"acc","block","correct_response","count_logger","fname","response_response","response_time_response","session_number","subject_nr"
"100","pretest_discrimination","1","0","i-y-u_step4-step4.wav","g","1509","2","1302"
"100","pretest_discrimination","1","1","i-y-u_step2-step2.wav","g","235","2","1302"
"100","pretest_discrimination","1","2","i-y-u_step1-step1.wav","g","288","2","1302"
"100","pretest_discrimination","1","3","i-y-u_step_5-step_7.wav","a","302","2","1302"
"80","pretest_discrimination","0","4","i-y-u_step_4-step_6.wav","g","162","2","1302"
"83.3333333333","pretest_discrimination","1","5","i-y-u_step6-step6.wav","g","156","2","1302"
"85.7142857143","pretest_discrimination","1","6","i-y-u_step2-step2.wav","g","215","2","1302"
"87.5","pretest_discrimination","1","7","i-y-u_step_3-step_5.wav","a","240","2","1302"
"88.8888888889","pretest_discrimination","1","8","i-y-u_step7-step7.wav","g","204","2","1302"
"80","pretest_discrimination","0","9","i-y-u_step7-step7.wav","a","214","2","1302"
"81.8181818182","pretest_discrimination","1","10","i-y-u_step_4-step_6.wav","a","180","2","1302"
"75","pretest_discrimination","0","11","i-y-u_step_4-step_2.wav","g","166","2","1302"
"76.9230769231","pretest_discrimination","1","12","i-y-u_step3-step3.wav","g","377","2","1302"
"78.5714285714","pretest_discrimination","1","13","i-y-u_step_3-step_1.wav","a","121","2","1302"
"80","pretest_discrimination","1","14","i-y-u_step1-step1.wav","g","118","2","1302"
"81.25","pretest_discrimination","1","15","i-y-u_step_7-step_5.wav","a","192","2","1302"
"82.3529411765","pretest_discrimination","1","16","i-y-u_step_5-step_3.wav","a","507","2","1302"
"83.3333333333","pretest_discrimination","1","17","i-y-u_step6-step6.wav","g","531","2","1302"
"84.2105263158","pretest_discrimination","1","18","i-y-u_step5-step5.wav","g","317","2","1302"
"85","pretest_discrimination","1","19","i-y-u_step2-step2.wav","g","129","2","1302"
"80.9523809524","pretest_discrimination","0","20","i-y-u_step_7-step_5.wav","g","1262","2","1302"
"77.2727272727","pretest_discrimination","0","21","i-y-u_step_5-step_3.wav","g","242","2","1302"
"73.9130434783","pretest_discrimination","0","22","i-y-u_step6-step6.wav","a","170","2","1302"
"75","pretest_discrimination","1","23","i-y-u_step_4-step_6.wav","a","179","2","1302"
"76","pretest_discrimination","1","24","i-y-u_step1-step1.wav","g","206","2","1302"
"76.9230769231","pretest_discrimination","1","25","i-y-u_step_1-step_3.wav","a","224","2","1302"
"74.0740740741","pretest_discrimination","0","26","i-y-u_step_4-step_6.wav","g","542","2","1302"
"75","pretest_discrimination","1","27","i-y-u_step_6-step_4.wav","a","208","2","1302"
"75.8620689655","pretest_discrimination","1","28","i-y-u_step_7-step_5.wav","a","449","2","1302"
"76.6666666667","pretest_discrimination","1","29","i-y-u_step3-step3.wav","g","161","2","1302"
