block,count_main_sequence,first_trial_timestamp,fname,response_catch_response,response_time_catch_response,subject_nr,time_stimulus,time_to_pad,timing
P,NA,299366,vowelstep1_catch.wav,None,1000,17,299385,0,
P,NA,299366,sinestep7_catch.wav,None,1000,17,301385,431,
P,NA,299366,vowelstep5_catch.wav,None,1000,17,303384,432,
P,NA,299366,sinestep7.wav,None,1000,17,305384,430,
P,NA,299366,sinestep7.wav,None,1000,17,307385,439,
P,NA,299366,sinestep3.wav,None,1000,17,309385,439,
P,NA,299366,sinestep1.wav,None,1000,17,311385,450,
P,NA,299366,vowelstep7.wav,None,1000,17,313385,420,
P,NA,299366,vowelstep3.wav,None,1000,17,315385,430,
P,NA,299366,silence.wav,None,1000,17,317385,429,
P,NA,299366,sinestep1.wav,None,1000,17,319385,441,
P,NA,299366,vowelstep1.wav,None,1000,17,321385,441,
P,NA,299366,sinestep5.wav,None,1000,17,323369,441,
P,NA,299366,sinestep1.wav,None,1000,17,325369,440,
P,NA,299366,sinestep1.wav,None,1000,17,327385,449,
P,NA,299366,vowelstep1.wav,None,1000,17,329385,430,
P,NA,299366,silence.wav,None,1000,17,331385,429,
P,NA,299366,silence.wav,None,1000,17,333385,429,
P,NA,299366,silence.wav,None,1000,17,335385,440,
P,NA,299366,sinestep3_catch.wav,2,318,17,337385,439,
P,NA,299366,vowelstep7.wav,None,1000,17,339385,1131,
P,NA,299366,silence.wav,None,1000,17,341369,449,
P,NA,299366,vowelstep7.wav,None,1000,17,343369,447,
P,NA,299366,vowelstep3.wav,None,1000,17,345369,447,
P,NA,299366,silence.wav,None,1000,17,347369,458,
P,NA,299366,vowelstep1.wav,None,1000,17,349386,414,
P,NA,299366,sinestep3.wav,None,1000,17,351369,437,
P,NA,299366,vowelstep1.wav,None,1000,17,353385,465,
P,NA,299366,silence.wav,None,1000,17,355385,448,
P,NA,299366,sinestep7.wav,None,1000,17,357385,428,
P,NA,299366,sinestep5_catch.wav,2,474,17,359369,427,
P,NA,299366,silence.wav,None,1000,17,361369,980,
P,NA,299366,sinestep7.wav,None,1000,17,363369,455,
P,NA,299366,sinestep5.wav,None,1000,17,365369,458,
P,NA,299366,sinestep3.wav,None,1000,17,367369,467,
P,NA,299366,sinestep1_catch.wav,2,316,17,369369,446,
P,NA,299366,vowelstep3_catch.wav,None,1000,17,371386,1131,
P,NA,299366,vowelstep5_catch.wav,2,465,17,373369,426,
P,NA,299366,vowelstep7.wav,None,1000,17,375386,990,
P,NA,299366,silence.wav,None,1000,17,377370,436,
P,NA,299366,vowelstep7_catch.wav,2,478,17,379370,456,
P,NA,299366,vowelstep3.wav,None,1000,17,381370,985,
P,NA,299366,silence.wav,None,1000,17,383370,445,
P,NA,299366,sinestep7_catch.wav,2,285,17,385369,446,
P,NA,299366,sinestep7.wav,None,1000,17,387369,1161,
P,NA,299366,vowelstep5.wav,None,1000,17,389369,456,
P,NA,299366,vowelstep3.wav,None,1000,17,391369,456,
P,NA,299366,sinestep5.wav,None,1000,17,393370,455,
P,NA,299366,sinestep5_catch.wav,2,267,17,395370,465,
P,NA,299366,sinestep3.wav,None,1000,17,397370,1168,
P,NA,299366,silence.wav,None,1000,17,399370,445,
P,NA,299366,vowelstep7.wav,None,1000,17,401370,445,
P,NA,299366,sinestep3_catch.wav,2,254,17,403370,454,
P,NA,299366,vowelstep5.wav,None,1000,17,405370,1200,
P,NA,299366,silence.wav,None,1000,17,407370,455,
P,NA,299366,sinestep1.wav,None,1000,17,409369,465,
P,NA,299366,vowelstep1.wav,None,1000,17,411370,444,
P,NA,299366,silence.wav,None,1000,17,413370,441,
P,NA,299366,silence.wav,None,1000,17,415370,440,
P,NA,299366,silence.wav,None,1000,17,417370,450,
P,NA,299366,sinestep1_catch.wav,2,265,17,419370,448,
P,NA,299366,sinestep1.wav,None,1000,17,421370,1179,
P,NA,299366,silence.wav,None,1000,17,423370,459,
P,NA,299366,vowelstep1_catch.wav,2,462,17,425370,427,
P,NA,299366,vowelstep5.wav,None,1000,17,427370,971,
P,NA,299366,sinestep5.wav,None,1000,17,429371,436,
P,NA,299366,vowelstep3.wav,None,1000,17,431371,436,
P,NA,299366,silence.wav,None,1000,17,433370,447,
P,NA,299366,silence.wav,None,1000,17,435370,446,
P,NA,299366,sinestep7.wav,None,1000,17,437370,456,
P,NA,299366,vowelstep5.wav,None,1000,17,439370,426,
P,NA,299366,silence.wav,None,1000,17,441370,437,
P,NA,299366,vowelstep3_catch.wav,2,469,17,443370,436,
P,NA,299366,silence.wav,None,1000,17,445371,973,
P,NA,299366,vowelstep5.wav,None,1000,17,447371,446,
P,NA,299366,vowelstep5_catch.wav,2,348,17,449371,445,
P,NA,299366,vowelstep7_catch.wav,2,434,17,451371,1097,
P,NA,299366,sinestep3.wav,None,1000,17,453371,1001,
P,NA,299366,vowelstep5.wav,None,1000,17,455371,435,
P,NA,299366,vowelstep3.wav,None,1000,17,457370,434,
P,NA,299366,silence.wav,None,1000,17,459370,436,
P,NA,299366,sinestep3.wav,None,1000,17,461370,445,
P,NA,299366,silence.wav,None,1000,17,463371,445,
P,NA,299366,sinestep7_catch.wav,2,419,17,465371,454,
P,NA,299366,sinestep5_catch.wav,2,395,17,467371,1003,
P,NA,299366,sinestep5.wav,None,1000,17,469371,1039,
P,NA,299366,sinestep5.wav,None,1000,17,471371,439,
P,NA,299366,vowelstep7.wav,None,1000,17,473371,441,
P,NA,299366,sinestep3_catch.wav,2,271,17,475371,451,
P,NA,299366,vowelstep1.wav,None,1000,17,477371,1180,
I,0,875533,vowelstep7.wav,None,1000,17,875544,0,1.285
I,0,875533,sinestep1_catch.wav,2,222,17,877544,354,3.285
I,0,875533,sinestep3.wav,None,1000,17,879544,1119,5.285
I,0,875533,silence.wav,None,1000,17,881544,340,7.285
I,0,875533,vowelstep7.wav,None,1000,17,883545,341,9.285
I,0,875533,sinestep3_catch.wav,2,280,17,885545,349,11.285
I,0,875533,vowelstep3.wav,None,1000,17,887544,1047,13.285
I,0,875533,vowelstep3.wav,None,1000,17,889544,349,15.285
I,0,875533,silence.wav,None,1000,17,891544,356,17.285
I,0,875533,vowelstep1.wav,None,1000,17,893544,339,19.285
I,0,875533,vowelstep5.wav,None,1000,17,895544,339,21.285
I,0,875533,vowelstep7.wav,None,1000,17,897544,339,23.285
I,0,875533,sinestep1.wav,None,1000,17,899544,348,25.285
I,0,875533,vowelstep1.wav,None,1000,17,901545,346,27.285
I,0,875533,sinestep5_catch.wav,2,105,17,903545,346,29.285
I,0,875533,sinestep5.wav,None,1000,17,905545,1223,31.285
I,0,875533,vowelstep1.wav,None,1000,17,907545,338,33.285
I,0,875533,sinestep7.wav,None,1000,17,909545,336,35.285
I,0,875533,vowelstep3.wav,None,1000,17,911545,337,37.285
I,0,875533,vowelstep1.wav,None,1000,17,913544,348,39.285
I,0,875533,vowelstep1.wav,None,1000,17,915544,347,41.285
I,0,875533,sinestep3.wav,None,1000,17,917545,348,43.285
I,0,875533,sinestep5.wav,None,1000,17,919545,347,45.285
I,0,875533,sinestep5.wav,None,1000,17,921545,337,47.285
I,0,875533,vowelstep3.wav,None,1000,17,923545,336,49.285
I,0,875533,silence.wav,None,1000,17,925545,337,51.285
I,0,875533,sinestep7_catch.wav,2,147,17,927545,345,53.285
I,0,875533,silence.wav,None,1000,17,929545,1197,55.285
I,0,875533,sinestep1.wav,None,1000,17,931545,347,57.285
I,0,875533,vowelstep1.wav,None,1000,17,933545,355,59.285
I,0,875533,sinestep1.wav,None,1000,17,935546,338,61.285
I,0,875533,sinestep1.wav,None,1000,17,937545,335,63.285
I,0,875533,vowelstep7.wav,None,1000,17,939545,336,65.285
I,0,875533,sinestep5.wav,None,1000,17,941545,346,67.285
I,0,875533,sinestep5_catch.wav,2,201,17,943545,346,69.285
I,0,875533,vowelstep7.wav,None,1000,17,945545,1145,71.285
I,0,875533,vowelstep5.wav,None,1000,17,947545,356,73.285
I,0,875533,sinestep3.wav,None,1000,17,949545,337,75.285
I,0,875533,vowelstep1.wav,None,1000,17,951545,337,77.285
I,0,875533,sinestep3.wav,None,1000,17,953546,334,79.285
I,0,875533,sinestep5.wav,None,1000,17,955546,342,81.285
I,0,875533,sinestep5.wav,None,1000,17,957546,345,83.285
