block,count_main_sequence,first_trial_timestamp,fname,response_catch_response,response_time_catch_response,subject_nr,time_stimulus,time_to_pad,timing
P,NA,254139,vowelstep1_catch.wav,None,1000,31,254150,0,
P,NA,254139,sinestep7_catch.wav,None,1000,31,256150,449,
P,NA,254139,vowelstep5_catch.wav,None,1000,31,258150,433,
P,NA,254139,sinestep7.wav,None,1000,31,260150,432,
P,NA,254139,sinestep7.wav,None,1000,31,262151,432,
P,NA,254139,sinestep3.wav,None,1000,31,264151,444,
P,NA,254139,sinestep1.wav,None,1000,31,266151,442,
P,NA,254139,vowelstep7.wav,None,1000,31,268151,442,
P,NA,254139,vowelstep3.wav,None,1000,31,270151,451,
P,NA,254139,silence.wav,None,1000,31,272151,432,
P,NA,254139,sinestep1.wav,None,1000,31,274150,432,
P,NA,254139,vowelstep1.wav,None,1000,31,276150,432,
P,NA,254139,sinestep5.wav,None,1000,31,278150,441,
P,NA,254139,sinestep1.wav,None,1000,31,280151,441,
P,NA,254139,sinestep1.wav,None,1000,31,282151,441,
P,NA,254139,vowelstep1.wav,None,1000,31,284151,451,
P,NA,254139,silence.wav,None,1000,31,286151,421,
P,NA,254139,silence.wav,None,1000,31,288151,431,
P,NA,254139,silence.wav,None,1000,31,290151,431,
P,NA,254139,sinestep3_catch.wav,1,346,31,292151,441,
P,NA,254139,vowelstep7.wav,None,1000,31,294151,1095,
P,NA,254139,silence.wav,None,1000,31,296150,442,
P,NA,254139,vowelstep7.wav,None,1000,31,298151,452,
P,NA,254139,vowelstep3.wav,None,1000,31,300151,450,
P,NA,254139,silence.wav,None,1000,31,302151,430,
P,NA,254139,vowelstep1.wav,None,1000,31,304151,430,
P,NA,254139,sinestep3.wav,None,1000,31,306151,430,
P,NA,254139,vowelstep1.wav,None,1000,31,308151,439,
P,NA,254139,silence.wav,None,1000,31,310151,440,
P,NA,254139,sinestep7.wav,None,1000,31,312151,449,
P,NA,254139,sinestep5_catch.wav,1,347,31,314151,419,
P,NA,254139,silence.wav,None,1000,31,316152,1081,
P,NA,254139,sinestep7.wav,None,1000,31,318152,429,
P,NA,254139,sinestep5.wav,None,1000,31,320151,438,
P,NA,254139,sinestep3.wav,None,1000,31,322151,438,
P,NA,254139,sinestep1_catch.wav,1,349,31,324151,439,
