block,count_main_sequence,first_trial_timestamp,fname,response_catch_response,response_time_catch_response,subject_nr,time_stimulus,time_to_pad,timing
A,0,61725,sinestep5_catch.wav,2,520,27,61744,0,1.285
A,0,61725,vowelstep1.wav,None,1000,27,63744,801,3.285
A,0,61725,vowelstep3.wav,None,1000,27,65744,339,5.285
A,0,61725,sinestep1.wav,None,1000,27,67744,337,7.285
A,0,61725,sinestep5_catch.wav,2,126,27,69744,349,9.285
A,0,61725,sinestep7.wav,None,1000,27,71744,1188,11.285
A,0,61725,sinestep3.wav,None,1000,27,73744,326,13.285
A,0,61725,silence.wav,None,1000,27,75744,325,15.285
A,0,61725,vowelstep7.wav,None,1000,27,77744,339,17.285
A,0,61725,sinestep7.wav,None,1000,27,79728,338,19.285
A,0,61725,vowelstep5_catch.wav,2,150,27,81744,357,21.285
A,0,61725,sinestep7.wav,None,1000,27,83744,1187,23.285
A,0,61725,sinestep3.wav,None,1000,27,85744,328,25.285
A,0,61725,silence.wav,None,1000,27,87744,327,27.285
A,0,61725,sinestep3.wav,None,1000,27,89744,324,29.285
A,0,61725,sinestep5_catch.wav,2,45,27,91744,329,31.285
A,0,61725,sinestep1.wav,None,1000,27,93744,1290,33.285
A,0,61725,sinestep1.wav,None,1000,27,95728,339,35.285
A,0,61725,sinestep5.wav,None,1000,27,97728,236,37.285
A,0,61725,vowelstep3.wav,None,1000,27,99728,345,39.285
A,0,61725,vowelstep5.wav,None,1000,27,101745,344,41.285
A,0,61725,vowelstep3.wav,None,1000,27,103745,328,43.285
A,0,61725,vowelstep1.wav,None,1000,27,105744,327,45.285
A,0,61725,vowelstep3.wav,None,1000,27,107744,337,47.285
A,0,61725,sinestep3.wav,None,1000,27,109728,338,49.285
A,0,61725,sinestep7.wav,None,1000,27,111744,337,51.285
A,0,61725,sinestep5.wav,None,1000,27,113728,347,53.285
A,0,61725,vowelstep7_catch.wav,2,146,27,115728,346,55.285
A,0,61725,silence.wav,None,1000,27,117728,1199,57.285
A,0,61725,vowelstep3.wav,None,1000,27,119745,356,59.285
A,0,61725,vowelstep1.wav,None,1000,27,121745,336,61.285
A,0,61725,silence.wav,None,1000,27,123745,336,63.285
A,0,61725,sinestep3.wav,None,1000,27,125728,338,65.285
A,0,61725,sinestep7.wav,None,1000,27,127728,348,67.285
A,0,61725,sinestep5.wav,None,1000,27,129744,347,69.285
A,0,61725,sinestep5.wav,None,1000,27,131729,327,71.285
A,0,61725,sinestep7.wav,None,1000,27,133729,355,73.285
A,0,61725,sinestep1.wav,None,1000,27,135729,356,75.285
A,0,61725,sinestep5.wav,None,1000,27,137745,356,77.285
A,0,61725,vowelstep1.wav,None,1000,27,139745,335,79.285
A,0,61725,sinestep1.wav,None,1000,27,141728,345,81.285
A,0,61725,vowelstep5.wav,None,1000,27,143728,345,83.285
A,0,61725,sinestep1.wav,None,1000,27,145728,345,85.285
A,0,61725,silence.wav,None,1000,27,147728,355,87.285
A,0,61725,vowelstep1.wav,None,1000,27,149729,355,89.285
A,0,61725,sinestep3.wav,None,1000,27,151729,355,91.285
A,0,61725,vowelstep5.wav,None,1000,27,153729,364,93.285
A,0,61725,vowelstep5.wav,None,1000,27,155745,335,95.285
A,0,61725,vowelstep5.wav,None,1000,27,157729,325,97.285
A,0,61725,vowelstep7.wav,None,1000,27,159729,344,99.285
A,0,61725,vowelstep3.wav,None,1000,27,161728,346,101.285
A,0,61725,sinestep1.wav,None,1000,27,163728,354,103.285
A,0,61725,sinestep1.wav,None,1000,27,165729,356,105.285
A,0,61725,vowelstep7.wav,None,1000,27,167729,354,107.285
A,0,61725,vowelstep1.wav,None,1000,27,169729,364,109.285
A,0,61725,vowelstep7.wav,None,1000,27,171729,343,111.285
A,0,61725,silence.wav,None,1000,27,173729,342,113.285
A,0,61725,sinestep1.wav,None,1000,27,175729,343,115.285
A,0,61725,vowelstep1.wav,None,1000,27,177729,352,117.285
A,0,61725,silence.wav,None,1000,27,179729,352,119.285
A,0,61725,vowelstep1.wav,None,1000,27,181729,362,121.285
A,0,61725,vowelstep3.wav,None,1000,27,183730,332,123.285
A,0,61725,vowelstep1.wav,None,1000,27,185729,341,125.285
A,0,61725,sinestep7.wav,None,1000,27,187729,341,127.285
A,0,61725,silence.wav,None,1000,27,189729,352,129.285
A,0,61725,vowelstep1.wav,None,1000,27,191729,349,131.285
A,0,61725,silence.wav,None,1000,27,193729,347,133.285
A,0,61725,sinestep7.wav,None,1000,27,195729,361,135.285
A,0,61725,vowelstep5.wav,None,1000,27,197729,342,137.285
A,0,61725,sinestep7.wav,None,1000,27,199729,340,139.285
A,0,61725,sinestep3.wav,None,1000,27,201730,341,141.285
A,0,61725,vowelstep5.wav,None,1000,27,203730,347,143.285
A,0,61725,silence.wav,None,1000,27,205730,350,145.285
A,0,61725,sinestep3.wav,None,1000,27,207730,350,147.285
A,0,61725,sinestep5.wav,None,1000,27,209729,349,149.285
A,0,61725,sinestep3.wav,None,1000,27,211729,360,151.285
A,0,61725,vowelstep3.wav,None,1000,27,213729,339,153.285
A,0,61725,sinestep3.wav,None,1000,27,215729,339,155.285
A,0,61725,vowelstep7_catch.wav,2,109,27,217729,340,157.285
A,0,61725,vowelstep7.wav,None,1000,27,219730,1239,159.285
A,0,61725,vowelstep5.wav,None,1000,27,221730,349,161.285
A,0,61725,sinestep5.wav,None,1000,27,223730,349,163.285
A,0,61725,silence.wav,None,1000,27,225730,327,165.285
A,0,61725,sinestep5.wav,None,1000,27,227730,339,167.285
A,0,61725,vowelstep5_catch.wav,2,176,27,229730,338,169.285
A,0,61725,silence.wav,None,1000,27,231730,1171,171.285
A,0,61725,sinestep7.wav,None,1000,27,233729,348,173.285
A,0,61725,sinestep5.wav,None,1000,27,235730,349,175.285
A,0,61725,sinestep7.wav,None,1000,27,237730,346,177.285
A,0,61725,vowelstep3.wav,None,1000,27,239730,327,179.285
A,0,61725,sinestep5.wav,None,1000,27,241730,336,181.285
A,0,61725,vowelstep1.wav,None,1000,27,243730,337,183.285
A,0,61725,vowelstep5.wav,None,1000,27,245730,335,185.285
A,0,61725,sinestep5.wav,None,1000,27,247730,346,187.285
A,0,61725,vowelstep1.wav,None,1000,27,249730,345,189.285
A,0,61725,silence.wav,None,1000,27,251730,345,191.285
A,0,61725,sinestep1.wav,None,1000,27,253731,327,193.285
A,0,61725,vowelstep5.wav,None,1000,27,255731,335,195.285
A,0,61725,sinestep3.wav,None,1000,27,257730,334,197.285
A,0,61725,silence.wav,None,1000,27,259730,330,199.285
A,0,61725,vowelstep3.wav,None,1000,27,261730,344,201.285
A,0,61725,vowelstep3_catch.wav,2,368,27,263730,344,203.285
A,0,61725,vowelstep5.wav,None,1000,27,265730,977,205.285
A,0,61725,vowelstep1_catch.wav,2,63,27,267730,334,207.285
A,0,61725,silence.wav,None,1000,27,269730,1271,209.285
A,0,61725,sinestep3.wav,None,1000,27,271731,335,211.285
A,0,61725,vowelstep5.wav,None,1000,27,273731,334,213.285
A,0,61725,silence.wav,None,1000,27,275731,332,215.285
A,0,61725,sinestep5.wav,None,1000,27,277731,342,217.285
A,0,61725,vowelstep7.wav,None,1000,27,279731,342,219.285
A,0,61725,silence.wav,None,1000,27,281731,352,221.285
A,0,61725,vowelstep3.wav,None,1000,27,283730,332,223.285
A,0,61725,sinestep7.wav,None,1000,27,285730,352,225.285
A,0,61725,silence.wav,None,1000,27,287730,361,227.285
A,0,61725,vowelstep3.wav,None,1000,27,289731,341,229.285
A,0,61725,vowelstep5.wav,None,1000,27,291731,340,231.285
A,0,61725,vowelstep7.wav,None,1000,27,293731,341,233.285
A,0,61725,vowelstep3.wav,None,1000,27,295731,350,235.285
A,0,61725,vowelstep5.wav,None,1000,27,297731,351,237.285
A,0,61725,sinestep1_catch.wav,2,87,27,299731,350,239.285
A,0,61725,sinestep3.wav,None,1000,27,301731,1272,241.285
A,0,61725,sinestep1.wav,None,1000,27,303731,365,243.285
