block,count_main_sequence,first_trial_timestamp,fname,response_catch_response,response_time_catch_response,subject_nr,time_stimulus,time_to_pad,timing
P,NA,174927,vowelstep1_catch.wav,None,1000,30,174941,0,
P,NA,174927,sinestep7_catch.wav,None,1000,30,176941,118,
P,NA,174927,vowelstep5_catch.wav,1,351,30,178941,435,
P,NA,174927,sinestep7.wav,None,1000,30,180941,1082,
P,NA,174927,sinestep7.wav,None,1000,30,182941,444,
P,NA,174927,sinestep3.wav,None,1000,30,184941,445,
P,NA,174927,sinestep1.wav,None,1000,30,186940,445,
P,NA,174927,vowelstep7.wav,None,1000,30,188941,455,
P,NA,174927,vowelstep3.wav,None,1000,30,190941,434,
P,NA,174927,silence.wav,None,1000,30,192941,433,
P,NA,174927,sinestep1.wav,None,1000,30,194941,434,
P,NA,174927,vowelstep1.wav,None,1000,30,196941,443,
P,NA,174927,sinestep5.wav,None,1000,30,198941,444,
P,NA,174927,sinestep1.wav,None,1000,30,200941,443,
P,NA,174927,sinestep1.wav,None,1000,30,202941,454,
P,NA,174927,vowelstep1.wav,None,1000,30,204941,423,
P,NA,174927,silence.wav,None,1000,30,206942,433,
P,NA,174927,silence.wav,None,1000,30,208941,433,
P,NA,174927,silence.wav,None,1000,30,210941,443,
P,NA,174927,sinestep3_catch.wav,1,184,30,212941,443,
P,NA,174927,vowelstep7.wav,None,1000,30,214941,1258,
P,NA,174927,silence.wav,None,1000,30,216941,423,
P,NA,174927,vowelstep7.wav,None,1000,30,218941,432,
P,NA,174927,vowelstep3.wav,None,1000,30,220941,433,
P,NA,174927,silence.wav,None,1000,30,222942,432,
P,NA,174927,vowelstep1.wav,None,1000,30,224942,442,
P,NA,174927,sinestep3.wav,None,1000,30,226942,441,
P,NA,174927,vowelstep1.wav,None,1000,30,228942,442,
P,NA,174927,silence.wav,None,1000,30,230942,441,
P,NA,174927,sinestep7.wav,None,1000,30,232941,432,
P,NA,174927,sinestep5_catch.wav,1,373,30,234941,431,
P,NA,174927,silence.wav,None,1000,30,236941,1057,
P,NA,174927,sinestep7.wav,None,1000,30,238941,439,
P,NA,174927,sinestep5.wav,None,1000,30,240942,442,
P,NA,174927,sinestep3.wav,None,1000,30,242942,440,
P,NA,174927,sinestep1_catch.wav,1,479,30,244942,420,
P,NA,174927,vowelstep3_catch.wav,1,255,30,246942,949,
P,NA,174927,vowelstep5_catch.wav,1,266,30,248942,1175,
P,NA,174927,vowelstep7.wav,None,1000,30,250942,1163,
P,NA,174927,silence.wav,None,1000,30,252942,438,
P,NA,174927,vowelstep7_catch.wav,1,771,30,254942,440,
P,NA,174927,vowelstep3.wav,None,1000,30,256941,669,
P,NA,174927,silence.wav,None,1000,30,258942,440,
P,NA,174927,sinestep7_catch.wav,1,187,30,260942,429,
P,NA,174927,sinestep7.wav,None,1000,30,262942,1239,
P,NA,174927,vowelstep5.wav,None,1000,30,264942,430,
P,NA,174927,vowelstep3.wav,None,1000,30,266942,430,
P,NA,174927,sinestep5.wav,None,1000,30,268942,440,
P,NA,174927,sinestep5_catch.wav,1,180,30,270942,439,
P,NA,174927,sinestep3.wav,None,1000,30,272942,1268,
P,NA,174927,silence.wav,None,1000,30,274943,430,
P,NA,174927,vowelstep7.wav,None,1000,30,276943,428,
P,NA,174927,sinestep3_catch.wav,1,128,30,278942,429,
P,NA,174927,vowelstep5.wav,None,1000,30,280942,1309,
P,NA,174927,silence.wav,None,1000,30,282942,436,
P,NA,174927,sinestep1.wav,None,1000,30,284942,439,
P,NA,174927,vowelstep1.wav,None,1000,30,286942,439,
P,NA,174927,silence.wav,None,1000,30,288942,419,
P,NA,174927,silence.wav,None,1000,30,290942,429,
P,NA,174927,silence.wav,None,1000,30,292943,428,
P,NA,174927,sinestep1_catch.wav,1,187,30,294943,428,
P,NA,174927,sinestep1.wav,None,1000,30,296943,1250,
P,NA,174927,silence.wav,None,1000,30,298943,437,
P,NA,174927,vowelstep1_catch.wav,1,248,30,300943,437,
P,NA,174927,vowelstep5.wav,None,1000,30,302943,1201,
P,NA,174927,sinestep5.wav,None,1000,30,304942,429,
P,NA,174927,vowelstep3.wav,None,1000,30,306942,429,
P,NA,174927,silence.wav,None,1000,30,308942,429,
P,NA,174927,silence.wav,None,1000,30,310943,437,
P,NA,174927,sinestep7.wav,None,1000,30,312943,438,
P,NA,174927,vowelstep5.wav,None,1000,30,314943,439,
P,NA,174927,silence.wav,None,1000,30,316943,416,
P,NA,174927,vowelstep3_catch.wav,1,290,30,318943,418,
P,NA,174927,silence.wav,None,1000,30,320943,1134,
P,NA,174927,vowelstep5.wav,None,1000,30,322943,428,
P,NA,174927,vowelstep5_catch.wav,1,212,30,324943,438,
P,NA,174927,vowelstep7_catch.wav,1,337,30,326942,1225,
P,NA,174927,sinestep3.wav,None,1000,30,328943,1100,
P,NA,174927,vowelstep5.wav,None,1000,30,330943,447,
P,NA,174927,vowelstep3.wav,None,1000,30,332943,427,
P,NA,174927,silence.wav,None,1000,30,334943,427,
P,NA,174927,sinestep3.wav,None,1000,30,336943,427,
P,NA,174927,silence.wav,None,1000,30,338943,437,
P,NA,174927,sinestep7_catch.wav,1,219,30,340943,437,
P,NA,174927,sinestep5_catch.wav,1,192,30,342943,1217,
P,NA,174927,sinestep5.wav,None,1000,30,344944,1254,
P,NA,174927,sinestep5.wav,None,1000,30,346944,426,
P,NA,174927,vowelstep7.wav,None,1000,30,348943,426,
P,NA,174927,sinestep3_catch.wav,1,76,30,350943,456,
P,NA,174927,vowelstep1.wav,None,1000,30,352943,1359,
B,0,757569,vowelstep5.wav,None,1000,30,757582,0,1.285
B,0,757569,silence.wav,None,1000,30,759582,329,3.285
B,0,757569,sinestep7.wav,None,1000,30,761582,334,5.285
B,0,757569,vowelstep1_catch.wav,1,163,30,763582,337,7.285
B,0,757569,vowelstep7.wav,None,1000,30,765583,1181,9.285
B,0,757569,vowelstep3.wav,None,1000,30,767583,342,11.285
B,0,757569,vowelstep7.wav,None,1000,30,769583,333,13.285
B,0,757569,vowelstep5.wav,None,1000,30,771583,333,15.285
B,0,757569,vowelstep7.wav,None,1000,30,773583,333,17.285
B,0,757569,vowelstep3.wav,None,1000,30,775583,333,19.285
B,0,757569,silence.wav,None,1000,30,777582,343,21.285
B,0,757569,silence.wav,None,1000,30,779582,339,23.285
B,0,757569,sinestep5.wav,None,1000,30,781582,342,25.285
B,0,757569,sinestep1.wav,None,1000,30,783583,350,27.285
B,0,757569,vowelstep7.wav,None,1000,30,785583,330,29.285
B,0,757569,sinestep5.wav,None,1000,30,787583,332,31.285
B,0,757569,vowelstep1.wav,None,1000,30,789583,331,33.285
B,0,757569,vowelstep7.wav,None,1000,30,791583,342,35.285
B,0,757569,vowelstep3.wav,None,1000,30,793583,337,37.285
B,0,757569,sinestep5.wav,None,1000,30,795583,340,39.285
B,0,757569,vowelstep1.wav,None,1000,30,797583,321,41.285
B,0,757569,sinestep3.wav,None,1000,30,799583,331,43.285
B,0,757569,vowelstep5.wav,None,1000,30,801583,331,45.285
B,0,757569,vowelstep7.wav,None,1000,30,803583,331,47.285
B,0,757569,vowelstep3.wav,None,1000,30,805583,341,49.285
B,0,757569,sinestep7.wav,None,1000,30,807583,338,51.285
B,0,757569,sinestep3.wav,None,1000,30,809583,338,53.285
B,0,757569,sinestep1.wav,None,1000,30,811583,352,55.285
B,0,757569,sinestep1.wav,None,1000,30,813583,326,57.285
B,0,757569,sinestep5.wav,None,1000,30,815583,331,59.285
B,0,757569,vowelstep5.wav,None,1000,30,817584,329,61.285
B,0,757569,vowelstep3_catch.wav,1,102,30,819584,330,63.285
B,0,757569,vowelstep7.wav,None,1000,30,821584,1236,65.285
B,0,757569,sinestep1.wav,None,1000,30,823583,340,67.285
B,0,757569,vowelstep5.wav,None,1000,30,825583,349,69.285
B,0,757569,vowelstep5_catch.wav,1,192,30,827583,317,71.285
B,0,757569,vowelstep7.wav,None,1000,30,829583,1138,73.285
B,0,757569,sinestep3.wav,None,1000,30,831583,324,75.285
B,0,757569,vowelstep7_catch.wav,1,343,30,833583,330,77.285
B,0,757569,sinestep5.wav,None,1000,30,835584,995,79.285
B,0,757569,vowelstep5.wav,None,1000,30,837584,339,81.285
B,0,757569,silence.wav,None,1000,30,839584,347,83.285
B,0,757569,silence.wav,None,1000,30,841584,326,85.285
B,0,757569,vowelstep3.wav,None,1000,30,843584,329,87.285
B,0,757569,silence.wav,None,1000,30,845584,323,89.285
B,0,757569,sinestep1.wav,None,1000,30,847583,329,91.285
B,0,757569,sinestep1.wav,None,1000,30,849583,337,93.285
B,0,757569,sinestep5.wav,None,1000,30,851583,338,95.285
B,0,757569,vowelstep7.wav,None,1000,30,853584,347,97.285
B,0,757569,sinestep5.wav,None,1000,30,855584,318,99.285
B,0,757569,sinestep5.wav,None,1000,30,857584,328,101.285
B,0,757569,silence.wav,None,1000,30,859584,327,103.285
B,0,757569,vowelstep1.wav,None,1000,30,861584,338,105.285
B,0,757569,silence.wav,None,1000,30,863584,338,107.285
B,0,757569,sinestep1.wav,None,1000,30,865584,336,109.285
B,0,757569,vowelstep7.wav,None,1000,30,867584,348,111.285
B,0,757569,silence.wav,None,1000,30,869584,318,113.285
B,0,757569,sinestep1.wav,None,1000,30,871584,327,115.285
B,0,757569,vowelstep3.wav,None,1000,30,873584,324,117.285
B,0,757569,vowelstep5.wav,None,1000,30,875584,337,119.285
B,0,757569,silence.wav,None,1000,30,877584,332,121.285
B,0,757569,sinestep3.wav,None,1000,30,879584,337,123.285
B,0,757569,sinestep5.wav,None,1000,30,881584,335,125.285
B,0,757569,silence.wav,None,1000,30,883584,326,127.285
B,0,757569,vowelstep5.wav,None,1000,30,885584,327,129.285
B,0,757569,sinestep3.wav,None,1000,30,887585,326,131.285
B,0,757569,sinestep5.wav,None,1000,30,889585,326,133.285
B,0,757569,sinestep5.wav,None,1000,30,891585,333,135.285
B,0,757569,sinestep7.wav,None,1000,30,893584,335,137.285
B,0,757569,sinestep7.wav,None,1000,30,895584,327,139.285
B,0,757569,vowelstep5.wav,None,1000,30,897584,316,141.285
B,0,757569,sinestep1.wav,None,1000,30,899584,325,143.285
B,0,757569,vowelstep7.wav,None,1000,30,901584,319,145.285
B,0,757569,sinestep7.wav,None,1000,30,903584,323,147.285
B,0,757569,vowelstep5.wav,None,1000,30,905585,335,149.285
B,0,757569,vowelstep1.wav,None,1000,30,907585,328,151.285
B,0,757569,sinestep3.wav,None,1000,30,909585,332,153.285
B,0,757569,silence.wav,None,1000,30,911585,344,155.285
B,0,757569,silence.wav,None,1000,30,913585,342,157.285
