block,count_main_sequence,first_trial_timestamp,fname,response_catch_response,response_time_catch_response,subject_nr,time_stimulus,time_to_pad,timing
P,NA,250891,vowelstep1_catch.wav,2,926,15,250905,0,
P,NA,250891,sinestep7_catch.wav,None,1000,15,252905,511,
P,NA,250891,vowelstep5_catch.wav,None,1000,15,254904,419,
P,NA,250891,sinestep7.wav,None,1000,15,256904,450,
P,NA,250891,sinestep7.wav,None,1000,15,258905,430,
P,NA,250891,sinestep3.wav,None,1000,15,260905,459,
P,NA,250891,sinestep1.wav,None,1000,15,262905,439,
P,NA,250891,vowelstep7.wav,None,1000,15,264905,440,
P,NA,250891,vowelstep3.wav,None,1000,15,266905,439,
P,NA,250891,silence.wav,None,1000,15,268905,450,
P,NA,250891,sinestep1.wav,None,1000,15,270905,449,
P,NA,250891,vowelstep1.wav,None,1000,15,272905,450,
P,NA,250891,sinestep5.wav,None,1000,15,274905,430,
P,NA,250891,sinestep1.wav,None,1000,15,276906,438,
P,NA,250891,sinestep1.wav,None,1000,15,278905,438,
P,NA,250891,vowelstep1.wav,None,1000,15,280905,438,
P,NA,250891,silence.wav,None,1000,15,282905,448,
P,NA,250891,silence.wav,None,1000,15,284905,448,
P,NA,250891,silence.wav,None,1000,15,286905,449,
P,NA,250891,sinestep3_catch.wav,2,374,15,288905,458,
P,NA,250891,vowelstep7.wav,None,1000,15,290905,1063,
P,NA,250891,silence.wav,None,1000,15,292906,437,
P,NA,250891,vowelstep7.wav,None,1000,15,294906,437,
P,NA,250891,vowelstep3.wav,None,1000,15,296906,447,
P,NA,250891,silence.wav,None,1000,15,298906,447,
P,NA,250891,vowelstep1.wav,None,1000,15,300906,447,
P,NA,250891,sinestep3.wav,None,1000,15,302906,458,
P,NA,250891,vowelstep1.wav,None,1000,15,304905,428,
P,NA,250891,silence.wav,None,1000,15,306905,438,
P,NA,250891,sinestep7.wav,None,1000,15,308905,437,
P,NA,250891,sinestep5_catch.wav,2,320,15,310906,447,
P,NA,250891,silence.wav,None,1000,15,312906,1125,
P,NA,250891,sinestep7.wav,None,1000,15,314906,446,
P,NA,250891,sinestep5.wav,None,1000,15,316906,446,
P,NA,250891,sinestep3.wav,None,1000,15,318906,436,
P,NA,250891,sinestep1_catch.wav,2,200,15,320906,435,
P,NA,250891,vowelstep3_catch.wav,2,442,15,322906,1235,
P,NA,250891,vowelstep5_catch.wav,2,270,15,324906,993,
P,NA,250891,vowelstep7.wav,None,1000,15,326906,1175,
P,NA,250891,silence.wav,None,1000,15,328906,446,
P,NA,250891,vowelstep7_catch.wav,2,226,15,330906,445,
P,NA,250891,vowelstep3.wav,None,1000,15,332906,1228,
P,NA,250891,silence.wav,None,1000,15,334906,436,
P,NA,250891,sinestep7_catch.wav,2,197,15,336906,435,
P,NA,250891,sinestep7.wav,None,1000,15,338906,1237,
P,NA,250891,vowelstep5.wav,None,1000,15,340906,446,
P,NA,250891,vowelstep3.wav,None,1000,15,342906,446,
P,NA,250891,sinestep5.wav,None,1000,15,344907,445,
P,NA,250891,sinestep5_catch.wav,2,179,15,346907,424,
P,NA,250891,sinestep3.wav,None,1000,15,348907,1254,
P,NA,250891,silence.wav,None,1000,15,350907,434,
P,NA,250891,vowelstep7.wav,None,1000,15,352906,434,
P,NA,250891,sinestep3_catch.wav,2,191,15,354906,444,
P,NA,250891,vowelstep5.wav,None,1000,15,356906,1252,
P,NA,250891,silence.wav,None,1000,15,358906,444,
P,NA,250891,sinestep1.wav,None,1000,15,360906,453,
P,NA,250891,vowelstep1.wav,None,1000,15,362907,434,
P,NA,250891,silence.wav,None,1000,15,364907,432,
P,NA,250891,silence.wav,None,1000,15,366907,433,
P,NA,250891,silence.wav,None,1000,15,368907,443,
P,NA,250891,sinestep1_catch.wav,2,113,15,370907,443,
P,NA,250891,sinestep1.wav,None,1000,15,372907,1330,
P,NA,250891,silence.wav,None,1000,15,374907,423,
P,NA,250891,vowelstep1_catch.wav,2,298,15,376906,433,
P,NA,250891,vowelstep5.wav,None,1000,15,378906,1135,
P,NA,250891,sinestep5.wav,None,1000,15,380907,432,
P,NA,250891,vowelstep3.wav,None,1000,15,382907,441,
P,NA,250891,silence.wav,None,1000,15,384907,442,
P,NA,250891,silence.wav,None,1000,15,386907,441,
P,NA,250891,sinestep7.wav,None,1000,15,388907,451,
P,NA,250891,vowelstep5.wav,None,1000,15,390907,431,
P,NA,250891,silence.wav,None,1000,15,392907,431,
P,NA,250891,vowelstep3_catch.wav,2,237,15,394907,431,
P,NA,250891,silence.wav,None,1000,15,396907,1203,
P,NA,250891,vowelstep5.wav,None,1000,15,398908,442,
P,NA,250891,vowelstep5_catch.wav,2,327,15,400907,441,
P,NA,250891,vowelstep7_catch.wav,2,307,15,402907,1123,
P,NA,250891,sinestep3.wav,None,1000,15,404907,1143,
P,NA,250891,vowelstep5.wav,None,1000,15,406907,431,
P,NA,250891,vowelstep3.wav,None,1000,15,408907,431,
P,NA,250891,silence.wav,None,1000,15,410907,440,
P,NA,250891,sinestep3.wav,None,1000,15,412907,441,
P,NA,250891,silence.wav,None,1000,15,414908,441,
P,NA,250891,sinestep7_catch.wav,2,197,15,416908,449,
P,NA,250891,sinestep5_catch.wav,2,329,15,418908,1221,
P,NA,250891,sinestep5.wav,None,1000,15,420908,1100,
P,NA,250891,sinestep5.wav,None,1000,15,422908,429,
P,NA,250891,vowelstep7.wav,None,1000,15,424907,439,
P,NA,250891,sinestep3_catch.wav,2,383,15,426907,439,
P,NA,250891,vowelstep1.wav,None,1000,15,428907,1055,
J,0,838343,sinestep5_catch.wav,None,1000,15,838348,0,1.285
J,0,838343,sinestep5.wav,None,1000,15,840348,340,3.285
J,0,838343,sinestep3.wav,None,1000,15,842348,337,5.285
J,0,838343,sinestep1.wav,None,1000,15,844348,325,7.285
J,0,838343,sinestep7.wav,None,1000,15,846347,357,9.285
J,0,838343,vowelstep3.wav,2,53,15,848347,357,11.285
J,0,838343,sinestep1.wav,None,1000,15,850347,1313,13.285
J,0,838343,vowelstep5.wav,None,1000,15,852348,342,15.285
J,0,838343,vowelstep3.wav,None,1000,15,854348,344,17.285
J,0,838343,vowelstep1.wav,None,1000,15,856348,343,19.285
J,0,838343,vowelstep1.wav,None,1000,15,858348,357,21.285
J,0,838343,sinestep3.wav,None,1000,15,860348,356,23.285
J,0,838343,silence.wav,None,1000,15,862348,366,25.285
J,0,838343,vowelstep7.wav,None,1000,15,864348,335,27.285
J,0,838343,sinestep3.wav,None,1000,15,866348,344,29.285
J,0,838343,sinestep7.wav,None,1000,15,868348,344,31.285
J,0,838343,silence.wav,None,1000,15,870348,345,33.285
J,0,838343,vowelstep5.wav,None,1000,15,872348,355,35.285
J,0,838343,sinestep1.wav,None,1000,15,874348,355,37.285
J,0,838343,sinestep1_catch.wav,2,263,15,876348,354,39.285
J,0,838343,sinestep7.wav,None,1000,15,878348,1100,41.285
J,0,838343,vowelstep7.wav,None,1000,15,880348,340,43.285
J,0,838343,sinestep3_catch.wav,2,760,15,882348,341,45.285
J,0,838343,vowelstep3.wav,None,1000,15,884348,583,47.285
J,0,838343,vowelstep7.wav,None,1000,15,886348,353,49.285
J,0,838343,sinestep1.wav,None,1000,15,888349,354,51.285
J,0,838343,vowelstep3.wav,None,1000,15,890349,354,53.285
J,0,838343,vowelstep1.wav,None,1000,15,892349,363,55.285
J,0,838343,sinestep5.wav,None,1000,15,894348,342,57.285
J,0,838343,sinestep5_catch.wav,2,156,15,896348,342,59.285
J,0,838343,sinestep5.wav,None,1000,15,898348,1187,61.285
J,0,838343,vowelstep7.wav,None,1000,15,900348,309,63.285
J,0,838343,sinestep7.wav,None,1000,15,902348,353,65.285
J,0,838343,vowelstep1.wav,None,1000,15,904349,354,67.285
J,0,838343,sinestep7_catch.wav,2,99,15,906349,359,69.285
J,0,838343,silence.wav,None,1000,15,908349,1232,71.285
J,0,838343,vowelstep5.wav,None,1000,15,910349,343,73.285
J,0,838343,sinestep5.wav,None,1000,15,912349,340,75.285
J,0,838343,sinestep5.wav,None,1000,15,914349,352,77.285
J,0,838343,vowelstep3.wav,None,1000,15,916349,353,79.285
J,0,838343,vowelstep5.wav,None,1000,15,918349,352,81.285
J,0,838343,sinestep3.wav,None,1000,15,920348,352,83.285
J,0,838343,silence.wav,None,1000,15,922349,331,85.285
J,0,838343,vowelstep3.wav,None,1000,15,924349,342,87.285
J,0,838343,vowelstep7.wav,None,1000,15,926349,340,89.285
J,0,838343,silence.wav,None,1000,15,928349,350,91.285
J,0,838343,sinestep3.wav,None,1000,15,930349,352,93.285
J,0,838343,silence.wav,None,1000,15,932349,351,95.285
J,0,838343,sinestep1.wav,None,1000,15,934349,350,97.285
J,0,838343,sinestep5_catch.wav,2,268,15,936349,332,99.285
J,0,838343,sinestep7.wav,None,1000,15,938349,1073,101.285
J,0,838343,sinestep5.wav,None,1000,15,940350,340,103.285
J,0,838343,sinestep5.wav,None,1000,15,942350,351,105.285
J,0,838343,sinestep3.wav,None,1000,15,944349,350,107.285
J,0,838343,sinestep3_catch.wav,2,135,15,946349,350,109.285
J,0,838343,sinestep3.wav,None,1000,15,948349,1215,111.285
J,0,838343,silence.wav,None,1000,15,950349,339,113.285
J,0,838343,sinestep1.wav,None,1000,15,952349,339,115.285
J,0,838343,silence.wav,None,1000,15,954349,339,117.285
J,0,838343,vowelstep3.wav,None,1000,15,956349,340,119.285
J,0,838343,vowelstep5.wav,None,1000,15,958350,349,121.285
J,0,838343,vowelstep7.wav,None,1000,15,960350,348,123.285
J,0,838343,silence.wav,None,1000,15,962350,350,125.285
J,0,838343,sinestep1.wav,None,1000,15,964350,329,127.285
J,0,838343,sinestep3.wav,None,1000,15,966350,340,129.285
J,0,838343,sinestep7.wav,None,1000,15,968349,339,131.285
J,0,838343,silence.wav,None,1000,15,970349,339,133.285
J,0,838343,sinestep1.wav,None,1000,15,972349,350,135.285
