block,count_main_sequence,first_trial_timestamp,fname,response_catch_response,response_time_catch_response,subject_nr,time_stimulus,time_to_pad,timing
P,NA,162447,vowelstep1_catch.wav,None,1000,8,162454,0,
P,NA,162447,sinestep7_catch.wav,None,1000,8,164454,437,
P,NA,162447,vowelstep5_catch.wav,None,1000,8,166454,449,
P,NA,162447,sinestep7.wav,None,1000,8,168454,449,
P,NA,162447,sinestep7.wav,None,1000,8,170454,459,
P,NA,162447,sinestep3.wav,None,1000,8,172454,429,
P,NA,162447,sinestep1.wav,None,1000,8,174455,439,
P,NA,162447,vowelstep7.wav,None,1000,8,176454,438,
P,NA,162447,vowelstep3.wav,None,1000,8,178454,438,
P,NA,162447,silence.wav,None,1000,8,180454,448,
P,NA,162447,sinestep1.wav,None,1000,8,182454,448,
P,NA,162447,vowelstep1.wav,None,1000,8,184454,450,
P,NA,162447,sinestep5.wav,None,1000,8,186454,438,
P,NA,162447,sinestep1.wav,None,1000,8,188454,438,
P,NA,162447,sinestep1.wav,None,1000,8,190454,438,
P,NA,162447,vowelstep1.wav,None,1000,8,192455,437,
P,NA,162447,silence.wav,None,1000,8,194455,447,
P,NA,162447,silence.wav,None,1000,8,196455,448,
P,NA,162447,silence.wav,None,1000,8,198455,458,
P,NA,162447,sinestep3_catch.wav,2,452,8,200454,458,
P,NA,162447,vowelstep7.wav,None,1000,8,202454,984,
P,NA,162447,silence.wav,None,1000,8,204454,437,
P,NA,162447,vowelstep7.wav,None,1000,8,206454,437,
P,NA,162447,vowelstep3.wav,None,1000,8,208455,447,
P,NA,162447,silence.wav,None,1000,8,210455,446,
P,NA,162447,vowelstep1.wav,None,1000,8,212455,456,
P,NA,162447,sinestep3.wav,None,1000,8,214455,427,
P,NA,162447,vowelstep1.wav,None,1000,8,216455,438,
P,NA,162447,silence.wav,None,1000,8,218455,437,
P,NA,162447,sinestep7.wav,None,1000,8,220455,436,
P,NA,162447,sinestep5_catch.wav,2,312,8,222455,447,
P,NA,162447,silence.wav,None,1000,8,224454,1134,
P,NA,162447,sinestep7.wav,None,1000,8,226455,446,
P,NA,162447,sinestep5.wav,None,1000,8,228455,455,
P,NA,162447,sinestep3.wav,None,1000,8,230455,435,
P,NA,162447,sinestep1_catch.wav,2,245,8,232455,435,
P,NA,162447,vowelstep3_catch.wav,None,1000,8,234455,1189,
P,NA,162447,vowelstep5_catch.wav,None,1000,8,236455,445,
P,NA,162447,vowelstep7.wav,None,1000,8,238455,445,
P,NA,162447,silence.wav,None,1000,8,240455,445,
P,NA,162447,vowelstep7_catch.wav,2,415,8,242455,425,
P,NA,162447,vowelstep3.wav,None,1000,8,244456,1020,
P,NA,162447,silence.wav,None,1000,8,246456,434,
P,NA,162447,sinestep7_catch.wav,2,287,8,248455,435,
P,NA,162447,sinestep7.wav,None,1000,8,250455,1157,
P,NA,162447,vowelstep5.wav,None,1000,8,252455,444,
P,NA,162447,vowelstep3.wav,None,1000,8,254455,445,
P,NA,162447,sinestep5.wav,None,1000,8,256455,445,
P,NA,162447,sinestep5_catch.wav,2,269,8,258455,435,
P,NA,162447,sinestep3.wav,None,1000,8,260455,1185,
P,NA,162447,silence.wav,None,1000,8,262456,463,
P,NA,162447,vowelstep7.wav,None,1000,8,264456,443,
P,NA,162447,sinestep3_catch.wav,2,231,8,266456,443,
P,NA,162447,vowelstep5.wav,None,1000,8,268456,1211,
P,NA,162447,silence.wav,None,1000,8,270456,453,
P,NA,162447,sinestep1.wav,None,1000,8,272455,453,
P,NA,162447,vowelstep1.wav,None,1000,8,274455,453,
P,NA,162447,silence.wav,None,1000,8,276455,463,
P,NA,162447,silence.wav,None,1000,8,278456,443,
P,NA,162447,silence.wav,None,1000,8,280456,442,
P,NA,162447,sinestep1_catch.wav,2,239,8,282456,443,
P,NA,162447,sinestep1.wav,None,1000,8,284456,1212,
P,NA,162447,silence.wav,None,1000,8,286456,452,
P,NA,162447,vowelstep1_catch.wav,2,435,8,288456,452,
P,NA,162447,vowelstep5.wav,None,1000,8,290456,1028,
P,NA,162447,sinestep5.wav,None,1000,8,292456,462,
P,NA,162447,vowelstep3.wav,None,1000,8,294456,443,
P,NA,162447,silence.wav,None,1000,8,296456,442,
P,NA,162447,silence.wav,None,1000,8,298456,441,
P,NA,162447,sinestep7.wav,None,1000,8,300456,451,
P,NA,162447,vowelstep5.wav,None,1000,8,302456,451,
P,NA,162447,silence.wav,None,1000,8,304456,461,
P,NA,162447,vowelstep3_catch.wav,2,343,8,306456,431,
P,NA,162447,silence.wav,None,1000,8,308456,1098,
P,NA,162447,vowelstep5.wav,None,1000,8,310456,441,
P,NA,162447,vowelstep5_catch.wav,2,369,8,312456,451,
P,NA,162447,vowelstep7_catch.wav,2,430,8,314457,1081,
P,NA,162447,sinestep3.wav,None,1000,8,316457,1019,
P,NA,162447,vowelstep5.wav,None,1000,8,318457,451,
P,NA,162447,vowelstep3.wav,None,1000,8,320456,440,
P,NA,162447,silence.wav,None,1000,8,322456,441,
P,NA,162447,sinestep3.wav,None,1000,8,324456,441,
P,NA,162447,silence.wav,None,1000,8,326456,441,
P,NA,162447,sinestep7_catch.wav,2,234,8,328456,450,
P,NA,162447,sinestep5_catch.wav,2,229,8,330456,1215,
P,NA,162447,sinestep5.wav,None,1000,8,332457,1219,
P,NA,162447,sinestep5.wav,None,1000,8,334457,429,
P,NA,162447,vowelstep7.wav,None,1000,8,336457,439,
P,NA,162447,sinestep3_catch.wav,2,517,8,338457,439,
P,NA,162447,vowelstep1.wav,None,1000,8,340457,922,
F,0,740448,sinestep1.wav,None,1000,8,740463,0,1.285
F,0,740448,vowelstep5.wav,None,1000,8,742463,342,3.285
F,0,740448,vowelstep3.wav,None,1000,8,744463,325,5.285
F,0,740448,sinestep5.wav,None,1000,8,746463,334,7.285
F,0,740448,vowelstep7.wav,None,1000,8,748463,335,9.285
F,0,740448,silence.wav,None,1000,8,750464,335,11.285
F,0,740448,vowelstep5.wav,None,1000,8,752464,344,13.285
F,0,740448,sinestep3.wav,None,1000,8,754464,314,15.285
F,0,740448,sinestep3.wav,None,1000,8,756463,344,17.285
F,0,740448,silence.wav,None,1000,8,758463,344,19.285
F,0,740448,vowelstep7.wav,None,1000,8,760463,334,21.285
F,0,740448,vowelstep7.wav,None,1000,8,762463,334,23.285
F,0,740448,vowelstep1_catch.wav,2,173,8,764463,334,25.285
F,0,740448,vowelstep3_catch.wav,2,120,8,766463,1161,27.285
F,0,740448,vowelstep1.wav,None,1000,8,768464,1223,29.285
