"acc","block","correct_response","count_logger","fname","response_response","response_time_response","session_number","subject_nr"
"0","pretest_discrimination","0","0","i-y-u_step_3-step_5.wav","g","1354","1","2902"
"50","pretest_discrimination","1","1","i-y-u_step4-step4.wav","g","393","1","2902"
"66.6666666667","pretest_discrimination","1","2","i-y-u_step5-step5.wav","g","262","1","2902"
"50","pretest_discrimination","0","3","i-y-u_step_4-step_6.wav","g","411","1","2902"
"60","pretest_discrimination","1","4","i-y-u_step_3-step_1.wav","a","428","1","2902"
"66.6666666667","pretest_discrimination","1","5","i-y-u_step1-step1.wav","g","498","1","2902"
"71.4285714286","pretest_discrimination","1","6","i-y-u_step3-step3.wav","g","618","1","2902"
"75","pretest_discrimination","1","7","i-y-u_step3-step3.wav","g","317","1","2902"
"77.7777777778","pretest_discrimination","1","8","i-y-u_step_6-step_4.wav","a","311","1","2902"
"80","pretest_discrimination","1","9","i-y-u_step7-step7.wav","g","728","1","2902"
"81.8181818182","pretest_discrimination","1","10","i-y-u_step_3-step_5.wav","a","1102","1","2902"
"83.3333333333","pretest_discrimination","1","11","i-y-u_step_3-step_5.wav","a","252","1","2902"
"84.6153846154","pretest_discrimination","1","12","i-y-u_step2-step2.wav","g","225","1","2902"
"85.7142857143","pretest_discrimination","1","13","i-y-u_step_5-step_7.wav","a","993","1","2902"
"86.6666666667","pretest_discrimination","1","14","i-y-u_step_1-step_3.wav","a","601","1","2902"
"87.5","pretest_discrimination","1","15","i-y-u_step4-step4.wav","g","379","1","2902"
"88.2352941176","pretest_discrimination","1","16","i-y-u_step_6-step_4.wav","a","406","1","2902"
"88.8888888889","pretest_discrimination","1","17","i-y-u_step2-step2.wav","g","539","1","2902"
"89.4736842105","pretest_discrimination","1","18","i-y-u_step_1-step_3.wav","a","663","1","2902"
"90","pretest_discrimination","1","19","i-y-u_step4-step4.wav","g","692","1","2902"
"90.4761904762","pretest_discrimination","1","20","i-y-u_step1-step1.wav","g","347","1","2902"
"90.9090909091","pretest_discrimination","1","21","i-y-u_step2-step2.wav","g","478","1","2902"
"91.3043478261","pretest_discrimination","1","22","i-y-u_step1-step1.wav","g","337","1","2902"
"91.6666666667","pretest_discrimination","1","23","i-y-u_step_4-step_6.wav","a","325","1","2902"
"92","pretest_discrimination","1","24","i-y-u_step1-step1.wav","g","461","1","2902"
"92.3076923077","pretest_discrimination","1","25","i-y-u_step_7-step_5.wav","a","607","1","2902"
"92.5925925926","pretest_discrimination","1","26","i-y-u_step3-step3.wav","g","753","1","2902"
"89.2857142857","pretest_discrimination","0","27","i-y-u_step_4-step_6.wav","g","1305","1","2902"
"89.6551724138","pretest_discrimination","1","28","i-y-u_step_4-step_6.wav","a","262","1","2902"
"86.6666666667","pretest_discrimination","0","29","i-y-u_step_3-step_1.wav","g","521","1","2902"
"87.0967741935","pretest_discrimination","1","30","i-y-u_step_2-step_4.wav","a","570","1","2902"
"84.375","pretest_discrimination","0","31","i-y-u_step_5-step_3.wav","g","447","1","2902"
"84.8484848485","pretest_discrimination","1","32","i-y-u_step3-step3.wav","g","2462","1","2902"
"85.2941176471","pretest_discrimination","1","33","i-y-u_step6-step6.wav","g","1589","1","2902"
"85.7142857143","pretest_discrimination","1","34","i-y-u_step_2-step_4.wav","a","316","1","2902"
"86.1111111111","pretest_discrimination","1","35","i-y-u_step2-step2.wav","g","2628","1","2902"
"83.7837837838","pretest_discrimination","0","36","i-y-u_step_5-step_3.wav","g","1435","1","2902"
"84.2105263158","pretest_discrimination","1","37","i-y-u_step_5-step_7.wav","a","212","1","2902"
"84.6153846154","pretest_discrimination","1","38","i-y-u_step4-step4.wav","g","943","1","2902"
"85","pretest_discrimination","1","39","i-y-u_step_3-step_5.wav","a","189","1","2902"
"85.3658536585","pretest_discrimination","1","40","i-y-u_step_4-step_2.wav","a","224","1","2902"
"83.3333333333","pretest_discrimination","0","41","i-y-u_step_7-step_5.wav","g","327","1","2902"
"81.3953488372","pretest_discrimination","0","42","i-y-u_step_4-step_2.wav","g","482","1","2902"
"81.8181818182","pretest_discrimination","1","43","i-y-u_step5-step5.wav","g","2981","1","2902"
"82.2222222222","pretest_discrimination","1","44","i-y-u_step_3-step_1.wav","a","695","1","2902"
"82.6086956522","pretest_discrimination","1","45","i-y-u_step_7-step_5.wav","a","2274","1","2902"
"80.8510638298","pretest_discrimination","0","46","i-y-u_step5-step5.wav","a","1091","1","2902"
"79.1666666667","pretest_discrimination","0","47","i-y-u_step5-step5.wav","a","678","1","2902"
"79.5918367347","pretest_discrimination","1","48","i-y-u_step_4-step_6.wav","a","538","1","2902"
"78","pretest_discrimination","0","49","i-y-u_step_4-step_6.wav","g","765","1","2902"
"78.431372549","pretest_discrimination","1","50","i-y-u_step_2-step_4.wav","a","683","1","2902"
"78.8461538462","pretest_discrimination","1","51","i-y-u_step1-step1.wav","g","508","1","2902"
"79.2452830189","pretest_discrimination","1","52","i-y-u_step_3-step_1.wav","a","954","1","2902"
"79.6296296296","pretest_discrimination","1","53","i-y-u_step_1-step_3.wav","a","548","1","2902"
"78.1818181818","pretest_discrimination","0","54","i-y-u_step_2-step_4.wav","g","396","1","2902"
"78.5714285714","pretest_discrimination","1","55","i-y-u_step_1-step_3.wav","a","638","1","2902"
"78.9473684211","pretest_discrimination","1","56","i-y-u_step_4-step_2.wav","a","1327","1","2902"
"79.3103448276","pretest_discrimination","1","57","i-y-u_step_5-step_3.wav","a","707","1","2902"
"77.9661016949","pretest_discrimination","0","58","i-y-u_step_6-step_4.wav","g","1291","1","2902"
"76.6666666667","pretest_discrimination","0","59","i-y-u_step_4-step_6.wav","g","1280","1","2902"
"75.4098360656","pretest_discrimination","0","60","i-y-u_step_4-step_6.wav","g","921","1","2902"
"74.1935483871","pretest_discrimination","0","61","i-y-u_step_3-step_1.wav","g","1096","1","2902"
"74.6031746032","pretest_discrimination","1","62","i-y-u_step_5-step_7.wav","a","574","1","2902"
"75","pretest_discrimination","1","63","i-y-u_step_7-step_5.wav","a","1907","1","2902"
"73.8461538462","pretest_discrimination","0","64","i-y-u_step3-step3.wav","a","200","1","2902"
"74.2424242424","pretest_discrimination","1","65","i-y-u_step6-step6.wav","g","397","1","2902"
"74.6268656716","pretest_discrimination","1","66","i-y-u_step2-step2.wav","g","132","1","2902"
"75","pretest_discrimination","1","67","i-y-u_step_4-step_2.wav","a","606","1","2902"
"75.3623188406","pretest_discrimination","1","68","i-y-u_step_3-step_1.wav","a","464","1","2902"
"75.7142857143","pretest_discrimination","1","69","i-y-u_step_1-step_3.wav","a","2025","1","2902"
"74.6478873239","pretest_discrimination","0","70","i-y-u_step_5-step_7.wav","g","163","1","2902"
"75","pretest_discrimination","1","71","i-y-u_step4-step4.wav","g","244","1","2902"
"75.3424657534","pretest_discrimination","1","72","i-y-u_step3-step3.wav","g","191","1","2902"
"75.6756756757","pretest_discrimination","1","73","i-y-u_step2-step2.wav","g","132","1","2902"
"76","pretest_discrimination","1","74","i-y-u_step1-step1.wav","g","12","1","2902"
"75","pretest_discrimination","0","75","i-y-u_step_4-step_2.wav","g","202","1","2902"
"74.025974026","pretest_discrimination","0","76","i-y-u_step_7-step_5.wav","g","198","1","2902"
"73.0769230769","pretest_discrimination","0","77","i-y-u_step_5-step_7.wav","g","148","1","2902"
"73.417721519","pretest_discrimination","1","78","i-y-u_step1-step1.wav","g","192","1","2902"
"72.5","pretest_discrimination","0","79","i-y-u_step_1-step_3.wav","g","405","1","2902"
"71.6049382716","pretest_discrimination","0","80","i-y-u_step_3-step_1.wav","g","525","1","2902"
"70.7317073171","pretest_discrimination","0","81","i-y-u_step_1-step_3.wav","g","296","1","2902"
"69.8795180723","pretest_discrimination","0","82","i-y-u_step_3-step_1.wav","g","527","1","2902"
"70.2380952381","pretest_discrimination","1","83","i-y-u_step6-step6.wav","g","244","1","2902"
"69.4117647059","pretest_discrimination","0","84","i-y-u_step_4-step_6.wav","g","219","1","2902"
"69.7674418605","pretest_discrimination","1","85","i-y-u_step4-step4.wav","g","255","1","2902"
"70.1149425287","pretest_discrimination","1","86","i-y-u_step7-step7.wav","g","222","1","2902"
"70.4545454545","pretest_discrimination","1","87","i-y-u_step6-step6.wav","g","284","1","2902"
"70.7865168539","pretest_discrimination","1","88","i-y-u_step_5-step_3.wav","a","579","1","2902"
"71.1111111111","pretest_discrimination","1","89","i-y-u_step7-step7.wav","g","499","1","2902"
"70.3296703297","pretest_discrimination","0","90","i-y-u_step_2-step_4.wav","g","139","1","2902"
"69.5652173913","pretest_discrimination","0","91","i-y-u_step_2-step_4.wav","g","175","1","2902"
"69.8924731183","pretest_discrimination","1","92","i-y-u_step3-step3.wav","g","183","1","2902"
"69.1489361702","pretest_discrimination","0","93","i-y-u_step_7-step_5.wav","g","245","1","2902"
"68.4210526316","pretest_discrimination","0","94","i-y-u_step_3-step_1.wav","g","217","1","2902"
"68.75","pretest_discrimination","1","95","i-y-u_step4-step4.wav","g","214","1","2902"
"69.0721649485","pretest_discrimination","1","96","i-y-u_step7-step7.wav","g","1803","1","2902"
"68.3673469388","pretest_discrimination","0","97","i-y-u_step_7-step_5.wav","g","654","1","2902"
"68.6868686869","pretest_discrimination","1","98","i-y-u_step7-step7.wav","g","466","1","2902"
"69","pretest_discrimination","1","99","i-y-u_step7-step7.wav","g","495","1","2902"
"69.3069306931","pretest_discrimination","1","100","i-y-u_step_4-step_2.wav","a","404","1","2902"
"69.6078431373","pretest_discrimination","1","101","i-y-u_step7-step7.wav","g","503","1","2902"
"69.9029126214","pretest_discrimination","1","102","i-y-u_step_7-step_5.wav","a","351","1","2902"
"70.1923076923","pretest_discrimination","1","103","i-y-u_step3-step3.wav","g","264","1","2902"
"70.4761904762","pretest_discrimination","1","104","i-y-u_step_5-step_7.wav","a","195","1","2902"
"69.8113207547","pretest_discrimination","0","105","i-y-u_step4-step4.wav","a","1842","1","2902"
"69.1588785047","pretest_discrimination","0","106","i-y-u_step5-step5.wav","a","246","1","2902"
"69.4444444444","pretest_discrimination","1","107","i-y-u_step6-step6.wav","g","168","1","2902"
"69.7247706422","pretest_discrimination","1","108","i-y-u_step6-step6.wav","g","375","1","2902"
"70","pretest_discrimination","1","109","i-y-u_step1-step1.wav","g","238","1","2902"
"70.2702702703","pretest_discrimination","1","110","i-y-u_step_2-step_4.wav","a","217","1","2902"
"70.5357142857","pretest_discrimination","1","111","i-y-u_step7-step7.wav","g","502","1","2902"
"70.796460177","pretest_discrimination","1","112","i-y-u_step6-step6.wav","g","178","1","2902"
"70.1754385965","pretest_discrimination","0","113","i-y-u_step_3-step_5.wav","g","860","1","2902"
"69.5652173913","pretest_discrimination","0","114","i-y-u_step_4-step_2.wav","g","259","1","2902"
"69.8275862069","pretest_discrimination","1","115","i-y-u_step7-step7.wav","g","1098","1","2902"
"70.0854700855","pretest_discrimination","1","116","i-y-u_step6-step6.wav","g","358","1","2902"
"69.4915254237","pretest_discrimination","0","117","i-y-u_step_5-step_7.wav","g","367","1","2902"
"68.9075630252","pretest_discrimination","0","118","i-y-u_step_5-step_7.wav","g","373","1","2902"
"68.3333333333","pretest_discrimination","0","119","i-y-u_step_2-step_4.wav","g","526","1","2902"
"67.7685950413","pretest_discrimination","0","120","i-y-u_step_5-step_3.wav","g","1060","1","2902"
"68.0327868852","pretest_discrimination","1","121","i-y-u_step2-step2.wav","g","253","1","2902"
"68.2926829268","pretest_discrimination","1","122","i-y-u_step6-step6.wav","g","259","1","2902"
"68.5483870968","pretest_discrimination","1","123","i-y-u_step3-step3.wav","g","361","1","2902"
"68.8","pretest_discrimination","1","124","i-y-u_step5-step5.wav","g","671","1","2902"
"69.0476190476","pretest_discrimination","1","125","i-y-u_step1-step1.wav","g","679","1","2902"
"68.5039370079","pretest_discrimination","0","126","i-y-u_step_4-step_6.wav","g","640","1","2902"
"67.96875","pretest_discrimination","0","127","i-y-u_step_7-step_5.wav","g","534","1","2902"
"67.4418604651","pretest_discrimination","0","128","i-y-u_step_1-step_3.wav","g","405","1","2902"
"66.9230769231","pretest_discrimination","0","129","i-y-u_step_4-step_2.wav","g","487","1","2902"
"66.4122137405","pretest_discrimination","0","130","i-y-u_step_5-step_7.wav","g","649","1","2902"
"65.9090909091","pretest_discrimination","0","131","i-y-u_step_5-step_3.wav","g","468","1","2902"
"66.1654135338","pretest_discrimination","1","132","i-y-u_step2-step2.wav","g","553","1","2902"
"65.671641791","pretest_discrimination","0","133","i-y-u_step_4-step_2.wav","g","603","1","2902"
"65.1851851852","pretest_discrimination","0","134","i-y-u_step_2-step_4.wav","g","194","1","2902"
"65.4411764706","pretest_discrimination","1","135","i-y-u_step2-step2.wav","g","121","1","2902"
"64.9635036496","pretest_discrimination","0","136","i-y-u_step_3-step_1.wav","g","287","1","2902"
"65.2173913043","pretest_discrimination","1","137","i-y-u_step7-step7.wav","g","84","1","2902"
"65.4676258993","pretest_discrimination","1","138","i-y-u_step5-step5.wav","g","154","1","2902"
"65","pretest_discrimination","0","139","i-y-u_step_3-step_5.wav","g","220","1","2902"
"65.2482269504","pretest_discrimination","1","140","i-y-u_step3-step3.wav","g","248","1","2902"
"64.7887323944","pretest_discrimination","0","141","i-y-u_step_1-step_3.wav","g","121","1","2902"
"64.3356643357","pretest_discrimination","0","142","i-y-u_step_2-step_4.wav","g","27","1","2902"
"64.5833333333","pretest_discrimination","1","143","i-y-u_step6-step6.wav","g","1018","1","2902"
"64.1379310345","pretest_discrimination","0","144","i-y-u_step_5-step_7.wav","g","100","1","2902"
"64.3835616438","pretest_discrimination","1","145","i-y-u_step1-step1.wav","g","479","1","2902"
"64.6258503401","pretest_discrimination","1","146","i-y-u_step_5-step_3.wav","a","2185","1","2902"
"64.1891891892","pretest_discrimination","0","147","i-y-u_step_5-step_3.wav","g","596","1","2902"
"63.7583892617","pretest_discrimination","0","148","i-y-u_step_1-step_3.wav","g","160","1","2902"
