"acc","block","correct_response","count_logger","fname","response_response","response_time_response","session_number","subject_nr"
"0","pretest_discrimination","0","0","i-y-u_step_2-step_4.wav","g","1852","1","2901"
"50","pretest_discrimination","1","1","i-y-u_step7-step7.wav","g","1322","1","2901"
"33.3333333333","pretest_discrimination","0","2","i-y-u_step1-step1.wav","a","1444","1","2901"
"25","pretest_discrimination","0","3","i-y-u_step_4-step_2.wav","g","1564","1","2901"
"20","pretest_discrimination","0","4","i-y-u_step6-step6.wav","a","1443","1","2901"
"33.3333333333","pretest_discrimination","1","5","i-y-u_step2-step2.wav","g","1293","1","2901"
"28.5714285714","pretest_discrimination","0","6","i-y-u_step_5-step_7.wav","g","431","1","2901"
"25","pretest_discrimination","0","7","i-y-u_step_1-step_3.wav","g","495","1","2901"
"22.2222222222","pretest_discrimination","0","8","i-y-u_step6-step6.wav","a","599","1","2901"
"30","pretest_discrimination","1","9","i-y-u_step_3-step_5.wav","a","4255","1","2901"
"36.3636363636","pretest_discrimination","1","10","i-y-u_step1-step1.wav","g","1460","1","2901"
"33.3333333333","pretest_discrimination","0","11","i-y-u_step6-step6.wav","a","440","1","2901"
"38.4615384615","pretest_discrimination","1","12","i-y-u_step_3-step_1.wav","a","709","1","2901"
"35.7142857143","pretest_discrimination","0","13","i-y-u_step4-step4.wav","a","1158","1","2901"
"40","pretest_discrimination","1","14","i-y-u_step4-step4.wav","g","641","1","2901"
"37.5","pretest_discrimination","0","15","i-y-u_step_2-step_4.wav","g","1433","1","2901"
"35.2941176471","pretest_discrimination","0","16","i-y-u_step_2-step_4.wav","g","848","1","2901"
"38.8888888889","pretest_discrimination","1","17","i-y-u_step_5-step_3.wav","a","230","1","2901"
"36.8421052632","pretest_discrimination","0","18","i-y-u_step5-step5.wav","a","266","1","2901"
"40","pretest_discrimination","1","19","i-y-u_step_4-step_6.wav","a","2511","1","2901"
"42.8571428571","pretest_discrimination","1","20","i-y-u_step_7-step_5.wav","a","60","1","2901"
"45.4545454545","pretest_discrimination","1","21","i-y-u_step_3-step_1.wav","a","264","1","2901"
"43.4782608696","pretest_discrimination","0","22","i-y-u_step4-step4.wav","a","329","1","2901"
"41.6666666667","pretest_discrimination","0","23","i-y-u_step_3-step_5.wav","g","409","1","2901"
"40","pretest_discrimination","0","24","i-y-u_step6-step6.wav","a","318","1","2901"
"38.4615384615","pretest_discrimination","0","25","i-y-u_step3-step3.wav","a","462","1","2901"
"40.7407407407","pretest_discrimination","1","26","i-y-u_step_7-step_5.wav","a","285","1","2901"
"42.8571428571","pretest_discrimination","1","27","i-y-u_step_4-step_2.wav","a","413","1","2901"
"44.8275862069","pretest_discrimination","1","28","i-y-u_step_4-step_6.wav","a","340","1","2901"
