acc,block,correct_response,count_logger,fname,response_response,response_time_response,session_number,subject_nr
100,training_vowel,1,0,vowelstep5.wav,g,615,4,104
100,training_vowel,1,1,vowelstep7.wav,g,495,4,104
100,training_vowel,1,2,vowelstep7.wav,g,522,4,104
100,training_vowel,1,3,vowelstep3.wav,a,950,4,104
100,training_vowel,1,4,vowelstep5.wav,g,695,4,104
100,training_vowel,1,5,vowelstep1.wav,a,648,4,104
100,training_vowel,1,6,vowelstep1.wav,a,551,4,104
100,training_vowel,1,7,vowelstep1.wav,a,566,4,104
100,training_vowel,1,8,vowelstep1.wav,a,545,4,104
100,training_vowel,1,9,vowelstep7.wav,g,546,4,104
100,training_vowel,1,10,vowelstep5.wav,g,720,4,104
100,training_vowel,1,11,vowelstep3.wav,a,642,4,104
100,training_vowel,1,12,vowelstep3.wav,a,597,4,104
100,training_vowel,1,13,vowelstep1.wav,a,585,4,104
100,training_vowel,1,14,vowelstep1.wav,a,630,4,104
100,training_vowel,1,15,vowelstep7.wav,g,513,4,104
100,training_vowel,1,16,vowelstep1.wav,a,475,4,104
100,training_vowel,1,17,vowelstep3.wav,a,1032,4,104
100,training_vowel,1,18,vowelstep5.wav,g,689,4,104
100,training_vowel,1,19,vowelstep7.wav,g,545,4,104
100,training_vowel,1,20,vowelstep5.wav,g,482,4,104
100,training_vowel,1,21,vowelstep3.wav,a,601,4,104
100,training_vowel,1,22,vowelstep7.wav,g,537,4,104
100,training_vowel,1,23,vowelstep5.wav,g,734,4,104
100,training_vowel,1,24,vowelstep5.wav,g,813,4,104
100,training_vowel,1,25,vowelstep5.wav,g,566,4,104
100,training_vowel,1,26,vowelstep1.wav,a,460,4,104
96.42857143,training_vowel,0,27,vowelstep3.wav,g,944,4,104
96.55172414,training_vowel,1,28,vowelstep3.wav,a,645,4,104
96.66666667,training_vowel,1,29,vowelstep1.wav,a,688,4,104
96.77419355,training_vowel,1,30,vowelstep5.wav,g,656,4,104
96.875,training_vowel,1,31,vowelstep7.wav,g,616,4,104
96.96969697,training_vowel,1,32,vowelstep7.wav,g,517,4,104
97.05882353,training_vowel,1,33,vowelstep5.wav,g,632,4,104
97.14285714,training_vowel,1,34,vowelstep5.wav,g,499,4,104
97.22222222,training_vowel,1,35,vowelstep7.wav,g,577,4,104
97.2972973,training_vowel,1,36,vowelstep7.wav,g,550,4,104
97.36842105,training_vowel,1,37,vowelstep3.wav,a,615,4,104
97.43589744,training_vowel,1,38,vowelstep7.wav,g,568,4,104
97.5,training_vowel,1,39,vowelstep5.wav,g,1450,4,104
97.56097561,training_vowel,1,40,vowelstep7.wav,g,484,4,104
97.61904762,training_vowel,1,41,vowelstep3.wav,a,492,4,104
97.6744186,training_vowel,1,42,vowelstep3.wav,a,481,4,104
97.72727273,training_vowel,1,43,vowelstep5.wav,g,570,4,104
97.77777778,training_vowel,1,44,vowelstep1.wav,a,492,4,104
97.82608696,training_vowel,1,45,vowelstep5.wav,g,520,4,104
97.87234043,training_vowel,1,46,vowelstep5.wav,g,820,4,104
97.91666667,training_vowel,1,47,vowelstep3.wav,a,486,4,104
97.95918367,training_vowel,1,48,vowelstep3.wav,a,512,4,104
98,training_vowel,1,49,vowelstep7.wav,g,499,4,104
98.03921569,training_vowel,1,50,vowelstep5.wav,g,635,4,104
