acc,block,correct_response,count_logger,fname,response_response,response_time_response,session_number,subject_nr
100,training_vowel,1,0,vowelstep7.wav,g,788,4,604
50,training_vowel,0,1,vowelstep5.wav,a,197,4,604
33.33333333,training_vowel,0,2,vowelstep5.wav,a,419,4,604
50,training_vowel,1,3,vowelstep5.wav,g,533,4,604
60,training_vowel,1,4,vowelstep5.wav,g,137,4,604
66.66666667,training_vowel,1,5,vowelstep7.wav,g,450,4,604
71.42857143,training_vowel,1,6,vowelstep5.wav,g,137,4,604
75,training_vowel,1,7,vowelstep3.wav,a,156,4,604
66.66666667,training_vowel,0,8,vowelstep5.wav,a,164,4,604
70,training_vowel,1,9,vowelstep7.wav,g,488,4,604
72.72727273,training_vowel,1,10,vowelstep7.wav,g,130,4,604
75,training_vowel,1,11,vowelstep3.wav,a,108,4,604
69.23076923,training_vowel,0,12,vowelstep5.wav,a,88,4,604
71.42857143,training_vowel,1,13,vowelstep1.wav,a,2696,4,604
73.33333333,training_vowel,1,14,vowelstep5.wav,g,466,4,604
68.75,training_vowel,0,15,vowelstep5.wav,a,275,4,604
70.58823529,training_vowel,1,16,vowelstep1.wav,a,1013,4,604
72.22222222,training_vowel,1,17,vowelstep3.wav,a,459,4,604
73.68421053,training_vowel,1,18,vowelstep5.wav,g,350,4,604
70,training_vowel,0,19,vowelstep3.wav,g,1951,4,604
71.42857143,training_vowel,1,20,vowelstep1.wav,a,1180,4,604
68.18181818,training_vowel,0,21,vowelstep5.wav,a,1838,4,604
65.2173913,training_vowel,0,22,vowelstep5.wav,a,561,4,604
66.66666667,training_vowel,1,23,vowelstep1.wav,a,611,4,604
68,training_vowel,1,24,vowelstep3.wav,a,323,4,604
69.23076923,training_vowel,1,25,vowelstep1.wav,a,539,4,604
70.37037037,training_vowel,1,26,vowelstep7.wav,g,187,4,604
71.42857143,training_vowel,1,27,vowelstep3.wav,a,394,4,604
72.4137931,training_vowel,1,28,vowelstep7.wav,g,981,4,604
73.33333333,training_vowel,1,29,vowelstep7.wav,g,488,4,604
74.19354839,training_vowel,1,30,vowelstep3.wav,a,230,4,604
71.875,training_vowel,0,31,vowelstep5.wav,a,590,4,604
72.72727273,training_vowel,1,32,vowelstep7.wav,g,438,4,604
73.52941176,training_vowel,1,33,vowelstep1.wav,a,248,4,604
74.28571429,training_vowel,1,34,vowelstep5.wav,g,261,4,604
75,training_vowel,1,35,vowelstep7.wav,g,269,4,604
75.67567568,training_vowel,1,36,vowelstep7.wav,g,208,4,604
76.31578947,training_vowel,1,37,vowelstep1.wav,a,249,4,604
76.92307692,training_vowel,1,38,vowelstep1.wav,a,228,4,604
77.5,training_vowel,1,39,vowelstep1.wav,a,171,4,604
78.04878049,training_vowel,1,40,vowelstep1.wav,a,207,4,604
78.57142857,training_vowel,1,41,vowelstep3.wav,a,219,4,604
79.06976744,training_vowel,1,42,vowelstep5.wav,g,286,4,604
77.27272727,training_vowel,0,43,vowelstep3.wav,g,279,4,604
77.77777778,training_vowel,1,44,vowelstep3.wav,a,100,4,604
78.26086957,training_vowel,1,45,vowelstep1.wav,a,119,4,604
78.72340426,training_vowel,1,46,vowelstep1.wav,a,286,4,604
79.16666667,training_vowel,1,47,vowelstep5.wav,g,367,4,604
77.55102041,training_vowel,0,48,vowelstep3.wav,g,305,4,604
78,training_vowel,1,49,vowelstep5.wav,g,240,4,604
78.43137255,training_vowel,1,50,vowelstep7.wav,g,237,4,604
78.84615385,training_vowel,1,51,vowelstep5.wav,g,207,4,604
79.24528302,training_vowel,1,52,vowelstep7.wav,g,267,4,604
79.62962963,training_vowel,1,53,vowelstep3.wav,a,203,4,604
80,training_vowel,1,54,vowelstep3.wav,a,266,4,604
80.35714286,training_vowel,1,55,vowelstep3.wav,a,258,4,604
80.70175439,training_vowel,1,56,vowelstep7.wav,g,125,4,604
81.03448276,training_vowel,1,57,vowelstep7.wav,g,111,4,604
81.3559322,training_vowel,1,58,vowelstep1.wav,a,233,4,604
81.66666667,training_vowel,1,59,vowelstep5.wav,g,884,4,604
81.96721311,training_vowel,1,60,vowelstep3.wav,a,695,4,604
82.25806452,training_vowel,1,61,vowelstep3.wav,a,208,4,604
82.53968254,training_vowel,1,62,vowelstep7.wav,g,457,4,604
82.8125,training_vowel,1,63,vowelstep5.wav,g,1066,4,604
83.07692308,training_vowel,1,64,vowelstep1.wav,a,180,4,604
83.33333333,training_vowel,1,65,vowelstep3.wav,a,243,4,604
83.58208955,training_vowel,1,66,vowelstep3.wav,a,158,4,604
83.82352941,training_vowel,1,67,vowelstep1.wav,a,159,4,604
84.05797101,training_vowel,1,68,vowelstep3.wav,a,233,4,604
84.28571429,training_vowel,1,69,vowelstep3.wav,a,120,4,604
84.50704225,training_vowel,1,70,vowelstep3.wav,a,142,4,604
84.72222222,training_vowel,1,71,vowelstep3.wav,a,128,4,604
84.93150685,training_vowel,1,72,vowelstep5.wav,g,383,4,604
85.13513514,training_vowel,1,73,vowelstep7.wav,g,210,4,604
85.33333333,training_vowel,1,74,vowelstep7.wav,g,221,4,604
85.52631579,training_vowel,1,75,vowelstep3.wav,a,250,4,604
85.71428571,training_vowel,1,76,vowelstep1.wav,a,101,4,604
85.8974359,training_vowel,1,77,vowelstep7.wav,g,206,4,604
86.07594937,training_vowel,1,78,vowelstep1.wav,a,789,4,604
86.25,training_vowel,1,79,vowelstep7.wav,g,1082,4,604
86.41975309,training_vowel,1,80,vowelstep1.wav,a,604,4,604
86.58536585,training_vowel,1,81,vowelstep1.wav,a,217,4,604
86.74698795,training_vowel,1,82,vowelstep7.wav,g,764,4,604
86.9047619,training_vowel,1,83,vowelstep1.wav,a,468,4,604
87.05882353,training_vowel,1,84,vowelstep1.wav,a,658,4,604
86.04651163,training_vowel,0,85,vowelstep5.wav,a,899,4,604
86.20689655,training_vowel,1,86,vowelstep1.wav,a,222,4,604
86.36363636,training_vowel,1,87,vowelstep7.wav,g,362,4,604
86.51685393,training_vowel,1,88,vowelstep7.wav,g,92,4,604
86.66666667,training_vowel,1,89,vowelstep7.wav,g,190,4,604
86.81318681,training_vowel,1,90,vowelstep3.wav,a,297,4,604
85.86956522,training_vowel,0,91,vowelstep5.wav,a,85,4,604
86.02150538,training_vowel,1,92,vowelstep1.wav,a,138,4,604
86.17021277,training_vowel,1,93,vowelstep3.wav,a,546,4,604
86.31578947,training_vowel,1,94,vowelstep7.wav,g,137,4,604
86.45833333,training_vowel,1,95,vowelstep3.wav,a,153,4,604
86.59793814,training_vowel,1,96,vowelstep3.wav,a,115,4,604
86.73469388,training_vowel,1,97,vowelstep1.wav,a,813,4,604
86.86868687,training_vowel,1,98,vowelstep1.wav,a,82,4,604
87,training_vowel,1,99,vowelstep5.wav,g,833,4,604
87.12871287,training_vowel,1,100,vowelstep7.wav,g,385,4,604
87.25490196,training_vowel,1,101,vowelstep3.wav,a,215,4,604
87.37864078,training_vowel,1,102,vowelstep1.wav,a,338,4,604
87.5,training_vowel,1,103,vowelstep7.wav,g,275,4,604
87.61904762,training_vowel,1,104,vowelstep7.wav,g,249,4,604
87.73584906,training_vowel,1,105,vowelstep3.wav,a,466,4,604
87.85046729,training_vowel,1,106,vowelstep1.wav,a,360,4,604
87.96296296,training_vowel,1,107,vowelstep5.wav,g,264,4,604
88.0733945,training_vowel,1,108,vowelstep5.wav,g,173,4,604
88.18181818,training_vowel,1,109,vowelstep7.wav,g,221,4,604
88.28828829,training_vowel,1,110,vowelstep1.wav,a,209,4,604
88.39285714,training_vowel,1,111,vowelstep3.wav,a,145,4,604
88.49557522,training_vowel,1,112,vowelstep5.wav,g,194,4,604
88.59649123,training_vowel,1,113,vowelstep5.wav,g,216,4,604
88.69565217,training_vowel,1,114,vowelstep5.wav,g,176,4,604
88.79310345,training_vowel,1,115,vowelstep5.wav,g,276,4,604
88.88888889,training_vowel,1,116,vowelstep7.wav,g,225,4,604
88.98305085,training_vowel,1,117,vowelstep7.wav,g,190,4,604
89.07563025,training_vowel,1,118,vowelstep1.wav,a,205,4,604
89.16666667,training_vowel,1,119,vowelstep1.wav,a,51,4,604
89.25619835,training_sine,1,120,sinestep1.wav,a,3322,4,604
88.52459016,training_sine,0,121,sinestep5.wav,a,534,4,604
88.61788618,training_sine,1,122,sinestep3.wav,a,343,4,604
87.90322581,training_sine,0,123,sinestep7.wav,a,450,4,604
88,training_sine,1,124,sinestep3.wav,a,117,4,604
88.0952381,training_sine,1,125,sinestep7.wav,g,131,4,604
88.18897638,training_sine,1,126,sinestep1.wav,a,27,4,604
88.28125,training_sine,1,127,sinestep3.wav,a,66,4,604
88.37209302,training_sine,1,128,sinestep7.wav,g,423,4,604
88.46153846,training_sine,1,129,sinestep3.wav,a,131,4,604
88.54961832,training_sine,1,130,sinestep3.wav,a,2338,4,604
88.63636364,training_sine,1,131,sinestep5.wav,g,395,4,604
88.72180451,training_sine,1,132,sinestep1.wav,a,101,4,604
88.80597015,training_sine,1,133,sinestep7.wav,g,158,4,604
88.88888889,training_sine,1,134,sinestep1.wav,a,378,4,604
88.97058824,training_sine,1,135,sinestep7.wav,g,105,4,604
89.05109489,training_sine,1,136,sinestep5.wav,g,314,4,604
89.13043478,training_sine,1,137,sinestep7.wav,g,442,4,604
89.20863309,training_sine,1,138,sinestep3.wav,a,139,4,604
89.28571429,training_sine,1,139,sinestep7.wav,g,370,4,604
89.36170213,training_sine,1,140,sinestep1.wav,a,96,4,604
89.43661972,training_sine,1,141,sinestep5.wav,g,139,4,604
89.51048951,training_sine,1,142,sinestep7.wav,g,783,4,604
89.58333333,training_sine,1,143,sinestep3.wav,a,211,4,604
89.65517241,training_sine,1,144,sinestep1.wav,a,490,4,604
89.04109589,training_sine,0,145,sinestep3.wav,g,845,4,604
89.11564626,training_sine,1,146,sinestep7.wav,g,115,4,604
89.18918919,training_sine,1,147,sinestep7.wav,g,643,4,604
89.26174497,training_sine,1,148,sinestep1.wav,a,101,4,604
89.33333333,training_sine,1,149,sinestep7.wav,g,711,4,604
89.40397351,training_sine,1,150,sinestep3.wav,a,472,4,604
88.81578947,training_sine,0,151,sinestep3.wav,g,154,4,604
88.88888889,training_sine,1,152,sinestep1.wav,a,714,4,604
88.96103896,training_sine,1,153,sinestep1.wav,a,438,4,604
89.03225806,training_sine,1,154,sinestep7.wav,g,169,4,604
89.1025641,training_sine,1,155,sinestep5.wav,g,220,4,604
89.17197452,training_sine,1,156,sinestep1.wav,a,340,4,604
89.24050633,training_sine,1,157,sinestep7.wav,g,984,4,604
89.3081761,training_sine,1,158,sinestep1.wav,a,735,4,604
88.75,training_sine,0,159,sinestep3.wav,g,1675,4,604
88.81987578,training_sine,1,160,sinestep1.wav,a,360,4,604
88.88888889,training_sine,1,161,sinestep1.wav,a,606,4,604
88.95705521,training_sine,1,162,sinestep7.wav,g,91,4,604
89.02439024,training_sine,1,163,sinestep5.wav,g,85,4,604
89.09090909,training_sine,1,164,sinestep3.wav,a,234,4,604
89.15662651,training_sine,1,165,sinestep5.wav,g,313,4,604
89.22155689,training_sine,1,166,sinestep5.wav,g,2376,4,604
89.28571429,training_sine,1,167,sinestep5.wav,g,774,4,604
89.34911243,training_sine,1,168,sinestep3.wav,a,2642,4,604
89.41176471,training_sine,1,169,sinestep5.wav,g,3593,4,604
89.47368421,training_sine,1,170,sinestep3.wav,a,500,4,604
89.53488372,training_sine,1,171,sinestep5.wav,g,245,4,604
89.59537572,training_sine,1,172,sinestep5.wav,g,204,4,604
89.65517241,training_sine,1,173,sinestep3.wav,a,348,4,604
89.71428571,training_sine,1,174,sinestep5.wav,g,136,4,604
89.77272727,training_sine,1,175,sinestep3.wav,a,304,4,604
89.83050847,training_sine,1,176,sinestep5.wav,g,186,4,604
89.88764045,training_sine,1,177,sinestep3.wav,a,111,4,604
89.94413408,training_sine,1,178,sinestep7.wav,g,233,4,604
