"acc","block","correct_response","count_logger","fname","response_response","response_time_response","session_number","subject_nr"
"0","pretest_discrimination","0","0","i-y-u_step_7-step_5.wav","a","577","3","2203"
"0","pretest_discrimination","0","1","i-y-u_step3-step3.wav","g","338","3","2203"
"0","pretest_discrimination","0","2","i-y-u_step_4-step_6.wav","a","288","3","2203"
"0","pretest_discrimination","0","3","i-y-u_step7-step7.wav","g","310","3","2203"
"20","pretest_discrimination","1","4","i-y-u_step_1-step_3.wav","g","318","3","2203"
"16.6666666667","pretest_discrimination","0","5","i-y-u_step_4-step_6.wav","a","284","3","2203"
"14.2857142857","pretest_discrimination","0","6","i-y-u_step_4-step_2.wav","a","260","3","2203"
"25","pretest_discrimination","1","7","i-y-u_step_1-step_3.wav","g","344","3","2203"
"33.3333333333","pretest_discrimination","1","8","i-y-u_step5-step5.wav","a","337","3","2203"
"30","pretest_discrimination","0","9","i-y-u_step4-step4.wav","g","306","3","2203"
"36.3636363636","pretest_discrimination","1","10","i-y-u_step_1-step_3.wav","g","315","3","2203"
"41.6666666667","pretest_discrimination","1","11","i-y-u_step_4-step_6.wav","g","321","3","2203"
"46.1538461538","pretest_discrimination","1","12","i-y-u_step_1-step_3.wav","g","254","3","2203"
"50","pretest_discrimination","1","13","i-y-u_step_2-step_4.wav","g","294","3","2203"
"46.6666666667","pretest_discrimination","0","14","i-y-u_step2-step2.wav","g","270","3","2203"
"50","pretest_discrimination","1","15","i-y-u_step_5-step_3.wav","g","333","3","2203"
"52.9411764706","pretest_discrimination","1","16","i-y-u_step_7-step_5.wav","g","308","3","2203"
"55.5555555556","pretest_discrimination","1","17","i-y-u_step_6-step_4.wav","g","274","3","2203"
"57.8947368421","pretest_discrimination","1","18","i-y-u_step_7-step_5.wav","g","255","3","2203"
"55","pretest_discrimination","0","19","i-y-u_step_3-step_1.wav","a","217","3","2203"
"57.1428571429","pretest_discrimination","1","20","i-y-u_step_6-step_4.wav","g","236","3","2203"
"54.5454545455","pretest_discrimination","0","21","i-y-u_step_4-step_6.wav","a","261","3","2203"
"56.5217391304","pretest_discrimination","1","22","i-y-u_step_5-step_7.wav","g","453","3","2203"
"54.1666666667","pretest_discrimination","0","23","i-y-u_step_4-step_6.wav","a","220","3","2203"
"56","pretest_discrimination","1","24","i-y-u_step3-step3.wav","a","328","3","2203"
"53.8461538462","pretest_discrimination","0","25","i-y-u_step_1-step_3.wav","a","302","3","2203"
"51.8518518519","pretest_discrimination","0","26","i-y-u_step_3-step_5.wav","a","273","3","2203"
"53.5714285714","pretest_discrimination","1","27","i-y-u_step4-step4.wav","a","1079","3","2203"
"51.724137931","pretest_discrimination","0","28","i-y-u_step7-step7.wav","g","188","3","2203"
"53.3333333333","pretest_discrimination","1","29","i-y-u_step4-step4.wav","a","623","3","2203"
"51.6129032258","pretest_discrimination","0","30","i-y-u_step7-step7.wav","g","233","3","2203"
"53.125","pretest_discrimination","1","31","i-y-u_step5-step5.wav","a","231","3","2203"
"51.5151515152","pretest_discrimination","0","32","i-y-u_step_1-step_3.wav","a","132","3","2203"
"52.9411764706","pretest_discrimination","1","33","i-y-u_step_6-step_4.wav","g","254","3","2203"
"54.2857142857","pretest_discrimination","1","34","i-y-u_step1-step1.wav","a","26","3","2203"
"55.5555555556","pretest_discrimination","1","35","i-y-u_step_2-step_4.wav","g","180","3","2203"
"56.7567567568","pretest_discrimination","1","36","i-y-u_step_5-step_3.wav","g","230","3","2203"
"55.2631578947","pretest_discrimination","0","37","i-y-u_step6-step6.wav","g","244","3","2203"
"56.4102564103","pretest_discrimination","1","38","i-y-u_step1-step1.wav","a","172","3","2203"
"55","pretest_discrimination","0","39","i-y-u_step4-step4.wav","g","183","3","2203"
"56.0975609756","pretest_discrimination","1","40","i-y-u_step3-step3.wav","a","237","3","2203"
"57.1428571429","pretest_discrimination","1","41","i-y-u_step_4-step_2.wav","g","201","3","2203"
"55.8139534884","pretest_discrimination","0","42","i-y-u_step6-step6.wav","g","260","3","2203"
"56.8181818182","pretest_discrimination","1","43","i-y-u_step_5-step_7.wav","g","382","3","2203"
"57.7777777778","pretest_discrimination","1","44","i-y-u_step1-step1.wav","a","214","3","2203"
"58.6956521739","pretest_discrimination","1","45","i-y-u_step_5-step_3.wav","g","207","3","2203"
"57.4468085106","pretest_discrimination","0","46","i-y-u_step_4-step_2.wav","a","208","3","2203"
"58.3333333333","pretest_discrimination","1","47","i-y-u_step2-step2.wav","a","168","3","2203"
"59.1836734694","pretest_discrimination","1","48","i-y-u_step2-step2.wav","a","169","3","2203"
"60","pretest_discrimination","1","49","i-y-u_step5-step5.wav","a","226","3","2203"
"60.7843137255","pretest_discrimination","1","50","i-y-u_step2-step2.wav","a","223","3","2203"
"61.5384615385","pretest_discrimination","1","51","i-y-u_step5-step5.wav","a","307","3","2203"
"60.3773584906","pretest_discrimination","0","52","i-y-u_step_2-step_4.wav","a","258","3","2203"
"59.2592592593","pretest_discrimination","0","53","i-y-u_step_5-step_3.wav","a","161","3","2203"
"60","pretest_discrimination","1","54","i-y-u_step_3-step_1.wav","g","218","3","2203"
"58.9285714286","pretest_discrimination","0","55","i-y-u_step_1-step_3.wav","a","230","3","2203"
"59.649122807","pretest_discrimination","1","56","i-y-u_step_6-step_4.wav","g","148","3","2203"
"58.6206896552","pretest_discrimination","0","57","i-y-u_step_1-step_3.wav","a","238","3","2203"
"59.3220338983","pretest_discrimination","1","58","i-y-u_step_6-step_4.wav","g","306","3","2203"
"60","pretest_discrimination","1","59","i-y-u_step_5-step_3.wav","g","223","3","2203"
"60.6557377049","pretest_discrimination","1","60","i-y-u_step_6-step_4.wav","g","277","3","2203"
"61.2903225806","pretest_discrimination","1","61","i-y-u_step_5-step_3.wav","g","249","3","2203"
"60.3174603175","pretest_discrimination","0","62","i-y-u_step_3-step_1.wav","a","209","3","2203"
"60.9375","pretest_discrimination","1","63","i-y-u_step4-step4.wav","a","211","3","2203"
"60","pretest_discrimination","0","64","i-y-u_step6-step6.wav","g","120","3","2203"
"60.6060606061","pretest_discrimination","1","65","i-y-u_step3-step3.wav","a","144","3","2203"
"61.1940298507","pretest_discrimination","1","66","i-y-u_step_4-step_6.wav","g","99","3","2203"
"61.7647058824","pretest_discrimination","1","67","i-y-u_step1-step1.wav","a","172","3","2203"
"62.3188405797","pretest_discrimination","1","68","i-y-u_step_5-step_3.wav","g","134","3","2203"
"62.8571428571","pretest_discrimination","1","69","i-y-u_step_5-step_7.wav","g","193","3","2203"
"61.9718309859","pretest_discrimination","0","70","i-y-u_step5-step5.wav","g","179","3","2203"
"61.1111111111","pretest_discrimination","0","71","i-y-u_step6-step6.wav","g","218","3","2203"
"60.2739726027","pretest_discrimination","0","72","i-y-u_step_4-step_6.wav","a","186","3","2203"
"60.8108108108","pretest_discrimination","1","73","i-y-u_step2-step2.wav","a","132","3","2203"
"61.3333333333","pretest_discrimination","1","74","i-y-u_step2-step2.wav","a","159","3","2203"
"61.8421052632","pretest_discrimination","1","75","i-y-u_step1-step1.wav","a","140","3","2203"
