accuracy,block,correct_response,count_logger,fname,response_response,response_time_response,session,subject_nr
88.17204301,pretest_discrimination,1,92,iyu_step_4-step_6.wav,g,811,S3,3003
88.29787234,pretest_discrimination,1,93,iyu_step_1-step_1.wav,a,1679,S3,3003
88.42105263,pretest_discrimination,1,94,iyu_step_7-step_5.wav,g,1065,S3,3003
88.54166667,pretest_discrimination,1,95,iyu_step_6-step_4.wav,g,1363,S3,3003
88.65979381,pretest_discrimination,1,96,iyu_step_1-step_3.wav,g,1046,S3,3003
88.7755102,pretest_discrimination,1,97,iyu_step_4-step_2.wav,g,2404,S3,3003
88.88888889,pretest_discrimination,1,98,iyu_step_6-step_6.wav,a,549,S3,3003
89,pretest_discrimination,1,99,iyu_step_5-step_3.wav,g,616,S3,3003
89.10891089,pretest_discrimination,1,100,iyu_step_4-step_2.wav,g,2697,S3,3003
89.21568627,pretest_discrimination,1,101,iyu_step_5-step_7.wav,g,497,S3,3003
89.32038835,pretest_discrimination,1,102,iyu_step_2-step_2.wav,a,1197,S3,3003
89.42307692,pretest_discrimination,1,103,iyu_step_3-step_5.wav,g,803,S3,3003
89.52380952,pretest_discrimination,1,104,iyu_step_4-step_2.wav,g,669,S3,3003
89.62264151,pretest_discrimination,1,105,iyu_step_5-step_5.wav,a,628,S3,3003
89.71962617,pretest_discrimination,1,106,iyu_step_2-step_4.wav,g,1077,S3,3003
89.81481481,pretest_discrimination,1,107,iyu_step_5-step_5.wav,a,2772,S3,3003
89.90825688,pretest_discrimination,1,108,iyu_step_7-step_5.wav,g,863,S3,3003
90,pretest_discrimination,1,109,iyu_step_1-step_3.wav,g,739,S3,3003
90.09009009,pretest_discrimination,1,110,iyu_step_6-step_6.wav,a,451,S3,3003
90.17857143,pretest_discrimination,1,111,iyu_step_5-step_5.wav,a,376,S3,3003
90.26548673,pretest_discrimination,1,112,iyu_step_6-step_4.wav,g,399,S3,3003
89.47368421,pretest_discrimination,0,113,iyu_step_4-step_6.wav,a,869,S3,3003
89.56521739,pretest_discrimination,1,114,iyu_step_3-step_1.wav,g,1722,S3,3003
89.65517241,pretest_discrimination,1,115,iyu_step_6-step_4.wav,g,1230,S3,3003
89.74358974,pretest_discrimination,1,116,iyu_step_4-step_2.wav,g,521,S3,3003
89.83050847,pretest_discrimination,1,117,iyu_step_3-step_5.wav,g,3605,S3,3003
89.91596639,pretest_discrimination,1,118,iyu_step_4-step_4.wav,a,725,S3,3003
90,pretest_discrimination,1,119,iyu_step_5-step_7.wav,g,765,S3,3003
90.08264463,pretest_discrimination,1,120,iyu_step_7-step_7.wav,a,539,S3,3003
90.16393443,pretest_discrimination,1,121,iyu_step_6-step_4.wav,g,556,S3,3003
90.24390244,pretest_discrimination,1,122,iyu_step_3-step_3.wav,a,1031,S3,3003
90.32258065,pretest_discrimination,1,123,iyu_step_4-step_2.wav,g,674,S3,3003
90.4,pretest_discrimination,1,124,iyu_step_5-step_7.wav,g,655,S3,3003
90.47619048,pretest_discrimination,1,125,iyu_step_3-step_1.wav,g,550,S3,3003
90.5511811,pretest_discrimination,1,126,iyu_step_5-step_5.wav,a,316,S3,3003
90.625,pretest_discrimination,1,127,iyu_step_1-step_3.wav,g,379,S3,3003
90.69767442,pretest_discrimination,1,128,iyu_step_6-step_4.wav,g,380,S3,3003
90.76923077,pretest_discrimination,1,129,iyu_step_1-step_3.wav,g,452,S3,3003
90.83969466,pretest_discrimination,1,130,iyu_step_1-step_3.wav,g,270,S3,3003
90.90909091,pretest_discrimination,1,131,iyu_step_3-step_5.wav,g,323,S3,3003
90.97744361,pretest_discrimination,1,132,iyu_step_7-step_7.wav,a,375,S3,3003
91.04477612,pretest_discrimination,1,133,iyu_step_1-step_3.wav,g,529,S3,3003
91.11111111,pretest_discrimination,1,134,iyu_step_4-step_6.wav,g,532,S3,3003
91.17647059,pretest_discrimination,1,135,iyu_step_4-step_6.wav,g,458,S3,3003
91.24087591,pretest_discrimination,1,136,iyu_step_2-step_2.wav,a,413,S3,3003
91.30434783,pretest_discrimination,1,137,iyu_step_3-step_5.wav,g,671,S3,3003
91.36690647,pretest_discrimination,1,138,iyu_step_3-step_3.wav,a,620,S3,3003
91.42857143,pretest_discrimination,1,139,iyu_step_7-step_5.wav,g,736,S3,3003
91.4893617,pretest_discrimination,1,140,iyu_step_5-step_5.wav,a,1370,S3,3003
91.54929577,pretest_discrimination,1,141,iyu_step_6-step_6.wav,a,1059,S3,3003
91.60839161,pretest_discrimination,1,142,iyu_step_7-step_5.wav,g,553,S3,3003
91.66666667,pretest_discrimination,1,143,iyu_step_1-step_3.wav,g,814,S3,3003
91.72413793,pretest_discrimination,1,144,iyu_step_1-step_1.wav,a,1270,S3,3003
91.78082192,pretest_discrimination,1,145,iyu_step_6-step_4.wav,g,1001,S3,3003
91.83673469,pretest_discrimination,1,146,iyu_step_3-step_3.wav,a,1746,S3,3003
91.89189189,pretest_discrimination,1,147,iyu_step_1-step_3.wav,g,1232,S3,3003
91.94630872,pretest_discrimination,1,148,iyu_step_5-step_3.wav,g,695,S3,3003
92,pretest_discrimination,1,149,iyu_step_1-step_1.wav,a,779,S3,3003
92.05298013,pretest_discrimination,1,150,iyu_step_3-step_3.wav,a,2129,S3,3003
92.10526316,pretest_discrimination,1,151,iyu_step_7-step_7.wav,a,760,S3,3003
92.15686275,pretest_discrimination,1,152,iyu_step_5-step_3.wav,g,485,S3,3003
92.20779221,pretest_discrimination,1,153,iyu_step_4-step_2.wav,g,476,S3,3003
92.25806452,pretest_discrimination,1,154,iyu_step_5-step_7.wav,g,492,S3,3003
92.30769231,pretest_discrimination,1,155,iyu_step_7-step_5.wav,g,419,S3,3003
92.3566879,pretest_discrimination,1,156,iyu_step_3-step_3.wav,a,1151,S3,3003
92.40506329,pretest_discrimination,1,157,iyu_step_4-step_4.wav,a,330,S3,3003
92.45283019,pretest_discrimination,1,158,iyu_step_4-step_2.wav,g,235,S3,3003
92.5,pretest_discrimination,1,159,iyu_step_7-step_5.wav,g,365,S3,3003
92.54658385,pretest_discrimination,1,160,iyu_step_1-step_1.wav,a,383,S3,3003
92.59259259,pretest_discrimination,1,161,iyu_step_7-step_5.wav,g,2258,S3,3003
92.63803681,pretest_discrimination,1,162,iyu_step_4-step_4.wav,a,563,S3,3003
92.68292683,pretest_discrimination,1,163,iyu_step_7-step_7.wav,a,347,S3,3003
92.72727273,pretest_discrimination,1,164,iyu_step_3-step_3.wav,a,339,S3,3003
92.77108434,pretest_discrimination,1,165,iyu_step_3-step_5.wav,g,266,S3,3003
92.81437126,pretest_discrimination,1,166,iyu_step_3-step_1.wav,g,271,S3,3003
92.85714286,pretest_discrimination,1,167,iyu_step_4-step_6.wav,g,266,S3,3003
92.89940828,pretest_discrimination,1,168,iyu_step_2-step_2.wav,a,365,S3,3003
92.94117647,pretest_discrimination,1,169,iyu_step_6-step_6.wav,a,359,S3,3003
92.98245614,pretest_discrimination,1,170,iyu_step_5-step_5.wav,a,256,S3,3003
93.02325581,pretest_discrimination,1,171,iyu_step_5-step_7.wav,g,325,S3,3003
93.06358382,pretest_discrimination,1,172,iyu_step_1-step_1.wav,a,907,S3,3003
93.10344828,pretest_discrimination,1,173,iyu_step_7-step_5.wav,g,349,S3,3003
93.14285714,pretest_discrimination,1,174,iyu_step_5-step_7.wav,g,1180,S3,3003
93.18181818,pretest_discrimination,1,175,iyu_step_2-step_2.wav,a,404,S3,3003
93.22033898,pretest_discrimination,1,176,iyu_step_5-step_3.wav,g,628,S3,3003
93.25842697,pretest_discrimination,1,177,iyu_step_2-step_2.wav,a,3298,S3,3003
93.29608939,pretest_discrimination,1,178,iyu_step_1-step_1.wav,a,527,S3,3003
93.33333333,pretest_discrimination,1,179,iyu_step_7-step_7.wav,a,814,S3,3003
93.37016575,pretest_discrimination,1,180,iyu_step_4-step_4.wav,a,1881,S3,3003
93.40659341,pretest_discrimination,1,181,iyu_step_4-step_4.wav,a,644,S3,3003
93.44262295,pretest_discrimination,1,182,iyu_step_2-step_4.wav,g,390,S3,3003
93.47826087,pretest_discrimination,1,183,iyu_step_2-step_4.wav,g,404,S3,3003
93.51351351,pretest_discrimination,1,184,iyu_step_2-step_4.wav,g,286,S3,3003
93.5483871,pretest_discrimination,1,185,iyu_step_3-step_3.wav,a,1189,S3,3003
93.5828877,pretest_discrimination,1,186,iyu_step_2-step_2.wav,a,608,S3,3003
93.61702128,training1,1,187,sinestep1.wav,a,2224,S3,3003
100,training1,1,188,sinestep7.wav,g,408,S3,3003
100,training1,1,189,sinestep7.wav,g,403,S3,3003
100,training1,1,190,sinestep7.wav,g,450,S3,3003
100,training1,1,191,sinestep7.wav,g,354,S3,3003
100,training1,1,192,sinestep1.wav,a,445,S3,3003
100,training1,1,193,sinestep7.wav,g,368,S3,3003
100,training1,1,194,sinestep1.wav,a,376,S3,3003
100,training1,1,195,sinestep1.wav,a,390,S3,3003
100,training1,1,196,sinestep1.wav,a,347,S3,3003
100,training1,1,197,sinestep1.wav,a,317,S3,3003
100,training1,1,198,sinestep7.wav,g,641,S3,3003
100,training1,1,199,sinestep7.wav,g,523,S3,3003
100,training1,1,200,sinestep7.wav,g,2277,S3,3003
100,training1,1,201,sinestep7.wav,g,582,S3,3003
100,training1,1,202,sinestep1.wav,a,710,S3,3003
100,training1,1,203,sinestep1.wav,a,444,S3,3003
100,training1,1,204,sinestep1.wav,a,977,S3,3003
100,training1,1,205,sinestep1.wav,a,719,S3,3003
100,training1,1,206,sinestep7.wav,g,484,S3,3003
100,training1,1,207,sinestep7.wav,g,476,S3,3003
100,training1,1,208,sinestep1.wav,a,598,S3,3003
100,training1,1,209,sinestep7.wav,g,469,S3,3003
100,training1,1,210,sinestep7.wav,g,390,S3,3003
100,training1,1,211,sinestep1.wav,a,523,S3,3003
100,training1,1,212,sinestep7.wav,g,540,S3,3003
100,training1,1,213,sinestep1.wav,a,448,S3,3003
100,training1,1,214,sinestep7.wav,g,477,S3,3003
100,training1,1,215,sinestep1.wav,a,745,S3,3003
100,training1,1,216,sinestep7.wav,g,461,S3,3003
100,training1,1,217,sinestep1.wav,a,903,S3,3003
100,training1,1,218,sinestep1.wav,a,430,S3,3003
100,training1,1,219,sinestep7.wav,g,366,S3,3003
100,training1,1,220,sinestep7.wav,g,241,S3,3003
100,training1,1,221,sinestep1.wav,a,242,S3,3003
100,training1,1,222,sinestep7.wav,g,234,S3,3003
100,training1,1,223,sinestep1.wav,a,281,S3,3003
100,training1,1,224,sinestep1.wav,a,287,S3,3003
100,training1,1,225,sinestep7.wav,g,297,S3,3003
100,training1,1,226,sinestep7.wav,g,327,S3,3003
100,training1,1,227,sinestep1.wav,a,414,S3,3003
100,training1,1,228,sinestep1.wav,a,388,S3,3003
100,training1,1,229,sinestep1.wav,a,379,S3,3003
100,training1,1,230,sinestep1.wav,a,399,S3,3003
100,training1,1,231,sinestep1.wav,a,348,S3,3003
100,training1,1,232,sinestep7.wav,g,339,S3,3003
100,training1,1,233,sinestep7.wav,g,333,S3,3003
100,training1,1,234,sinestep1.wav,a,437,S3,3003
100,training1,1,235,sinestep7.wav,g,353,S3,3003
100,training1,1,236,sinestep1.wav,a,360,S3,3003
100,training1,1,237,sinestep7.wav,g,336,S3,3003
100,training1,1,238,sinestep7.wav,g,364,S3,3003
100,training1,1,239,sinestep1.wav,a,376,S3,3003
100,training1,1,240,sinestep7.wav,g,400,S3,3003
100,training1,1,241,sinestep7.wav,g,357,S3,3003
100,training1,1,242,sinestep1.wav,a,367,S3,3003
100,training1,1,243,sinestep7.wav,g,204,S3,3003
100,training1,1,244,sinestep1.wav,a,292,S3,3003
100,training1,1,245,sinestep1.wav,a,313,S3,3003
100,training1,1,246,sinestep7.wav,g,229,S3,3003
100,training2,1,247,sinestep2.wav,a,1252,S3,3003
100,training2,1,248,sinestep6.wav,g,698,S3,3003
100,training2,1,249,sinestep6.wav,g,486,S3,3003
100,training2,1,250,sinestep6.wav,g,468,S3,3003
100,training2,1,251,sinestep6.wav,g,358,S3,3003
100,training2,1,252,sinestep6.wav,g,340,S3,3003
100,training2,1,253,sinestep6.wav,g,349,S3,3003
100,training2,1,254,sinestep2.wav,a,404,S3,3003
100,training2,1,255,sinestep2.wav,a,290,S3,3003
100,training2,1,256,sinestep6.wav,g,299,S3,3003
100,training2,1,257,sinestep2.wav,a,293,S3,3003
100,training2,1,258,sinestep6.wav,g,375,S3,3003
100,training2,1,259,sinestep6.wav,g,249,S3,3003
100,training2,1,260,sinestep6.wav,g,407,S3,3003
100,training2,1,261,sinestep6.wav,g,323,S3,3003
100,training2,1,262,sinestep2.wav,a,501,S3,3003
100,training2,1,263,sinestep6.wav,g,292,S3,3003
100,training2,1,264,sinestep6.wav,g,382,S3,3003
100,training2,1,265,sinestep6.wav,g,312,S3,3003
100,training2,1,266,sinestep2.wav,a,343,S3,3003
100,training2,1,267,sinestep2.wav,a,336,S3,3003
100,training2,1,268,sinestep6.wav,g,323,S3,3003
100,training2,1,269,sinestep2.wav,a,318,S3,3003
100,training2,1,270,sinestep6.wav,g,375,S3,3003
100,training2,1,271,sinestep2.wav,a,297,S3,3003
100,training2,1,272,sinestep2.wav,a,1455,S3,3003
100,training2,1,273,sinestep6.wav,g,454,S3,3003
100,training2,1,274,sinestep6.wav,g,524,S3,3003
100,training2,1,275,sinestep2.wav,a,718,S3,3003
100,training2,1,276,sinestep6.wav,g,1041,S3,3003
100,training2,1,277,sinestep6.wav,g,1050,S3,3003
100,training2,1,278,sinestep6.wav,g,491,S3,3003
100,training2,1,279,sinestep6.wav,g,423,S3,3003
100,training2,1,280,sinestep2.wav,a,358,S3,3003
100,training2,1,281,sinestep6.wav,g,317,S3,3003
100,training2,1,282,sinestep2.wav,a,292,S3,3003
100,training2,1,283,sinestep6.wav,g,347,S3,3003
100,training2,1,284,sinestep2.wav,a,313,S3,3003
100,training2,1,285,sinestep6.wav,g,300,S3,3003
100,training2,1,286,sinestep2.wav,a,325,S3,3003
100,training2,1,287,sinestep2.wav,a,261,S3,3003
100,training2,1,288,sinestep2.wav,a,330,S3,3003
100,training2,1,289,sinestep6.wav,g,263,S3,3003
100,training2,1,290,sinestep2.wav,a,201,S3,3003
100,training2,1,291,sinestep2.wav,a,189,S3,3003
100,training2,1,292,sinestep2.wav,a,208,S3,3003
100,training2,1,293,sinestep6.wav,g,249,S3,3003
100,training2,1,294,sinestep2.wav,a,172,S3,3003
100,training2,1,295,sinestep2.wav,a,197,S3,3003
100,training2,1,296,sinestep2.wav,a,199,S3,3003
100,training2,1,297,sinestep2.wav,a,191,S3,3003
100,training2,1,298,sinestep2.wav,a,206,S3,3003
100,training2,1,299,sinestep6.wav,g,193,S3,3003
100,training2,1,300,sinestep2.wav,a,193,S3,3003
100,training2,1,301,sinestep6.wav,g,186,S3,3003
100,training2,1,302,sinestep2.wav,a,332,S3,3003
100,training2,1,303,sinestep2.wav,a,295,S3,3003
100,training2,1,304,sinestep6.wav,g,232,S3,3003
100,training2,1,305,sinestep2.wav,a,203,S3,3003
100,training2,1,306,sinestep2.wav,a,178,S3,3003
100,training3,1,307,sinestep5.wav,g,3126,S3,3003
0,training3,0,308,sinestep3.wav,g,1648,S3,3003
50,training3,1,309,sinestep5.wav,g,2094,S3,3003
66.66666667,training3,1,310,sinestep5.wav,g,1056,S3,3003
75,training3,1,311,sinestep5.wav,g,474,S3,3003
80,training3,1,312,sinestep5.wav,g,399,S3,3003
66.66666667,training3,0,313,sinestep3.wav,g,3229,S3,3003
71.42857143,training3,1,314,sinestep5.wav,g,1820,S3,3003
75,training3,1,315,sinestep5.wav,g,731,S3,3003
77.77777778,training3,1,316,sinestep5.wav,g,584,S3,3003
80,training3,1,317,sinestep5.wav,g,409,S3,3003
81.81818182,training3,1,318,sinestep3.wav,a,1137,S3,3003
83.33333333,training3,1,319,sinestep3.wav,a,603,S3,3003
84.61538462,training3,1,320,sinestep3.wav,a,538,S3,3003
85.71428571,training3,1,321,sinestep3.wav,a,975,S3,3003
86.66666667,training3,1,322,sinestep5.wav,g,1232,S3,3003
87.5,training3,1,323,sinestep3.wav,a,461,S3,3003
88.23529412,training3,1,324,sinestep5.wav,g,983,S3,3003
88.88888889,training3,1,325,sinestep3.wav,a,439,S3,3003
89.47368421,training3,1,326,sinestep5.wav,g,585,S3,3003
90,training3,1,327,sinestep5.wav,g,402,S3,3003
90.47619048,training3,1,328,sinestep5.wav,g,456,S3,3003
90.90909091,training3,1,329,sinestep3.wav,a,437,S3,3003
91.30434783,training3,1,330,sinestep5.wav,g,823,S3,3003
91.66666667,training3,1,331,sinestep3.wav,a,526,S3,3003
92,training3,1,332,sinestep5.wav,g,1098,S3,3003
92.30769231,training3,1,333,sinestep5.wav,g,563,S3,3003
92.59259259,training3,1,334,sinestep3.wav,a,641,S3,3003
92.85714286,training3,1,335,sinestep5.wav,g,644,S3,3003
93.10344828,training3,1,336,sinestep3.wav,a,626,S3,3003
93.33333333,training3,1,337,sinestep5.wav,g,1192,S3,3003
93.5483871,training3,1,338,sinestep3.wav,a,438,S3,3003
93.75,training3,1,339,sinestep5.wav,g,489,S3,3003
93.93939394,training3,1,340,sinestep3.wav,a,411,S3,3003
94.11764706,training3,1,341,sinestep3.wav,a,301,S3,3003
94.28571429,training3,1,342,sinestep5.wav,g,417,S3,3003
94.44444444,training3,1,343,sinestep5.wav,g,491,S3,3003
94.59459459,training3,1,344,sinestep5.wav,g,680,S3,3003
94.73684211,training3,1,345,sinestep5.wav,g,416,S3,3003
94.87179487,training3,1,346,sinestep3.wav,a,416,S3,3003
95,training3,1,347,sinestep5.wav,g,414,S3,3003
95.12195122,training3,1,348,sinestep5.wav,g,510,S3,3003
95.23809524,training3,1,349,sinestep3.wav,a,418,S3,3003
95.34883721,training3,1,350,sinestep3.wav,a,313,S3,3003
95.45454545,training3,1,351,sinestep3.wav,a,343,S3,3003
95.55555556,training3,1,352,sinestep3.wav,a,349,S3,3003
95.65217391,training3,1,353,sinestep3.wav,a,284,S3,3003
95.74468085,training3,1,354,sinestep3.wav,a,274,S3,3003
95.83333333,training3,1,355,sinestep5.wav,g,372,S3,3003
95.91836735,training3,1,356,sinestep5.wav,g,341,S3,3003
96,training3,1,357,sinestep3.wav,a,294,S3,3003
96.07843137,training3,1,358,sinestep5.wav,g,324,S3,3003
96.15384615,training3,1,359,sinestep3.wav,a,281,S3,3003
96.22641509,training3,1,360,sinestep3.wav,a,279,S3,3003
96.2962963,training3,1,361,sinestep3.wav,a,308,S3,3003
96.36363636,training3,1,362,sinestep5.wav,g,302,S3,3003
96.42857143,training3,1,363,sinestep5.wav,g,343,S3,3003
96.49122807,training3,1,364,sinestep3.wav,a,234,S3,3003
96.55172414,training3,1,365,sinestep5.wav,g,388,S3,3003
96.61016949,training3,1,366,sinestep3.wav,a,600,S3,3003
96.66666667,training3,1,367,sinestep3.wav,a,592,S3,3003
96.72131148,training3,1,368,sinestep5.wav,g,1096,S3,3003
96.77419355,training3,1,369,sinestep3.wav,a,554,S3,3003
96.82539683,training3,1,370,sinestep5.wav,g,649,S3,3003
96.875,training3,1,371,sinestep3.wav,a,632,S3,3003
96.92307692,training3,1,372,sinestep5.wav,g,492,S3,3003
96.96969697,training3,1,373,sinestep5.wav,g,599,S3,3003
97.01492537,training3,1,374,sinestep3.wav,a,493,S3,3003
95.58823529,continuum,0,375,sinestep4.wav,g,2134,S3,3003
94.20289855,continuum,0,376,sinestep6.wav,g,1216,S3,3003
92.85714286,continuum,0,377,sinestep2.wav,a,3487,S3,3003
91.54929577,continuum,0,378,sinestep4.wav,a,2696,S3,3003
90.27777778,continuum,0,379,sinestep7.wav,g,625,S3,3003
