"accuracy","block","correct_response","count_logger","fname","response_response","response_time_response","subject_nr"
"47.5903614458","posttest_discrimination","1","474","iyu_step_7-step_7.wav","g","1013","803"
"47.3053892216","posttest_discrimination","0","475","iyu_step_4-step_2.wav","g","3857","803"
"47.619047619","posttest_discrimination","1","476","iyu_step_5-step_3.wav","a","2122","803"
"47.3372781065","posttest_discrimination","0","477","iyu_step_5-step_3.wav","g","1220","803"
"47.6470588235","posttest_discrimination","1","478","iyu_step_7-step_7.wav","g","155","803"
"47.9532163743","posttest_discrimination","1","479","iyu_step_2-step_2.wav","g","554","803"
"47.6744186047","posttest_discrimination","0","480","iyu_step_2-step_4.wav","g","328","803"
"47.9768786127","posttest_discrimination","1","481","iyu_step_5-step_5.wav","g","1287","803"
"48.275862069","posttest_discrimination","1","482","iyu_step_4-step_4.wav","g","355","803"
"48","posttest_discrimination","0","483","iyu_step_3-step_1.wav","g","604","803"
"48.2954545455","posttest_discrimination","1","484","iyu_step_4-step_6.wav","a","607","803"
"48.5875706215","posttest_discrimination","1","485","iyu_step_3-step_5.wav","a","562","803"
"48.8764044944","posttest_discrimination","1","486","iyu_step_4-step_4.wav","g","333","803"
"49.1620111732","posttest_discrimination","1","487","iyu_step_7-step_5.wav","a","561","803"
"48.8888888889","posttest_discrimination","0","488","iyu_step_3-step_1.wav","g","291","803"
"49.1712707182","posttest_discrimination","1","489","iyu_step_2-step_2.wav","g","168","803"
"48.9010989011","posttest_discrimination","0","490","iyu_step_3-step_5.wav","g","653","803"
"48.6338797814","posttest_discrimination","0","491","iyu_step_4-step_2.wav","g","240","803"
"48.9130434783","posttest_discrimination","1","492","iyu_step_5-step_5.wav","g","1460","803"
"49.1891891892","posttest_discrimination","1","493","iyu_step_4-step_4.wav","g","1057","803"
"49.4623655914","posttest_discrimination","1","494","iyu_step_5-step_7.wav","a","294","803"
"49.7326203209","posttest_discrimination","1","495","iyu_step_3-step_3.wav","g","382","803"
"49.4680851064","posttest_discrimination","0","496","iyu_step_1-step_3.wav","g","878","803"
"49.7354497354","posttest_discrimination","1","497","iyu_step_5-step_3.wav","a","679","803"
"50","posttest_discrimination","1","498","iyu_step_3-step_3.wav","g","1045","803"
"50.2617801047","posttest_discrimination","1","499","iyu_step_5-step_7.wav","a","566","803"
"50","posttest_discrimination","0","500","iyu_step_1-step_3.wav","g","393","803"
"50.2590673575","posttest_discrimination","1","501","iyu_step_4-step_4.wav","g","74","803"
"50.5154639175","posttest_discrimination","1","502","iyu_step_2-step_4.wav","a","299","803"
"50.2564102564","posttest_discrimination","0","503","iyu_step_1-step_3.wav","g","211","803"
"50","posttest_discrimination","0","504","iyu_step_2-step_4.wav","g","375","803"
"50.2538071066","posttest_discrimination","1","505","iyu_step_7-step_5.wav","a","341","803"
"50.5050505051","posttest_discrimination","1","506","iyu_step_4-step_6.wav","a","25","803"
"50.2512562814","posttest_discrimination","0","507","iyu_step_4-step_2.wav","g","288","803"
"50.5","posttest_discrimination","1","508","iyu_step_6-step_4.wav","a","609","803"
"50.2487562189","posttest_discrimination","0","509","iyu_step_1-step_3.wav","g","680","803"
"50.495049505","posttest_discrimination","1","510","iyu_step_2-step_2.wav","g","160","803"
"50.7389162562","posttest_discrimination","1","511","iyu_step_1-step_1.wav","g","35","803"
"50.9803921569","posttest_discrimination","1","512","iyu_step_4-step_2.wav","a","76","803"
"51.2195121951","posttest_discrimination","1","513","iyu_step_5-step_5.wav","g","282","803"
"51.4563106796","posttest_discrimination","1","514","iyu_step_6-step_6.wav","g","316","803"
"51.690821256","posttest_discrimination","1","515","iyu_step_3-step_3.wav","g","398","803"
"51.9230769231","posttest_discrimination","1","516","iyu_step_2-step_2.wav","g","114","803"
"52.1531100478","posttest_discrimination","1","517","iyu_step_3-step_3.wav","g","141","803"
"52.380952381","posttest_discrimination","1","518","iyu_step_3-step_3.wav","g","148","803"
"52.6066350711","posttest_discrimination","1","519","iyu_step_6-step_4.wav","a","152","803"
"52.8301886792","posttest_discrimination","1","520","iyu_step_5-step_5.wav","g","322","803"
"53.0516431925","posttest_discrimination","1","521","iyu_step_3-step_5.wav","a","136","803"
"53.2710280374","posttest_discrimination","1","522","iyu_step_5-step_5.wav","g","365","803"
"53.488372093","posttest_discrimination","1","523","iyu_step_3-step_5.wav","a","470","803"
"53.7037037037","posttest_discrimination","1","524","iyu_step_4-step_2.wav","a","658","803"
"53.9170506912","posttest_discrimination","1","525","iyu_step_7-step_7.wav","g","195","803"
"54.128440367","posttest_discrimination","1","526","iyu_step_4-step_4.wav","g","661","803"
"54.3378995434","posttest_discrimination","1","527","iyu_step_3-step_5.wav","a","236","803"
"54.5454545455","posttest_discrimination","1","528","iyu_step_5-step_7.wav","a","588","803"
"54.7511312217","posttest_discrimination","1","529","iyu_step_3-step_3.wav","g","113","803"
"54.954954955","posttest_discrimination","1","530","iyu_step_5-step_7.wav","a","400","803"
"55.1569506726","posttest_discrimination","1","531","iyu_step_5-step_3.wav","a","469","803"
"55.3571428571","posttest_discrimination","1","532","iyu_step_5-step_3.wav","a","977","803"
"55.1111111111","posttest_discrimination","0","533","iyu_step_3-step_1.wav","g","527","803"
"55.3097345133","posttest_discrimination","1","534","iyu_step_1-step_1.wav","g","524","803"
"55.5066079295","posttest_discrimination","1","535","iyu_step_3-step_5.wav","a","3235","803"
"55.2631578947","posttest_discrimination","0","536","iyu_step_5-step_3.wav","g","1500","803"
"55.4585152838","posttest_discrimination","1","537","iyu_step_1-step_1.wav","g","172","803"
"55.652173913","posttest_discrimination","1","538","iyu_step_2-step_4.wav","a","1721","803"
"55.4112554113","posttest_discrimination","0","539","iyu_step_6-step_4.wav","g","1413","803"
"55.6034482759","posttest_discrimination","1","540","iyu_step_4-step_6.wav","a","2088","803"
"55.7939914163","posttest_discrimination","1","541","iyu_step_4-step_6.wav","a","1645","803"
"55.9829059829","posttest_discrimination","1","542","iyu_step_4-step_6.wav","a","210","803"
"56.170212766","posttest_discrimination","1","543","iyu_step_3-step_5.wav","a","771","803"
"56.3559322034","posttest_discrimination","1","544","iyu_step_2-step_2.wav","g","77","803"
"56.1181434599","posttest_discrimination","0","545","iyu_step_3-step_1.wav","g","163","803"
"56.3025210084","posttest_discrimination","1","546","iyu_step_4-step_6.wav","a","190","803"
"56.0669456067","posttest_discrimination","0","547","iyu_step_5-step_5.wav","a","394","803"
"56.25","posttest_discrimination","1","548","iyu_step_5-step_3.wav","a","248","803"
"56.0165975104","posttest_discrimination","0","549","iyu_step_1-step_3.wav","g","524","803"
"56.1983471074","posttest_discrimination","1","550","iyu_step_7-step_5.wav","a","155","803"
"55.9670781893","posttest_discrimination","0","551","iyu_step_7-step_7.wav","a","245","803"
"56.1475409836","posttest_discrimination","1","552","iyu_step_1-step_1.wav","g","691","803"
"56.3265306122","posttest_discrimination","1","553","iyu_step_6-step_6.wav","g","270","803"
"56.5040650407","posttest_discrimination","1","554","iyu_step_5-step_3.wav","a","1066","803"
"56.6801619433","posttest_discrimination","1","555","iyu_step_1-step_3.wav","a","515","803"
"56.8548387097","posttest_discrimination","1","556","iyu_step_6-step_6.wav","g","841","803"
"56.6265060241","posttest_discrimination","0","557","iyu_step_4-step_2.wav","g","384","803"
"56.4","posttest_discrimination","0","558","iyu_step_2-step_4.wav","g","399","803"
"56.5737051793","posttest_discrimination","1","559","iyu_step_6-step_4.wav","a","201","803"
"56.746031746","posttest_discrimination","1","560","iyu_step_6-step_6.wav","g","550","803"
"56.5217391304","posttest_discrimination","0","561","iyu_step_4-step_2.wav","g","756","803"
"56.2992125984","posttest_discrimination","0","562","iyu_step_4-step_2.wav","g","216","803"
"56.4705882353","posttest_discrimination","1","563","iyu_step_5-step_5.wav","g","178","803"
"56.640625","posttest_discrimination","1","564","iyu_step_4-step_6.wav","a","275","803"
"56.8093385214","posttest_discrimination","1","565","iyu_step_1-step_1.wav","g","295","803"
"56.976744186","posttest_discrimination","1","566","iyu_step_2-step_4.wav","a","1345","803"
"56.7567567568","posttest_discrimination","0","567","iyu_step_1-step_3.wav","g","495","803"
"56.5384615385","posttest_discrimination","0","568","iyu_step_3-step_1.wav","g","330","803"
"56.7049808429","posttest_discrimination","1","569","iyu_step_3-step_5.wav","a","318","803"
"56.8702290076","posttest_discrimination","1","570","iyu_step_5-step_7.wav","a","698","803"
"56.6539923954","posttest_discrimination","0","571","iyu_step_2-step_4.wav","g","470","803"
"56.4393939394","posttest_discrimination","0","572","iyu_step_3-step_1.wav","g","132","803"
"56.6037735849","posttest_discrimination","1","573","iyu_step_4-step_6.wav","a","141","803"
"56.7669172932","posttest_discrimination","1","574","iyu_step_2-step_2.wav","g","902","803"
"56.9288389513","posttest_discrimination","1","575","iyu_step_4-step_6.wav","a","383","803"
"57.0895522388","posttest_discrimination","1","576","iyu_step_4-step_4.wav","g","591","803"
"57.249070632","posttest_discrimination","1","577","iyu_step_4-step_4.wav","g","411","803"
"57.4074074074","posttest_discrimination","1","578","iyu_step_1-step_1.wav","g","149","803"
"57.5645756458","posttest_discrimination","1","579","iyu_step_6-step_4.wav","a","736","803"
"57.7205882353","posttest_discrimination","1","580","iyu_step_2-step_4.wav","a","1256","803"
"57.8754578755","posttest_discrimination","1","581","iyu_step_2-step_2.wav","g","138","803"
"58.0291970803","posttest_discrimination","1","582","iyu_step_4-step_4.wav","g","414","803"
"58.1818181818","posttest_discrimination","1","583","iyu_step_5-step_7.wav","a","3601","803"
"58.3333333333","posttest_discrimination","1","584","iyu_step_7-step_7.wav","g","273","803"
"58.4837545126","posttest_discrimination","1","585","iyu_step_7-step_7.wav","g","269","803"
"58.6330935252","posttest_discrimination","1","586","iyu_step_4-step_4.wav","g","70","803"
"58.7813620072","posttest_discrimination","1","587","iyu_step_3-step_1.wav","a","586","803"
"58.9285714286","posttest_discrimination","1","588","iyu_step_5-step_7.wav","a","1598","803"
"59.0747330961","posttest_discrimination","1","589","iyu_step_7-step_7.wav","g","329","803"
"59.219858156","posttest_discrimination","1","590","iyu_step_3-step_3.wav","g","277","803"
"59.3639575972","posttest_discrimination","1","591","iyu_step_3-step_5.wav","a","392","803"
"59.5070422535","posttest_discrimination","1","592","iyu_step_5-step_5.wav","g","960","803"
"59.649122807","posttest_discrimination","1","593","iyu_step_6-step_6.wav","g","717","803"
"59.7902097902","posttest_discrimination","1","594","iyu_step_5-step_5.wav","g","174","803"
"59.9303135889","posttest_discrimination","1","595","iyu_step_6-step_4.wav","a","473","803"
"60.0694444444","posttest_discrimination","1","596","iyu_step_5-step_5.wav","g","599","803"
"60.2076124567","posttest_discrimination","1","597","iyu_step_7-step_5.wav","a","2390","803"
"60.3448275862","posttest_discrimination","1","598","iyu_step_6-step_6.wav","g","881","803"
"60.4810996564","posttest_discrimination","1","599","iyu_step_7-step_7.wav","g","419","803"
"60.6164383562","posttest_discrimination","1","600","iyu_step_1-step_1.wav","g","497","803"
"60.7508532423","posttest_discrimination","1","601","iyu_step_2-step_2.wav","g","120","803"
"60.8843537415","posttest_discrimination","1","602","iyu_step_2-step_4.wav","a","300","803"
"60.6779661017","posttest_discrimination","0","603","iyu_step_3-step_1.wav","g","450","803"
"60.8108108108","posttest_discrimination","1","604","iyu_step_1-step_1.wav","g","236","803"
"60.9427609428","posttest_discrimination","1","605","iyu_step_7-step_5.wav","a","623","803"
"61.0738255034","posttest_discrimination","1","606","iyu_step_4-step_2.wav","a","517","803"
"61.2040133779","posttest_discrimination","1","607","iyu_step_7-step_7.wav","g","187","803"
"61","posttest_discrimination","0","608","iyu_step_1-step_3.wav","g","419","803"
"61.1295681063","posttest_discrimination","1","609","iyu_step_6-step_4.wav","a","796","803"
"61.2582781457","posttest_discrimination","1","610","iyu_step_3-step_3.wav","g","3282","803"
"61.3861386139","posttest_discrimination","1","611","iyu_step_7-step_5.wav","a","571","803"
"61.5131578947","posttest_discrimination","1","612","iyu_step_6-step_6.wav","g","1085","803"
"61.3114754098","posttest_discrimination","0","613","iyu_step_6-step_4.wav","g","408","803"
"61.1111111111","posttest_discrimination","0","614","iyu_step_3-step_1.wav","g","116","803"
"61.2377850163","posttest_discrimination","1","615","iyu_step_5-step_7.wav","a","54","803"
"61.3636363636","posttest_discrimination","1","616","iyu_step_7-step_5.wav","a","158","803"
"61.4886731392","posttest_discrimination","1","617","iyu_step_4-step_4.wav","g","400","803"
"61.2903225806","posttest_discrimination","0","618","iyu_step_3-step_1.wav","g","269","803"
"61.4147909968","posttest_discrimination","1","619","iyu_step_2-step_2.wav","g","221","803"
"61.5384615385","posttest_discrimination","1","620","iyu_step_5-step_3.wav","a","544","803"
"61.661341853","posttest_discrimination","1","621","iyu_step_7-step_5.wav","a","145","803"
"61.7834394904","posttest_discrimination","1","622","iyu_step_4-step_6.wav","a","288","803"
"61.9047619048","posttest_discrimination","1","623","iyu_step_7-step_7.wav","g","195","803"
"62.0253164557","posttest_discrimination","1","624","iyu_step_7-step_5.wav","a","246","803"
"62.1451104101","posttest_discrimination","1","625","iyu_step_3-step_3.wav","g","464","803"
"62.2641509434","posttest_discrimination","1","626","iyu_step_4-step_2.wav","a","188","803"
"62.3824451411","posttest_discrimination","1","627","iyu_step_7-step_7.wav","g","219","803"
"62.5","posttest_discrimination","1","628","iyu_step_3-step_5.wav","a","458","803"
"62.6168224299","posttest_discrimination","1","629","iyu_step_6-step_6.wav","g","247","803"
"62.4223602484","posttest_discrimination","0","630","iyu_step_1-step_3.wav","g","1551","803"
"62.5386996904","posttest_discrimination","1","631","iyu_step_1-step_1.wav","g","194","803"
