acc,block,correct_response,count_logger,fname,response_response,response_time_response,session_number,subject_nr
0,pretest_discrimination,0,0,i-y-u_step_5-step_3.wav,A,5129,2,2002
0,pretest_discrimination,0,1,i-y-u_step_6-step_4.wav,A,425,2,2002
33.33333333,pretest_discrimination,1,2,i-y-u_step1-step1.wav,A,640,2,2002
50,pretest_discrimination,1,3,i-y-u_step_6-step_4.wav,G,1349,2,2002
40,pretest_discrimination,0,4,i-y-u_step_7-step_5.wav,A,399,2,2002
50,pretest_discrimination,1,5,i-y-u_step3-step3.wav,A,668,2,2002
42.85714286,pretest_discrimination,0,6,i-y-u_step_6-step_4.wav,A,747,2,2002
50,pretest_discrimination,1,7,i-y-u_step_5-step_3.wav,G,320,2,2002
55.55555556,pretest_discrimination,1,8,i-y-u_step_3-step_1.wav,G,277,2,2002
50,pretest_discrimination,0,9,i-y-u_step_4-step_6.wav,A,641,2,2002
45.45454545,pretest_discrimination,0,10,i-y-u_step_3-step_5.wav,A,874,2,2002
50,pretest_discrimination,1,11,i-y-u_step5-step5.wav,A,472,2,2002
53.84615385,pretest_discrimination,1,12,i-y-u_step4-step4.wav,A,721,2,2002
57.14285714,pretest_discrimination,1,13,i-y-u_step_6-step_4.wav,G,1693,2,2002
53.33333333,pretest_discrimination,0,14,i-y-u_step2-step2.wav,G,233,2,2002
56.25,pretest_discrimination,1,15,i-y-u_step7-step7.wav,A,240,2,2002
58.82352941,pretest_discrimination,1,16,i-y-u_step4-step4.wav,A,397,2,2002
61.11111111,pretest_discrimination,1,17,i-y-u_step_4-step_2.wav,G,387,2,2002
63.15789474,pretest_discrimination,1,18,i-y-u_step5-step5.wav,A,1258,2,2002
60,pretest_discrimination,0,19,i-y-u_step3-step3.wav,G,369,2,2002
61.9047619,pretest_discrimination,1,20,i-y-u_step_7-step_5.wav,G,1496,2,2002
63.63636364,pretest_discrimination,1,21,i-y-u_step_3-step_1.wav,G,393,2,2002
65.2173913,pretest_discrimination,1,22,i-y-u_step_5-step_3.wav,G,1187,2,2002
62.5,pretest_discrimination,0,23,i-y-u_step2-step2.wav,G,344,2,2002
64,pretest_discrimination,1,24,i-y-u_step_1-step_3.wav,G,1394,2,2002
65.38461538,pretest_discrimination,1,25,i-y-u_step3-step3.wav,A,543,2,2002
66.66666667,pretest_discrimination,1,26,i-y-u_step_4-step_2.wav,G,364,2,2002
64.28571429,pretest_discrimination,0,27,i-y-u_step_2-step_4.wav,A,485,2,2002
65.51724138,pretest_discrimination,1,28,i-y-u_step_4-step_2.wav,G,197,2,2002
66.66666667,pretest_discrimination,1,29,i-y-u_step_1-step_3.wav,G,428,2,2002
67.74193548,pretest_discrimination,1,30,i-y-u_step4-step4.wav,A,415,2,2002
68.75,pretest_discrimination,1,31,i-y-u_step7-step7.wav,A,403,2,2002
66.66666667,pretest_discrimination,0,32,i-y-u_step_3-step_5.wav,A,353,2,2002
64.70588235,pretest_discrimination,0,33,i-y-u_step7-step7.wav,G,777,2,2002
65.71428571,pretest_discrimination,1,34,i-y-u_step1-step1.wav,A,2674,2,2002
66.66666667,pretest_discrimination,1,35,i-y-u_step5-step5.wav,A,634,2,2002
64.86486486,pretest_discrimination,0,36,i-y-u_step_4-step_2.wav,A,1680,2,2002
63.15789474,pretest_discrimination,0,37,i-y-u_step1-step1.wav,G,630,2,2002
61.53846154,pretest_discrimination,0,38,i-y-u_step_3-step_5.wav,A,1077,2,2002
60,pretest_discrimination,0,39,i-y-u_step_3-step_5.wav,A,1819,2,2002
60.97560976,pretest_discrimination,1,40,i-y-u_step_1-step_3.wav,G,404,2,2002
59.52380952,pretest_discrimination,0,41,i-y-u_step6-step6.wav,G,369,2,2002
60.46511628,pretest_discrimination,1,42,i-y-u_step_5-step_7.wav,G,362,2,2002
61.36363636,pretest_discrimination,1,43,i-y-u_step6-step6.wav,A,1466,2,2002
60,pretest_discrimination,0,44,i-y-u_step_4-step_6.wav,A,1719,2,2002
60.86956522,pretest_discrimination,1,45,i-y-u_step_4-step_2.wav,G,435,2,2002
61.70212766,pretest_discrimination,1,46,i-y-u_step_3-step_1.wav,G,662,2,2002
62.5,pretest_discrimination,1,47,i-y-u_step4-step4.wav,A,448,2,2002
61.2244898,pretest_discrimination,0,48,i-y-u_step2-step2.wav,G,433,2,2002
60,pretest_discrimination,0,49,i-y-u_step4-step4.wav,G,601,2,2002
60.78431373,pretest_discrimination,1,50,i-y-u_step5-step5.wav,A,739,2,2002
