"acc","block","correct_response","count_logger","fname","response_response","response_time_response","session_number","subject_nr"
"0","pretest_discrimination","0","0","i-y-u_step_7-step_5.wav","a","2809","2","1602"
"0","pretest_discrimination","0","1","i-y-u_step_2-step_4.wav","a","626","2","1602"
"33.3333333333","pretest_discrimination","1","2","i-y-u_step_1-step_3.wav","g","745","2","1602"
"50","pretest_discrimination","1","3","i-y-u_step_5-step_3.wav","g","482","2","1602"
"60","pretest_discrimination","1","4","i-y-u_step_3-step_1.wav","g","1213","2","1602"
"66.6666666667","pretest_discrimination","1","5","i-y-u_step4-step4.wav","a","531","2","1602"
"71.4285714286","pretest_discrimination","1","6","i-y-u_step_5-step_3.wav","g","452","2","1602"
"75","pretest_discrimination","1","7","i-y-u_step3-step3.wav","a","478","2","1602"
"77.7777777778","pretest_discrimination","1","8","i-y-u_step4-step4.wav","a","1684","2","1602"
"80","pretest_discrimination","1","9","i-y-u_step1-step1.wav","a","371","2","1602"
"81.8181818182","pretest_discrimination","1","10","i-y-u_step_1-step_3.wav","g","526","2","1602"
"83.3333333333","pretest_discrimination","1","11","i-y-u_step3-step3.wav","a","368","2","1602"
"84.6153846154","pretest_discrimination","1","12","i-y-u_step_3-step_1.wav","g","460","2","1602"
"85.7142857143","pretest_discrimination","1","13","i-y-u_step6-step6.wav","a","297","2","1602"
"86.6666666667","pretest_discrimination","1","14","i-y-u_step_3-step_5.wav","g","390","2","1602"
"87.5","pretest_discrimination","1","15","i-y-u_step5-step5.wav","a","561","2","1602"
"88.2352941176","pretest_discrimination","1","16","i-y-u_step5-step5.wav","a","827","2","1602"
"83.3333333333","pretest_discrimination","0","17","i-y-u_step_3-step_1.wav","a","475","2","1602"
"84.2105263158","pretest_discrimination","1","18","i-y-u_step_6-step_4.wav","g","798","2","1602"
"85","pretest_discrimination","1","19","i-y-u_step6-step6.wav","a","887","2","1602"
"85.7142857143","pretest_discrimination","1","20","i-y-u_step6-step6.wav","a","453","2","1602"
"86.3636363636","pretest_discrimination","1","21","i-y-u_step_5-step_3.wav","g","826","2","1602"
"82.6086956522","pretest_discrimination","0","22","i-y-u_step_3-step_1.wav","a","420","2","1602"
"83.3333333333","pretest_discrimination","1","23","i-y-u_step_6-step_4.wav","g","1164","2","1602"
"84","pretest_discrimination","1","24","i-y-u_step1-step1.wav","a","630","2","1602"
"84.6153846154","pretest_discrimination","1","25","i-y-u_step4-step4.wav","a","585","2","1602"
"81.4814814815","pretest_discrimination","0","26","i-y-u_step4-step4.wav","g","604","2","1602"
"82.1428571429","pretest_discrimination","1","27","i-y-u_step7-step7.wav","a","207","2","1602"
"82.7586206897","pretest_discrimination","1","28","i-y-u_step4-step4.wav","a","441","2","1602"
"83.3333333333","pretest_discrimination","1","29","i-y-u_step_7-step_5.wav","g","685","2","1602"
