"acc","block","correct_response","count_logger","fname","response_response","response_time_response","session_number","subject_nr"
"0","pretest_discrimination","0","0","i-y-u_step_6-step_4.wav","g","747","3","2103"
"50","pretest_discrimination","1","1","i-y-u_step7-step7.wav","g","328","3","2103"
"66.6666666667","pretest_discrimination","1","2","i-y-u_step_5-step_3.wav","a","607","3","2103"
"50","pretest_discrimination","0","3","i-y-u_step_4-step_6.wav","g","154","3","2103"
"60","pretest_discrimination","1","4","i-y-u_step4-step4.wav","g","119","3","2103"
"50","pretest_discrimination","0","5","i-y-u_step_5-step_3.wav","g","106","3","2103"
"57.1428571429","pretest_discrimination","1","6","i-y-u_step6-step6.wav","g","247","3","2103"
"62.5","pretest_discrimination","1","7","i-y-u_step1-step1.wav","g","163","3","2103"
"66.6666666667","pretest_discrimination","1","8","i-y-u_step5-step5.wav","g","190","3","2103"
"70","pretest_discrimination","1","9","i-y-u_step_1-step_3.wav","a","248","3","2103"
"72.7272727273","pretest_discrimination","1","10","i-y-u_step2-step2.wav","g","136","3","2103"
"66.6666666667","pretest_discrimination","0","11","i-y-u_step_1-step_3.wav","g","84","3","2103"
"69.2307692308","pretest_discrimination","1","12","i-y-u_step_4-step_2.wav","a","204","3","2103"
"71.4285714286","pretest_discrimination","1","13","i-y-u_step3-step3.wav","g","63","3","2103"
"73.3333333333","pretest_discrimination","1","14","i-y-u_step_3-step_1.wav","a","195","3","2103"
"68.75","pretest_discrimination","0","15","i-y-u_step_5-step_3.wav","g","163","3","2103"
"64.7058823529","pretest_discrimination","0","16","i-y-u_step_3-step_5.wav","g","357","3","2103"
"61.1111111111","pretest_discrimination","0","17","i-y-u_step_3-step_5.wav","g","259","3","2103"
"63.1578947368","pretest_discrimination","1","18","i-y-u_step4-step4.wav","g","144","3","2103"
"65","pretest_discrimination","1","19","i-y-u_step5-step5.wav","g","202","3","2103"
"61.9047619048","pretest_discrimination","0","20","i-y-u_step_5-step_7.wav","g","361","3","2103"
"63.6363636364","pretest_discrimination","1","21","i-y-u_step4-step4.wav","g","199","3","2103"
"65.2173913043","pretest_discrimination","1","22","i-y-u_step1-step1.wav","g","192","3","2103"
"66.6666666667","pretest_discrimination","1","23","i-y-u_step4-step4.wav","g","211","3","2103"
"68","pretest_discrimination","1","24","i-y-u_step2-step2.wav","g","208","3","2103"
"65.3846153846","pretest_discrimination","0","25","i-y-u_step_5-step_3.wav","g","142","3","2103"
"66.6666666667","pretest_discrimination","1","26","i-y-u_step6-step6.wav","g","190","3","2103"
"64.2857142857","pretest_discrimination","0","27","i-y-u_step_6-step_4.wav","g","414","3","2103"
"62.0689655172","pretest_discrimination","0","28","i-y-u_step_5-step_7.wav","g","143","3","2103"
"63.3333333333","pretest_discrimination","1","29","i-y-u_step_4-step_2.wav","a","475","3","2103"
"64.5161290323","pretest_discrimination","1","30","i-y-u_step6-step6.wav","g","139","3","2103"
"65.625","pretest_discrimination","1","31","i-y-u_step1-step1.wav","g","144","3","2103"
"66.6666666667","pretest_discrimination","1","32","i-y-u_step7-step7.wav","g","108","3","2103"
"67.6470588235","pretest_discrimination","1","33","i-y-u_step_3-step_1.wav","a","502","3","2103"
"65.7142857143","pretest_discrimination","0","34","i-y-u_step_6-step_4.wav","g","135","3","2103"
"66.6666666667","pretest_discrimination","1","35","i-y-u_step5-step5.wav","g","208","3","2103"
"64.8648648649","pretest_discrimination","0","36","i-y-u_step_5-step_3.wav","g","385","3","2103"
"65.7894736842","pretest_discrimination","1","37","i-y-u_step_3-step_1.wav","a","301","3","2103"
"66.6666666667","pretest_discrimination","1","38","i-y-u_step7-step7.wav","g","132","3","2103"
"65","pretest_discrimination","0","39","i-y-u_step_3-step_5.wav","g","262","3","2103"
"65.8536585366","pretest_discrimination","1","40","i-y-u_step2-step2.wav","g","179","3","2103"
"66.6666666667","pretest_discrimination","1","41","i-y-u_step5-step5.wav","g","174","3","2103"
"65.1162790698","pretest_discrimination","0","42","i-y-u_step_4-step_6.wav","g","172","3","2103"
