accuracy,block,correct_response,count_logger,fname,response_response,response_time_response,session_number,subject_nr
91.22807018,pretest_discrimination,1,56,iyu_step_4-step_2.wav,a,269,S3,1103
91.37931034,pretest_discrimination,1,57,iyu_step_2-step_2.wav,g,207,S3,1103
91.52542373,pretest_discrimination,1,58,iyu_step_3-step_5.wav,a,141,S3,1103
91.66666667,pretest_discrimination,1,59,iyu_step_5-step_7.wav,a,373,S3,1103
91.80327869,pretest_discrimination,1,60,iyu_step_6-step_4.wav,a,345,S3,1103
91.93548387,pretest_discrimination,1,61,iyu_step_6-step_6.wav,g,250,S3,1103
92.06349206,pretest_discrimination,1,62,iyu_step_6-step_4.wav,a,176,S3,1103
92.1875,pretest_discrimination,1,63,iyu_step_4-step_2.wav,a,362,S3,1103
92.30769231,pretest_discrimination,1,64,iyu_step_4-step_4.wav,g,652,S3,1103
92.42424242,pretest_discrimination,1,65,iyu_step_6-step_6.wav,g,116,S3,1103
92.53731343,pretest_discrimination,1,66,iyu_step_4-step_2.wav,a,101,S3,1103
92.64705882,pretest_discrimination,1,67,iyu_step_5-step_7.wav,a,589,S3,1103
92.75362319,pretest_discrimination,1,68,iyu_step_2-step_2.wav,g,175,S3,1103
92.85714286,pretest_discrimination,1,69,iyu_step_5-step_7.wav,a,719,S3,1103
92.95774648,pretest_discrimination,1,70,iyu_step_6-step_6.wav,g,258,S3,1103
93.05555556,pretest_discrimination,1,71,iyu_step_4-step_2.wav,a,165,S3,1103
93.15068493,pretest_discrimination,1,72,iyu_step_5-step_5.wav,g,184,S3,1103
93.24324324,pretest_discrimination,1,73,iyu_step_5-step_3.wav,a,146,S3,1103
93.33333333,pretest_discrimination,1,74,iyu_step_6-step_6.wav,g,195,S3,1103
93.42105263,pretest_discrimination,1,75,iyu_step_4-step_4.wav,g,253,S3,1103
92.20779221,pretest_discrimination,0,76,iyu_step_4-step_6.wav,g,399,S3,1103
92.30769231,pretest_discrimination,1,77,iyu_step_3-step_3.wav,g,135,S3,1103
92.40506329,pretest_discrimination,1,78,iyu_step_4-step_6.wav,a,262,S3,1103
92.5,pretest_discrimination,1,79,iyu_step_3-step_5.wav,a,338,S3,1103
92.59259259,pretest_discrimination,1,80,iyu_step_3-step_3.wav,g,155,S3,1103
92.68292683,pretest_discrimination,1,81,iyu_step_2-step_2.wav,g,104,S3,1103
92.77108434,pretest_discrimination,1,82,iyu_step_5-step_5.wav,g,117,S3,1103
92.85714286,pretest_discrimination,1,83,iyu_step_5-step_5.wav,g,102,S3,1103
92.94117647,pretest_discrimination,1,84,iyu_step_1-step_3.wav,a,161,S3,1103
93.02325581,pretest_discrimination,1,85,iyu_step_6-step_4.wav,a,490,S3,1103
93.10344828,pretest_discrimination,1,86,iyu_step_3-step_3.wav,g,152,S3,1103
93.18181818,pretest_discrimination,1,87,iyu_step_7-step_7.wav,g,249,S3,1103
93.25842697,pretest_discrimination,1,88,iyu_step_5-step_5.wav,g,149,S3,1103
93.33333333,pretest_discrimination,1,89,iyu_step_4-step_4.wav,g,84,S3,1103
93.40659341,pretest_discrimination,1,90,iyu_step_4-step_6.wav,a,278,S3,1103
92.39130435,pretest_discrimination,0,91,iyu_step_7-step_5.wav,g,336,S3,1103
92.47311828,pretest_discrimination,1,92,iyu_step_5-step_3.wav,a,311,S3,1103
92.55319149,pretest_discrimination,1,93,iyu_step_6-step_4.wav,a,1037,S3,1103
92.63157895,pretest_discrimination,1,94,iyu_step_4-step_4.wav,g,130,S3,1103
92.70833333,pretest_discrimination,1,95,iyu_step_2-step_4.wav,a,130,S3,1103
92.78350515,pretest_discrimination,1,96,iyu_step_1-step_3.wav,a,409,S3,1103
91.83673469,pretest_discrimination,0,97,iyu_step_5-step_7.wav,g,149,S3,1103
91.91919192,pretest_discrimination,1,98,iyu_step_4-step_4.wav,g,97,S3,1103
92,pretest_discrimination,1,99,iyu_step_4-step_2.wav,a,174,S3,1103
92.07920792,pretest_discrimination,1,100,iyu_step_1-step_1.wav,g,139,S3,1103
92.15686275,pretest_discrimination,1,101,iyu_step_4-step_6.wav,a,191,S3,1103
92.23300971,pretest_discrimination,1,102,iyu_step_5-step_5.wav,g,1060,S3,1103
92.30769231,pretest_discrimination,1,103,iyu_step_7-step_5.wav,a,441,S3,1103
92.38095238,pretest_discrimination,1,104,iyu_step_1-step_1.wav,g,142,S3,1103
92.45283019,pretest_discrimination,1,105,iyu_step_2-step_2.wav,g,116,S3,1103
91.58878505,pretest_discrimination,0,106,iyu_step_4-step_6.wav,g,281,S3,1103
91.66666667,pretest_discrimination,1,107,iyu_step_4-step_2.wav,a,163,S3,1103
90.82568807,pretest_discrimination,0,108,iyu_step_3-step_1.wav,g,151,S3,1103
90.90909091,pretest_discrimination,1,109,iyu_step_6-step_6.wav,g,687,S3,1103
90.99099099,pretest_discrimination,1,110,iyu_step_5-step_3.wav,a,198,S3,1103
91.07142857,pretest_discrimination,1,111,iyu_step_5-step_5.wav,g,577,S3,1103
91.15044248,pretest_discrimination,1,112,iyu_step_7-step_7.wav,g,196,S3,1103
91.22807018,pretest_discrimination,1,113,iyu_step_3-step_5.wav,a,382,S3,1103
91.30434783,pretest_discrimination,1,114,iyu_step_3-step_5.wav,a,408,S3,1103
91.37931034,pretest_discrimination,1,115,iyu_step_2-step_2.wav,g,158,S3,1103
91.45299145,pretest_discrimination,1,116,iyu_step_6-step_4.wav,a,492,S3,1103
91.52542373,pretest_discrimination,1,117,iyu_step_7-step_7.wav,g,207,S3,1103
91.59663866,pretest_discrimination,1,118,iyu_step_1-step_3.wav,a,191,S3,1103
91.66666667,pretest_discrimination,1,119,iyu_step_3-step_5.wav,a,292,S3,1103
91.73553719,pretest_discrimination,1,120,iyu_step_3-step_3.wav,g,188,S3,1103
91.80327869,pretest_discrimination,1,121,iyu_step_1-step_3.wav,a,157,S3,1103
91.8699187,pretest_discrimination,1,122,iyu_step_3-step_1.wav,a,509,S3,1103
91.93548387,pretest_discrimination,1,123,iyu_step_5-step_5.wav,g,242,S3,1103
92,pretest_discrimination,1,124,iyu_step_4-step_2.wav,a,352,S3,1103
92.06349206,pretest_discrimination,1,125,iyu_step_1-step_1.wav,g,671,S3,1103
92.12598425,pretest_discrimination,1,126,iyu_step_3-step_5.wav,a,373,S3,1103
92.1875,pretest_discrimination,1,127,iyu_step_5-step_7.wav,a,486,S3,1103
92.24806202,pretest_discrimination,1,128,iyu_step_4-step_4.wav,g,220,S3,1103
92.30769231,pretest_discrimination,1,129,iyu_step_2-step_4.wav,a,314,S3,1103
92.36641221,pretest_discrimination,1,130,iyu_step_2-step_2.wav,g,198,S3,1103
92.42424242,pretest_discrimination,1,131,iyu_step_1-step_3.wav,a,162,S3,1103
91.72932331,pretest_discrimination,0,132,iyu_step_5-step_7.wav,g,155,S3,1103
91.79104478,pretest_discrimination,1,133,iyu_step_7-step_5.wav,a,138,S3,1103
91.85185185,pretest_discrimination,1,134,iyu_step_5-step_5.wav,g,163,S3,1103
91.17647059,pretest_discrimination,0,135,iyu_step_7-step_5.wav,g,228,S3,1103
91.24087591,pretest_discrimination,1,136,iyu_step_3-step_1.wav,a,149,S3,1103
91.30434783,pretest_discrimination,1,137,iyu_step_3-step_3.wav,g,137,S3,1103
91.36690647,pretest_discrimination,1,138,iyu_step_4-step_2.wav,a,164,S3,1103
91.42857143,pretest_discrimination,1,139,iyu_step_5-step_7.wav,a,452,S3,1103
91.4893617,pretest_discrimination,1,140,iyu_step_4-step_4.wav,g,177,S3,1103
91.54929577,pretest_discrimination,1,141,iyu_step_4-step_6.wav,a,224,S3,1103
91.60839161,pretest_discrimination,1,142,iyu_step_7-step_7.wav,g,265,S3,1103
91.66666667,pretest_discrimination,1,143,iyu_step_2-step_2.wav,g,486,S3,1103
91.72413793,pretest_discrimination,1,144,iyu_step_7-step_7.wav,g,493,S3,1103
91.78082192,pretest_discrimination,1,145,iyu_step_4-step_4.wav,g,142,S3,1103
91.83673469,pretest_discrimination,1,146,iyu_step_7-step_5.wav,a,147,S3,1103
91.89189189,pretest_discrimination,1,147,iyu_step_4-step_2.wav,a,235,S3,1103
91.94630872,pretest_discrimination,1,148,iyu_step_7-step_7.wav,g,32,S3,1103
92,pretest_discrimination,1,149,iyu_step_1-step_3.wav,a,156,S3,1103
92.05298013,pretest_discrimination,1,150,iyu_step_6-step_6.wav,g,84,S3,1103
92.10526316,pretest_discrimination,1,151,iyu_step_4-step_2.wav,a,84,S3,1103
92.15686275,pretest_discrimination,1,152,iyu_step_1-step_3.wav,a,124,S3,1103
92.20779221,pretest_discrimination,1,153,iyu_step_2-step_4.wav,a,83,S3,1103
92.25806452,pretest_discrimination,1,154,iyu_step_5-step_3.wav,a,222,S3,1103
92.30769231,pretest_discrimination,1,155,iyu_step_3-step_3.wav,g,58,S3,1103
92.3566879,pretest_discrimination,1,156,iyu_step_1-step_1.wav,g,86,S3,1103
91.7721519,pretest_discrimination,0,157,iyu_step_4-step_4.wav,a,155,S3,1103
91.82389937,pretest_discrimination,1,158,iyu_step_6-step_6.wav,g,142,S3,1103
91.875,pretest_discrimination,1,159,iyu_step_7-step_7.wav,g,58,S3,1103
91.92546584,pretest_discrimination,1,160,iyu_step_5-step_3.wav,a,206,S3,1103
91.97530864,pretest_discrimination,1,161,iyu_step_3-step_5.wav,a,100,S3,1103
92.02453988,pretest_discrimination,1,162,iyu_step_4-step_6.wav,a,190,S3,1103
92.07317073,pretest_discrimination,1,163,iyu_step_3-step_3.wav,g,110,S3,1103
91.51515152,pretest_discrimination,0,164,iyu_step_7-step_5.wav,g,344,S3,1103
91.56626506,pretest_discrimination,1,165,iyu_step_2-step_4.wav,a,113,S3,1103
91.61676647,pretest_discrimination,1,166,iyu_step_3-step_1.wav,a,190,S3,1103
91.66666667,pretest_discrimination,1,167,iyu_step_6-step_4.wav,a,651,S3,1103
91.71597633,pretest_discrimination,1,168,iyu_step_1-step_3.wav,a,188,S3,1103
91.76470588,pretest_discrimination,1,169,iyu_step_5-step_3.wav,a,258,S3,1103
91.8128655,pretest_discrimination,1,170,iyu_step_2-step_4.wav,a,543,S3,1103
91.86046512,pretest_discrimination,1,171,iyu_step_3-step_5.wav,a,197,S3,1103
91.90751445,pretest_discrimination,1,172,iyu_step_6-step_4.wav,a,231,S3,1103
91.95402299,pretest_discrimination,1,173,iyu_step_5-step_3.wav,a,157,S3,1103
91.42857143,pretest_discrimination,0,174,iyu_step_5-step_7.wav,g,314,S3,1103
91.47727273,pretest_discrimination,1,175,iyu_step_3-step_3.wav,g,151,S3,1103
90.96045198,pretest_discrimination,0,176,iyu_step_4-step_6.wav,g,403,S3,1103
91.01123596,pretest_discrimination,1,177,iyu_step_1-step_1.wav,g,254,S3,1103
91.06145251,pretest_discrimination,1,178,iyu_step_6-step_6.wav,g,171,S3,1103
91.11111111,pretest_discrimination,1,179,iyu_step_1-step_3.wav,a,139,S3,1103
91.16022099,pretest_discrimination,1,180,iyu_step_5-step_3.wav,a,570,S3,1103
91.20879121,pretest_discrimination,1,181,iyu_step_4-step_4.wav,g,165,S3,1103
91.2568306,pretest_discrimination,1,182,iyu_step_1-step_1.wav,g,61,S3,1103
91.30434783,pretest_discrimination,1,183,iyu_step_6-step_6.wav,g,383,S3,1103
91.35135135,pretest_discrimination,1,184,iyu_step_2-step_2.wav,g,340,S3,1103
91.39784946,pretest_discrimination,1,185,iyu_step_5-step_7.wav,a,385,S3,1103
91.44385027,pretest_discrimination,1,186,iyu_step_3-step_1.wav,a,251,S3,1103
91.4893617,training1,1,187,sinestep1.wav,g,182,S3,1103
100,training1,1,188,sinestep7.wav,a,26,S3,1103
100,training1,1,189,sinestep7.wav,a,58,S3,1103
100,training1,1,190,sinestep1.wav,g,390,S3,1103
100,training1,1,191,sinestep1.wav,g,350,S3,1103
100,training1,1,192,sinestep1.wav,g,95,S3,1103
100,training1,1,193,sinestep7.wav,a,85,S3,1103
100,training1,1,194,sinestep1.wav,g,92,S3,1103
100,training1,1,195,sinestep1.wav,g,87,S3,1103
100,training1,1,196,sinestep1.wav,g,386,S3,1103
100,training1,1,197,sinestep7.wav,a,122,S3,1103
100,training1,1,198,sinestep1.wav,g,139,S3,1103
100,training1,1,199,sinestep1.wav,g,132,S3,1103
100,training1,1,200,sinestep7.wav,a,116,S3,1103
100,training1,1,201,sinestep7.wav,a,54,S3,1103
100,training1,1,202,sinestep7.wav,a,36,S3,1103
100,training1,1,203,sinestep7.wav,a,182,S3,1103
100,training1,1,204,sinestep7.wav,a,420,S3,1103
100,training1,1,205,sinestep1.wav,g,109,S3,1103
100,training1,1,206,sinestep7.wav,a,78,S3,1103
100,training1,1,207,sinestep7.wav,a,84,S3,1103
100,training1,1,208,sinestep1.wav,g,121,S3,1103
100,training1,1,209,sinestep1.wav,g,91,S3,1103
100,training1,1,210,sinestep1.wav,g,117,S3,1103
100,training1,1,211,sinestep1.wav,g,108,S3,1103
100,training1,1,212,sinestep1.wav,g,77,S3,1103
100,training1,1,213,sinestep1.wav,g,130,S3,1103
100,training1,1,214,sinestep1.wav,g,69,S3,1103
100,training1,1,215,sinestep7.wav,a,95,S3,1103
100,training1,1,216,sinestep7.wav,a,27,S3,1103
100,training1,1,217,sinestep1.wav,g,50,S3,1103
100,training1,1,218,sinestep7.wav,a,134,S3,1103
100,training1,1,219,sinestep7.wav,a,59,S3,1103
100,training1,1,220,sinestep7.wav,a,648,S3,1103
100,training1,1,221,sinestep7.wav,a,511,S3,1103
100,training1,1,222,sinestep7.wav,a,137,S3,1103
100,training1,1,223,sinestep1.wav,g,29,S3,1103
100,training1,1,224,sinestep7.wav,a,83,S3,1103
100,training1,1,225,sinestep7.wav,a,351,S3,1103
100,training1,1,226,sinestep7.wav,a,120,S3,1103
100,training1,1,227,sinestep1.wav,g,54,S3,1103
100,training1,1,228,sinestep1.wav,g,52,S3,1103
100,training1,1,229,sinestep7.wav,a,21,S3,1103
100,training1,1,230,sinestep1.wav,g,139,S3,1103
100,training1,1,231,sinestep1.wav,g,31,S3,1103
100,training1,1,232,sinestep7.wav,a,51,S3,1103
100,training1,1,233,sinestep1.wav,g,28,S3,1103
100,training1,1,234,sinestep7.wav,a,19,S3,1103
100,training1,1,235,sinestep1.wav,g,57,S3,1103
100,training1,1,236,sinestep1.wav,g,88,S3,1103
100,training1,1,237,sinestep1.wav,g,30,S3,1103
100,training1,1,238,sinestep7.wav,a,94,S3,1103
100,training1,1,239,sinestep1.wav,g,40,S3,1103
100,training1,1,240,sinestep7.wav,a,68,S3,1103
100,training1,1,241,sinestep1.wav,g,86,S3,1103
100,training1,1,242,sinestep1.wav,g,39,S3,1103
100,training1,1,243,sinestep7.wav,a,62,S3,1103
100,training1,1,244,sinestep7.wav,a,174,S3,1103
100,training1,1,245,sinestep7.wav,a,48,S3,1103
100,training1,1,246,sinestep7.wav,a,28,S3,1103
100,training2,1,247,sinestep6.wav,a,411,S3,1103
100,training2,1,248,sinestep2.wav,g,0,S3,1103
100,training2,1,249,sinestep2.wav,g,339,S3,1103
66.66666667,training2,0,250,sinestep6.wav,g,97,S3,1103
75,training2,1,251,sinestep6.wav,a,130,S3,1103
80,training2,1,252,sinestep2.wav,g,79,S3,1103
83.33333333,training2,1,253,sinestep6.wav,a,333,S3,1103
85.71428571,training2,1,254,sinestep2.wav,g,600,S3,1103
87.5,training2,1,255,sinestep2.wav,g,72,S3,1103
88.88888889,training2,1,256,sinestep6.wav,a,77,S3,1103
90,training2,1,257,sinestep2.wav,g,259,S3,1103
90.90909091,training2,1,258,sinestep6.wav,a,109,S3,1103
91.66666667,training2,1,259,sinestep6.wav,a,138,S3,1103
92.30769231,training2,1,260,sinestep6.wav,a,64,S3,1103
92.85714286,training2,1,261,sinestep2.wav,g,66,S3,1103
93.33333333,training2,1,262,sinestep6.wav,a,19,S3,1103
93.75,training2,1,263,sinestep2.wav,g,101,S3,1103
94.11764706,training2,1,264,sinestep6.wav,a,51,S3,1103
94.44444444,training2,1,265,sinestep2.wav,g,106,S3,1103
94.73684211,training2,1,266,sinestep2.wav,g,45,S3,1103
95,training2,1,267,sinestep6.wav,a,87,S3,1103
95.23809524,training2,1,268,sinestep2.wav,g,50,S3,1103
95.45454545,training2,1,269,sinestep6.wav,a,41,S3,1103
95.65217391,training2,1,270,sinestep2.wav,g,66,S3,1103
95.83333333,training2,1,271,sinestep6.wav,a,49,S3,1103
96,training2,1,272,sinestep6.wav,a,10,S3,1103
96.15384615,training2,1,273,sinestep6.wav,a,153,S3,1103
96.2962963,training2,1,274,sinestep2.wav,g,91,S3,1103
96.42857143,training2,1,275,sinestep6.wav,a,39,S3,1103
96.55172414,training2,1,276,sinestep6.wav,a,374,S3,1103
93.33333333,training2,0,277,sinestep2.wav,a,169,S3,1103
93.5483871,training2,1,278,sinestep6.wav,a,647,S3,1103
93.75,training2,1,279,sinestep6.wav,a,100,S3,1103
93.93939394,training2,1,280,sinestep6.wav,a,117,S3,1103
94.11764706,training2,1,281,sinestep6.wav,a,71,S3,1103
94.28571429,training2,1,282,sinestep2.wav,g,46,S3,1103
94.44444444,training2,1,283,sinestep2.wav,g,124,S3,1103
94.59459459,training2,1,284,sinestep2.wav,g,108,S3,1103
94.73684211,training2,1,285,sinestep2.wav,g,369,S3,1103
94.87179487,training2,1,286,sinestep2.wav,g,42,S3,1103
95,training2,1,287,sinestep2.wav,g,44,S3,1103
95.12195122,training2,1,288,sinestep6.wav,a,160,S3,1103
95.23809524,training2,1,289,sinestep2.wav,g,85,S3,1103
95.34883721,training2,1,290,sinestep2.wav,g,1117,S3,1103
95.45454545,training2,1,291,sinestep6.wav,a,81,S3,1103
95.55555556,training2,1,292,sinestep2.wav,g,294,S3,1103
95.65217391,training2,1,293,sinestep6.wav,a,250,S3,1103
95.74468085,training2,1,294,sinestep6.wav,a,257,S3,1103
95.83333333,training2,1,295,sinestep2.wav,g,717,S3,1103
95.91836735,training2,1,296,sinestep2.wav,g,141,S3,1103
96,training2,1,297,sinestep6.wav,a,86,S3,1103
96.07843137,training2,1,298,sinestep2.wav,g,187,S3,1103
96.15384615,training2,1,299,sinestep2.wav,g,257,S3,1103
96.22641509,training2,1,300,sinestep6.wav,a,98,S3,1103
96.2962963,training2,1,301,sinestep2.wav,g,192,S3,1103
96.36363636,training2,1,302,sinestep6.wav,a,303,S3,1103
96.42857143,training2,1,303,sinestep2.wav,g,78,S3,1103
96.49122807,training2,1,304,sinestep6.wav,a,58,S3,1103
96.55172414,training2,1,305,sinestep6.wav,a,120,S3,1103
96.61016949,training2,1,306,sinestep6.wav,a,132,S3,1103
96.66666667,training2,1,307,sinestep2.wav,g,167,S3,1103
96.72131148,training2,1,308,sinestep6.wav,a,221,S3,1103
96.77419355,training3,1,309,sinestep5.wav,a,304,S3,1103
100,training3,1,310,sinestep3.wav,g,176,S3,1103
100,training3,1,311,sinestep5.wav,a,31,S3,1103
100,training3,1,312,sinestep5.wav,a,112,S3,1103
100,training3,1,313,sinestep3.wav,g,122,S3,1103
100,training3,1,314,sinestep5.wav,a,106,S3,1103
100,training3,1,315,sinestep5.wav,a,32,S3,1103
100,training3,1,316,sinestep5.wav,a,91,S3,1103
100,training3,1,317,sinestep3.wav,g,86,S3,1103
100,training3,1,318,sinestep3.wav,g,382,S3,1103
100,training3,1,319,sinestep5.wav,a,85,S3,1103
100,training3,1,320,sinestep3.wav,g,344,S3,1103
100,training3,1,321,sinestep5.wav,a,133,S3,1103
100,training3,1,322,sinestep5.wav,a,167,S3,1103
100,training3,1,323,sinestep3.wav,g,227,S3,1103
100,training3,1,324,sinestep5.wav,a,1120,S3,1103
100,training3,1,325,sinestep5.wav,a,776,S3,1103
100,training3,1,326,sinestep5.wav,a,173,S3,1103
100,training3,1,327,sinestep5.wav,a,311,S3,1103
100,training3,1,328,sinestep3.wav,g,74,S3,1103
100,training3,1,329,sinestep5.wav,a,142,S3,1103
100,training3,1,330,sinestep3.wav,g,166,S3,1103
100,training3,1,331,sinestep3.wav,g,333,S3,1103
100,training3,1,332,sinestep5.wav,a,170,S3,1103
100,training3,1,333,sinestep3.wav,g,109,S3,1103
100,training3,1,334,sinestep3.wav,g,212,S3,1103
100,training3,1,335,sinestep5.wav,a,364,S3,1103
100,training3,1,336,sinestep3.wav,g,161,S3,1103
100,training3,1,337,sinestep5.wav,a,168,S3,1103
100,training3,1,338,sinestep3.wav,g,195,S3,1103
100,training3,1,339,sinestep5.wav,a,935,S3,1103
100,training3,1,340,sinestep5.wav,a,162,S3,1103
100,training3,1,341,sinestep3.wav,g,168,S3,1103
100,training3,1,342,sinestep3.wav,g,251,S3,1103
97.05882353,training3,0,343,sinestep3.wav,a,1285,S3,1103
97.14285714,training3,1,344,sinestep3.wav,g,331,S3,1103
97.22222222,training3,1,345,sinestep5.wav,a,152,S3,1103
97.2972973,training3,1,346,sinestep5.wav,a,114,S3,1103
97.36842105,training3,1,347,sinestep3.wav,g,210,S3,1103
97.43589744,training3,1,348,sinestep3.wav,g,114,S3,1103
97.5,training3,1,349,sinestep3.wav,g,122,S3,1103
97.56097561,training3,1,350,sinestep5.wav,a,83,S3,1103
97.61904762,training3,1,351,sinestep5.wav,a,132,S3,1103
97.6744186,training3,1,352,sinestep3.wav,g,176,S3,1103
97.72727273,training3,1,353,sinestep3.wav,g,150,S3,1103
97.77777778,training3,1,354,sinestep3.wav,g,164,S3,1103
97.82608696,training3,1,355,sinestep3.wav,g,166,S3,1103
97.87234043,training3,1,356,sinestep3.wav,g,117,S3,1103
97.91666667,training3,1,357,sinestep3.wav,g,132,S3,1103
97.95918367,training3,1,358,sinestep3.wav,g,34,S3,1103
98,training3,1,359,sinestep5.wav,a,111,S3,1103
98.03921569,training3,1,360,sinestep5.wav,a,130,S3,1103
98.07692308,training3,1,361,sinestep5.wav,a,216,S3,1103
98.11320755,training3,1,362,sinestep3.wav,g,101,S3,1103
98.14814815,training3,1,363,sinestep5.wav,a,81,S3,1103
98.18181818,training3,1,364,sinestep3.wav,g,98,S3,1103
98.21428571,training3,1,365,sinestep5.wav,a,120,S3,1103
98.24561404,training3,1,366,sinestep5.wav,a,365,S3,1103
98.27586207,training3,1,367,sinestep5.wav,a,288,S3,1103
98.30508475,training3,1,368,sinestep3.wav,g,127,S3,1103
96.66666667,continuum,0,369,sinestep1.wav,g,278,S3,1103
95.08196721,continuum,0,370,sinestep5.wav,a,87,S3,1103
93.5483871,continuum,0,371,sinestep7.wav,a,1218,S3,1103
92.06349206,continuum,0,372,sinestep1.wav,g,153,S3,1103
90.625,continuum,0,373,sinestep7.wav,a,84,S3,1103
89.23076923,continuum,0,374,sinestep2.wav,g,130,S3,1103
87.87878788,continuum,0,375,sinestep4.wav,a,754,S3,1103
86.56716418,continuum,0,376,sinestep6.wav,a,87,S3,1103
85.29411765,continuum,0,377,sinestep2.wav,g,178,S3,1103
84.05797101,continuum,0,378,sinestep1.wav,g,121,S3,1103
