"acc","block","correct_response","count_logger","fname","response_response","response_time_response","session_number","subject_nr"
"0","pretest_discrimination","0","0","i-y-u_step_2-step_4.wav","g","1648","1","1901"
"0","pretest_discrimination","0","1","i-y-u_step_1-step_3.wav","g","711","1","1901"
"33.3333333333","pretest_discrimination","1","2","i-y-u_step2-step2.wav","g","1568","1","1901"
"25","pretest_discrimination","0","3","i-y-u_step_5-step_7.wav","g","1956","1","1901"
"40","pretest_discrimination","1","4","i-y-u_step_4-step_2.wav","a","942","1","1901"
"33.3333333333","pretest_discrimination","0","5","i-y-u_step6-step6.wav","a","1477","1","1901"
"28.5714285714","pretest_discrimination","0","6","i-y-u_step_6-step_4.wav","g","1699","1","1901"
"37.5","pretest_discrimination","1","7","i-y-u_step3-step3.wav","g","1166","1","1901"
"44.4444444444","pretest_discrimination","1","8","i-y-u_step_4-step_6.wav","a","508","1","1901"
"50","pretest_discrimination","1","9","i-y-u_step_7-step_5.wav","a","547","1","1901"
"45.4545454545","pretest_discrimination","0","10","i-y-u_step_3-step_5.wav","g","720","1","1901"
"50","pretest_discrimination","1","11","i-y-u_step_5-step_3.wav","a","975","1","1901"
"53.8461538462","pretest_discrimination","1","12","i-y-u_step_3-step_1.wav","a","941","1","1901"
"50","pretest_discrimination","0","13","i-y-u_step5-step5.wav","a","597","1","1901"
"53.3333333333","pretest_discrimination","1","14","i-y-u_step6-step6.wav","g","634","1","1901"
"56.25","pretest_discrimination","1","15","i-y-u_step_4-step_6.wav","a","732","1","1901"
"52.9411764706","pretest_discrimination","0","16","i-y-u_step3-step3.wav","a","789","1","1901"
"50","pretest_discrimination","0","17","i-y-u_step_6-step_4.wav","g","355","1","1901"
"52.6315789474","pretest_discrimination","1","18","i-y-u_step_1-step_3.wav","a","586","1","1901"
"55","pretest_discrimination","1","19","i-y-u_step_3-step_5.wav","a","528","1","1901"
"52.380952381","pretest_discrimination","0","20","i-y-u_step6-step6.wav","a","966","1","1901"
"50","pretest_discrimination","0","21","i-y-u_step_5-step_3.wav","g","486","1","1901"
"52.1739130435","pretest_discrimination","1","22","i-y-u_step_3-step_5.wav","a","488","1","1901"
"54.1666666667","pretest_discrimination","1","23","i-y-u_step_1-step_3.wav","a","464","1","1901"
"52","pretest_discrimination","0","24","i-y-u_step6-step6.wav","a","756","1","1901"
"50","pretest_discrimination","0","25","i-y-u_step_5-step_3.wav","g","584","1","1901"
"51.8518518519","pretest_discrimination","1","26","i-y-u_step7-step7.wav","g","1179","1","1901"
"50","pretest_discrimination","0","27","i-y-u_step_4-step_6.wav","g","351","1","1901"
"51.724137931","pretest_discrimination","1","28","i-y-u_step_4-step_2.wav","a","472","1","1901"
"53.3333333333","pretest_discrimination","1","29","i-y-u_step_2-step_4.wav","a","649","1","1901"
"54.8387096774","pretest_discrimination","1","30","i-y-u_step_5-step_7.wav","a","613","1","1901"
"56.25","pretest_discrimination","1","31","i-y-u_step_2-step_4.wav","a","673","1","1901"
"54.5454545455","pretest_discrimination","0","32","i-y-u_step_7-step_5.wav","g","442","1","1901"
"55.8823529412","pretest_discrimination","1","33","i-y-u_step5-step5.wav","g","1132","1","1901"
"54.2857142857","pretest_discrimination","0","34","i-y-u_step5-step5.wav","a","608","1","1901"
"55.5555555556","pretest_discrimination","1","35","i-y-u_step_5-step_3.wav","a","844","1","1901"
