"acc","block","correct_response","count_logger","fname","response_response","response_time_response","session_number","subject_nr"
"0","pretest_discrimination","0","0","i-y-u_step_3-step_5.wav","g","1342","2","1902"
"50","pretest_discrimination","1","1","i-y-u_step1-step1.wav","g","562","2","1902"
"33.3333333333","pretest_discrimination","0","2","i-y-u_step_6-step_4.wav","g","189","2","1902"
"25","pretest_discrimination","0","3","i-y-u_step_4-step_2.wav","g","346","2","1902"
"40","pretest_discrimination","1","4","i-y-u_step_2-step_4.wav","a","248","2","1902"
"50","pretest_discrimination","1","5","i-y-u_step_4-step_2.wav","a","162","2","1902"
"42.8571428571","pretest_discrimination","0","6","i-y-u_step4-step4.wav","a","221","2","1902"
"50","pretest_discrimination","1","7","i-y-u_step2-step2.wav","g","235","2","1902"
"55.5555555556","pretest_discrimination","1","8","i-y-u_step5-step5.wav","g","623","2","1902"
"60","pretest_discrimination","1","9","i-y-u_step_7-step_5.wav","a","333","2","1902"
"63.6363636364","pretest_discrimination","1","10","i-y-u_step_4-step_2.wav","a","431","2","1902"
"66.6666666667","pretest_discrimination","1","11","i-y-u_step_1-step_3.wav","a","378","2","1902"
"61.5384615385","pretest_discrimination","0","12","i-y-u_step_5-step_3.wav","g","311","2","1902"
"64.2857142857","pretest_discrimination","1","13","i-y-u_step_1-step_3.wav","a","241","2","1902"
"60","pretest_discrimination","0","14","i-y-u_step_3-step_1.wav","g","206","2","1902"
"62.5","pretest_discrimination","1","15","i-y-u_step7-step7.wav","g","398","2","1902"
"58.8235294118","pretest_discrimination","0","16","i-y-u_step1-step1.wav","a","259","2","1902"
"61.1111111111","pretest_discrimination","1","17","i-y-u_step5-step5.wav","g","109","2","1902"
"57.8947368421","pretest_discrimination","0","18","i-y-u_step2-step2.wav","a","886","2","1902"
"55","pretest_discrimination","0","19","i-y-u_step_3-step_1.wav","g","247","2","1902"
"52.380952381","pretest_discrimination","0","20","i-y-u_step_4-step_6.wav","g","305","2","1902"
"54.5454545455","pretest_discrimination","1","21","i-y-u_step_4-step_6.wav","a","213","2","1902"
"56.5217391304","pretest_discrimination","1","22","i-y-u_step1-step1.wav","g","606","2","1902"
"58.3333333333","pretest_discrimination","1","23","i-y-u_step_4-step_2.wav","a","823","2","1902"
"60","pretest_discrimination","1","24","i-y-u_step_3-step_1.wav","a","783","2","1902"
"57.6923076923","pretest_discrimination","0","25","i-y-u_step7-step7.wav","a","928","2","1902"
"55.5555555556","pretest_discrimination","0","26","i-y-u_step_4-step_6.wav","g","618","2","1902"
"57.1428571429","pretest_discrimination","1","27","i-y-u_step_5-step_3.wav","a","93","2","1902"
"58.6206896552","pretest_discrimination","1","28","i-y-u_step6-step6.wav","g","315","2","1902"
"56.6666666667","pretest_discrimination","0","29","i-y-u_step_6-step_4.wav","g","202","2","1902"
"58.064516129","pretest_discrimination","1","30","i-y-u_step_5-step_7.wav","a","115","2","1902"
"59.375","pretest_discrimination","1","31","i-y-u_step1-step1.wav","g","369","2","1902"
"60.6060606061","pretest_discrimination","1","32","i-y-u_step_3-step_5.wav","a","484","2","1902"
"61.7647058824","pretest_discrimination","1","33","i-y-u_step4-step4.wav","g","464","2","1902"
"62.8571428571","pretest_discrimination","1","34","i-y-u_step_1-step_3.wav","a","159","2","1902"
"61.1111111111","pretest_discrimination","0","35","i-y-u_step_5-step_3.wav","g","255","2","1902"
"59.4594594595","pretest_discrimination","0","36","i-y-u_step1-step1.wav","a","204","2","1902"
"57.8947368421","pretest_discrimination","0","37","i-y-u_step_5-step_3.wav","g","570","2","1902"
"56.4102564103","pretest_discrimination","0","38","i-y-u_step_4-step_2.wav","g","187","2","1902"
"57.5","pretest_discrimination","1","39","i-y-u_step3-step3.wav","g","142","2","1902"
"58.5365853659","pretest_discrimination","1","40","i-y-u_step_5-step_7.wav","a","167","2","1902"
"57.1428571429","pretest_discrimination","0","41","i-y-u_step6-step6.wav","a","223","2","1902"
"55.8139534884","pretest_discrimination","0","42","i-y-u_step_2-step_4.wav","g","231","2","1902"
"54.5454545455","pretest_discrimination","0","43","i-y-u_step4-step4.wav","a","187","2","1902"
"55.5555555556","pretest_discrimination","1","44","i-y-u_step7-step7.wav","g","261","2","1902"
"54.347826087","pretest_discrimination","0","45","i-y-u_step_3-step_5.wav","g","975","2","1902"
"55.3191489362","pretest_discrimination","1","46","i-y-u_step6-step6.wav","g","256","2","1902"
"56.25","pretest_discrimination","1","47","i-y-u_step_2-step_4.wav","a","139","2","1902"
