"accuracy","block","correct_response","count_logger","fname","response_response","response_time_response","subject_nr"
"72.7272727273","training3","0","389","sinestep3.wav","a","256","1903"
"73.0769230769","training3","1","390","sinestep5.wav","a","267","1903"
"73.417721519","training3","1","391","sinestep5.wav","a","302","1903"
"73.75","training3","1","392","sinestep5.wav","a","114","1903"
"74.0740740741","training3","1","393","sinestep3.wav","g","133","1903"
"74.3902439024","training3","1","394","sinestep5.wav","a","341","1903"
"73.4939759036","training3","0","395","sinestep5.wav","g","361","1903"
"73.8095238095","training3","1","396","sinestep5.wav","a","569","1903"
"74.1176470588","training3","1","397","sinestep3.wav","g","278","1903"
"73.2558139535","training3","0","398","sinestep5.wav","None","6000","1903"
"73.5632183908","training3","1","399","sinestep3.wav","g","551","1903"
"73.8636363636","training3","1","400","sinestep3.wav","g","524","1903"
"74.1573033708","training3","1","401","sinestep5.wav","a","416","1903"
"74.4444444444","training3","1","402","sinestep3.wav","g","349","1903"
"73.6263736264","training3","0","403","sinestep3.wav","a","541","1903"
"73.9130434783","training3","1","404","sinestep3.wav","g","452","1903"
"74.1935483871","training3","1","405","sinestep5.wav","a","199","1903"
"73.4042553191","training3","0","406","sinestep3.wav","a","1125","1903"
"72.6315789474","training3","0","407","sinestep3.wav","a","385","1903"
"72.9166666667","training3","1","408","sinestep5.wav","a","392","1903"
"73.1958762887","training3","1","409","sinestep5.wav","a","196","1903"
"73.4693877551","training3","1","410","sinestep5.wav","a","342","1903"
"73.7373737374","training3","1","411","sinestep3.wav","g","839","1903"
"74","training3","1","412","sinestep3.wav","g","637","1903"
"73.2673267327","training3","0","413","sinestep3.wav","a","218","1903"
"73.5294117647","training3","1","414","sinestep5.wav","a","318","1903"
"73.786407767","training3","1","415","sinestep3.wav","g","309","1903"
"74.0384615385","training3","1","416","sinestep3.wav","g","308","1903"
"74.2857142857","training3","1","417","sinestep3.wav","g","373","1903"
"74.5283018868","training3","1","418","sinestep3.wav","g","428","1903"
"74.7663551402","training3","1","419","sinestep3.wav","g","377","1903"
"75","training3","1","420","sinestep5.wav","a","230","1903"
"75.2293577982","training3","1","421","sinestep3.wav","g","1033","1903"
"75.4545454545","training3","1","422","sinestep5.wav","a","416","1903"
"75.6756756757","training3","1","423","sinestep3.wav","g","358","1903"
"75.8928571429","training3","1","424","sinestep3.wav","g","318","1903"
"75.2212389381","training3","0","425","sinestep3.wav","a","183","1903"
"75.4385964912","training3","1","426","sinestep5.wav","a","225","1903"
"75.652173913","training3","1","427","sinestep3.wav","g","326","1903"
"75.8620689655","training3","1","428","sinestep3.wav","g","865","1903"
"75.2136752137","training3","0","429","sinestep3.wav","a","178","1903"
"75.4237288136","training3","1","430","sinestep3.wav","g","449","1903"
"75.6302521008","training3","1","431","sinestep5.wav","a","241","1903"
"75.8333333333","training3","1","432","sinestep5.wav","a","375","1903"
"76.0330578512","training3","1","433","sinestep3.wav","g","164","1903"
"76.2295081967","training3","1","434","sinestep3.wav","g","183","1903"
"76.4227642276","training3","1","435","sinestep3.wav","g","222","1903"
"76.6129032258","training3","1","436","sinestep3.wav","g","126","1903"
"76","training3","0","437","sinestep5.wav","g","82","1903"
"76.1904761905","training3","1","438","sinestep3.wav","g","711","1903"
"76.3779527559","training3","1","439","sinestep5.wav","a","234","1903"
"76.5625","training3","1","440","sinestep3.wav","g","522","1903"
"75.9689922481","training3","0","441","sinestep5.wav","g","1054","1903"
"75.3846153846","training3","0","442","sinestep3.wav","a","1148","1903"
"75.572519084","training3","1","443","sinestep3.wav","g","430","1903"
"75.7575757576","training3","1","444","sinestep5.wav","a","172","1903"
"75.9398496241","training3","1","445","sinestep3.wav","g","599","1903"
"76.1194029851","training3","1","446","sinestep5.wav","a","347","1903"
"76.2962962963","training3","1","447","sinestep3.wav","g","544","1903"
"76.4705882353","training3","1","448","sinestep3.wav","g","360","1903"
"76.6423357664","training3","1","449","sinestep3.wav","g","590","1903"
"76.8115942029","training3","1","450","sinestep3.wav","g","1062","1903"
"76.9784172662","training3","1","451","sinestep3.wav","g","1725","1903"
"77.1428571429","training3","1","452","sinestep5.wav","a","227","1903"
"77.304964539","training3","1","453","sinestep3.wav","g","530","1903"
"77.4647887324","training3","1","454","sinestep5.wav","a","173","1903"
"77.6223776224","training3","1","455","sinestep3.wav","g","416","1903"
"77.7777777778","training3","1","456","sinestep3.wav","g","551","1903"
"77.9310344828","training3","1","457","sinestep3.wav","g","280","1903"
"78.0821917808","training3","1","458","sinestep3.wav","g","695","1903"
"78.231292517","training3","1","459","sinestep3.wav","g","618","1903"
"78.3783783784","training3","1","460","sinestep5.wav","a","686","1903"
"78.5234899329","training3","1","461","sinestep5.wav","a","82","1903"
"78","training3","0","462","sinestep3.wav","a","239","1903"
"78.1456953642","training3","1","463","sinestep3.wav","g","331","1903"
"78.2894736842","training3","1","464","sinestep3.wav","g","320","1903"
"78.431372549","training3","1","465","sinestep3.wav","g","195","1903"
"78.5714285714","training3","1","466","sinestep3.wav","g","252","1903"
"78.7096774194","training3","1","467","sinestep5.wav","a","721","1903"
"78.2051282051","training3","0","468","sinestep5.wav","g","743","1903"
"77.7070063694","training3","0","469","sinestep3.wav","a","104","1903"
"77.2151898734","training3","0","470","sinestep5.wav","g","674","1903"
"77.358490566","training3","1","471","sinestep3.wav","g","527","1903"
"76.875","training3","0","472","sinestep3.wav","a","776","1903"
"77.0186335404","training3","1","473","sinestep5.wav","a","149","1903"
"76.5432098765","training3","0","474","sinestep3.wav","a","567","1903"
"76.6871165644","training3","1","475","sinestep5.wav","a","109","1903"
"76.2195121951","training3","0","476","sinestep5.wav","g","499","1903"
"76.3636363636","training3","1","477","sinestep5.wav","a","358","1903"
"76.5060240964","training3","1","478","sinestep5.wav","a","236","1903"
"76.6467065868","training3","1","479","sinestep5.wav","a","309","1903"
"76.7857142857","training3","1","480","sinestep5.wav","a","641","1903"
"76.9230769231","training3","1","481","sinestep3.wav","g","274","1903"
"77.0588235294","training3","1","482","sinestep5.wav","a","570","1903"
"77.1929824561","training3","1","483","sinestep3.wav","g","101","1903"
"77.3255813953","training3","1","484","sinestep3.wav","g","512","1903"
"77.4566473988","training3","1","485","sinestep3.wav","g","474","1903"
"77.5862068966","training3","1","486","sinestep3.wav","g","242","1903"
"77.7142857143","training3","1","487","sinestep5.wav","a","496","1903"
"77.8409090909","training3","1","488","sinestep3.wav","g","463","1903"
"77.9661016949","training3","1","489","sinestep3.wav","g","116","1903"
"78.0898876404","training3","1","490","sinestep3.wav","g","36","1903"
"78.2122905028","training3","1","491","sinestep3.wav","g","46","1903"
"78.3333333333","training3","1","492","sinestep3.wav","g","163","1903"
"77.9005524862","continuum","0","493","sinestep7.wav","g","3598","1903"
"77.4725274725","continuum","0","494","sinestep4.wav","g","567","1903"
"77.0491803279","continuum","0","495","sinestep3.wav","g","1956","1903"
"76.6304347826","continuum","0","496","sinestep4.wav","g","931","1903"
"76.2162162162","continuum","0","497","sinestep3.wav","g","1531","1903"
"75.8064516129","continuum","0","498","sinestep4.wav","g","1515","1903"
"75.4010695187","continuum","0","499","sinestep7.wav","a","198","1903"
"75","continuum","0","500","sinestep7.wav","a","396","1903"
"74.6031746032","continuum","0","501","sinestep2.wav","g","316","1903"
"74.2105263158","continuum","0","502","sinestep6.wav","g","4305","1903"
"73.8219895288","continuum","0","503","sinestep5.wav","g","1313","1903"
"73.4375","continuum","0","504","sinestep2.wav","a","5112","1903"
"73.0569948187","continuum","0","505","sinestep3.wav","a","659","1903"
"72.6804123711","continuum","0","506","sinestep1.wav","a","626","1903"
"72.3076923077","continuum","0","507","sinestep7.wav","g","166","1903"
"71.9387755102","continuum","0","508","sinestep3.wav","g","3547","1903"
"71.5736040609","continuum","0","509","sinestep1.wav","g","1265","1903"
"71.2121212121","continuum","0","510","sinestep5.wav","a","420","1903"
"70.8542713568","continuum","0","511","sinestep1.wav","g","342","1903"
"70.5","continuum","0","512","sinestep5.wav","g","327","1903"
"70.1492537313","continuum","0","513","sinestep7.wav","g","1998","1903"
"69.801980198","continuum","0","514","sinestep4.wav","a","1724","1903"
"69.4581280788","continuum","0","515","sinestep6.wav","a","1503","1903"
"69.1176470588","continuum","0","516","sinestep6.wav","a","654","1903"
"68.7804878049","continuum","0","517","sinestep2.wav","g","79","1903"
"68.4466019417","continuum","0","518","sinestep5.wav","a","320","1903"
"68.115942029","continuum","0","519","sinestep3.wav","g","1842","1903"
"67.7884615385","continuum","0","520","sinestep5.wav","a","643","1903"
"67.4641148325","continuum","0","521","sinestep5.wav","a","1570","1903"
"67.1428571429","continuum","0","522","sinestep2.wav","g","394","1903"
"66.8246445498","continuum","0","523","sinestep6.wav","g","3033","1903"
"66.5094339623","continuum","0","524","sinestep1.wav","g","855","1903"
"66.1971830986","continuum","0","525","sinestep3.wav","g","692","1903"
"65.8878504673","continuum","0","526","sinestep7.wav","a","287","1903"
"65.5813953488","continuum","0","527","sinestep3.wav","g","519","1903"
"65.2777777778","continuum","0","528","sinestep1.wav","g","1417","1903"
"64.9769585253","continuum","0","529","sinestep6.wav","a","290","1903"
"64.6788990826","continuum","0","530","sinestep7.wav","a","436","1903"
"64.3835616438","continuum","0","531","sinestep1.wav","g","276","1903"
"64.0909090909","continuum","0","532","sinestep4.wav","g","972","1903"
"63.8009049774","continuum","0","533","sinestep6.wav","a","147","1903"
"63.5135135135","continuum","0","534","sinestep7.wav","a","383","1903"
"63.2286995516","continuum","0","535","sinestep1.wav","g","56","1903"
"62.9464285714","continuum","0","536","sinestep4.wav","a","489","1903"
"62.6666666667","continuum","0","537","sinestep1.wav","g","1946","1903"
"62.389380531","continuum","0","538","sinestep6.wav","a","9","1903"
"62.1145374449","continuum","0","539","sinestep5.wav","a","499","1903"
"61.8421052632","continuum","0","540","sinestep4.wav","a","604","1903"
"61.5720524017","continuum","0","541","sinestep2.wav","a","1091","1903"
"61.3043478261","continuum","0","542","sinestep5.wav","a","898","1903"
"61.038961039","continuum","0","543","sinestep3.wav","g","2015","1903"
"60.775862069","continuum","0","544","sinestep6.wav","a","1230","1903"
"60.5150214592","continuum","0","545","sinestep7.wav","a","649","1903"
"60.2564102564","continuum","0","546","sinestep1.wav","g","163","1903"
"60","continuum","0","547","sinestep2.wav","g","219","1903"
"59.7457627119","continuum","0","548","sinestep6.wav","a","281","1903"
"59.4936708861","continuum","0","549","sinestep4.wav","a","796","1903"
"59.243697479","continuum","0","550","sinestep5.wav","a","643","1903"
"58.9958158996","continuum","0","551","sinestep2.wav","g","947","1903"
"58.75","continuum","0","552","sinestep6.wav","a","534","1903"
"58.5062240664","continuum","0","553","sinestep3.wav","a","1103","1903"
"58.2644628099","continuum","0","554","sinestep2.wav","g","707","1903"
"58.024691358","continuum","0","555","sinestep5.wav","a","132","1903"
"57.7868852459","continuum","0","556","sinestep1.wav","g","389","1903"
"57.5510204082","continuum","0","557","sinestep2.wav","g","764","1903"
"57.3170731707","continuum","0","558","sinestep4.wav","g","480","1903"
"57.0850202429","continuum","0","559","sinestep4.wav","g","488","1903"
"56.8548387097","continuum","0","560","sinestep2.wav","g","782","1903"
"56.6265060241","continuum","0","561","sinestep3.wav","g","314","1903"
"56.4","continuum","0","562","sinestep7.wav","a","101","1903"
"56.5737051793","posttest_discrimination","1","563","iyu_step_3-step_3.wav","g","989","1903"
"56.746031746","posttest_discrimination","1","564","iyu_step_5-step_5.wav","g","562","1903"
"56.9169960474","posttest_discrimination","1","565","iyu_step_4-step_2.wav","a","189","1903"
"56.6929133858","posttest_discrimination","0","566","iyu_step_1-step_3.wav","g","419","1903"
"56.862745098","posttest_discrimination","1","567","iyu_step_5-step_7.wav","a","375","1903"
"57.03125","posttest_discrimination","1","568","iyu_step_6-step_6.wav","g","280","1903"
"57.1984435798","posttest_discrimination","1","569","iyu_step_4-step_6.wav","a","748","1903"
"57.3643410853","posttest_discrimination","1","570","iyu_step_2-step_2.wav","g","260","1903"
"57.528957529","posttest_discrimination","1","571","iyu_step_7-step_5.wav","a","450","1903"
"57.6923076923","posttest_discrimination","1","572","iyu_step_4-step_4.wav","g","758","1903"
"57.8544061303","posttest_discrimination","1","573","iyu_step_3-step_1.wav","a","306","1903"
"57.6335877863","posttest_discrimination","0","574","iyu_step_6-step_4.wav","g","2389","1903"
"57.7946768061","posttest_discrimination","1","575","iyu_step_4-step_6.wav","a","322","1903"
"57.5757575758","posttest_discrimination","0","576","iyu_step_3-step_5.wav","g","2138","1903"
"57.7358490566","posttest_discrimination","1","577","iyu_step_2-step_2.wav","g","422","1903"
"57.8947368421","posttest_discrimination","1","578","iyu_step_4-step_4.wav","g","755","1903"
"58.0524344569","posttest_discrimination","1","579","iyu_step_5-step_5.wav","g","390","1903"
"58.2089552239","posttest_discrimination","1","580","iyu_step_1-step_1.wav","g","606","1903"
"58.3643122677","posttest_discrimination","1","581","iyu_step_7-step_7.wav","g","1421","1903"
"58.5185185185","posttest_discrimination","1","582","iyu_step_5-step_7.wav","a","416","1903"
"58.6715867159","posttest_discrimination","1","583","iyu_step_6-step_6.wav","g","333","1903"
"58.8235294118","posttest_discrimination","1","584","iyu_step_7-step_5.wav","a","271","1903"
"58.9743589744","posttest_discrimination","1","585","iyu_step_4-step_6.wav","a","451","1903"
"58.7591240876","posttest_discrimination","0","586","iyu_step_5-step_3.wav","g","706","1903"
"58.9090909091","posttest_discrimination","1","587","iyu_step_3-step_1.wav","a","690","1903"
"58.6956521739","posttest_discrimination","0","588","iyu_step_5-step_3.wav","g","1296","1903"
"58.844765343","posttest_discrimination","1","589","iyu_step_3-step_3.wav","g","431","1903"
"58.9928057554","posttest_discrimination","1","590","iyu_step_6-step_6.wav","g","334","1903"
"59.1397849462","posttest_discrimination","1","591","iyu_step_3-step_1.wav","a","148","1903"
"59.2857142857","posttest_discrimination","1","592","iyu_step_3-step_3.wav","g","592","1903"
"59.4306049822","posttest_discrimination","1","593","iyu_step_3-step_3.wav","g","394","1903"
"59.5744680851","posttest_discrimination","1","594","iyu_step_4-step_6.wav","a","219","1903"
"59.3639575972","posttest_discrimination","0","595","iyu_step_3-step_5.wav","g","1197","1903"
"59.5070422535","posttest_discrimination","1","596","iyu_step_1-step_1.wav","g","337","1903"
"59.649122807","posttest_discrimination","1","597","iyu_step_6-step_6.wav","g","387","1903"
"59.7902097902","posttest_discrimination","1","598","iyu_step_4-step_6.wav","a","323","1903"
"59.9303135889","posttest_discrimination","1","599","iyu_step_4-step_4.wav","g","197","1903"
"60.0694444444","posttest_discrimination","1","600","iyu_step_5-step_7.wav","a","797","1903"
"60.2076124567","posttest_discrimination","1","601","iyu_step_5-step_3.wav","a","2147","1903"
"60.3448275862","posttest_discrimination","1","602","iyu_step_1-step_1.wav","g","228","1903"
"60.4810996564","posttest_discrimination","1","603","iyu_step_7-step_5.wav","a","468","1903"
"60.6164383562","posttest_discrimination","1","604","iyu_step_4-step_6.wav","a","317","1903"
"60.7508532423","posttest_discrimination","1","605","iyu_step_2-step_2.wav","g","296","1903"
"60.8843537415","posttest_discrimination","1","606","iyu_step_2-step_4.wav","a","421","1903"
"61.0169491525","posttest_discrimination","1","607","iyu_step_3-step_3.wav","g","353","1903"
"61.1486486486","posttest_discrimination","1","608","iyu_step_3-step_3.wav","g","350","1903"
"61.2794612795","posttest_discrimination","1","609","iyu_step_2-step_2.wav","g","436","1903"
"61.4093959732","posttest_discrimination","1","610","iyu_step_3-step_1.wav","a","258","1903"
"61.5384615385","posttest_discrimination","1","611","iyu_step_3-step_5.wav","a","677","1903"
"61.6666666667","posttest_discrimination","1","612","iyu_step_2-step_2.wav","g","357","1903"
"61.7940199336","posttest_discrimination","1","613","iyu_step_5-step_7.wav","a","652","1903"
"61.9205298013","posttest_discrimination","1","614","iyu_step_3-step_1.wav","a","1350","1903"
"61.7161716172","posttest_discrimination","0","615","iyu_step_1-step_3.wav","g","574","1903"
"61.8421052632","posttest_discrimination","1","616","iyu_step_7-step_7.wav","g","297","1903"
"61.9672131148","posttest_discrimination","1","617","iyu_step_2-step_4.wav","a","384","1903"
"61.7647058824","posttest_discrimination","0","618","iyu_step_1-step_3.wav","g","607","1903"
"61.8892508143","posttest_discrimination","1","619","iyu_step_3-step_3.wav","g","425","1903"
"62.012987013","posttest_discrimination","1","620","iyu_step_3-step_1.wav","a","248","1903"
"62.1359223301","posttest_discrimination","1","621","iyu_step_4-step_6.wav","a","871","1903"
"62.2580645161","posttest_discrimination","1","622","iyu_step_2-step_4.wav","a","395","1903"
"62.3794212219","posttest_discrimination","1","623","iyu_step_7-step_7.wav","g","1684","1903"
"62.5","posttest_discrimination","1","624","iyu_step_6-step_4.wav","a","519","1903"
"62.6198083067","posttest_discrimination","1","625","iyu_step_3-step_1.wav","a","661","1903"
"62.4203821656","posttest_discrimination","0","626","iyu_step_5-step_3.wav","g","359","1903"
"62.2222222222","posttest_discrimination","0","627","iyu_step_6-step_4.wav","g","707","1903"
"62.3417721519","posttest_discrimination","1","628","iyu_step_1-step_1.wav","g","427","1903"
"62.4605678233","posttest_discrimination","1","629","iyu_step_2-step_4.wav","a","306","1903"
"62.5786163522","posttest_discrimination","1","630","iyu_step_2-step_4.wav","a","268","1903"
"62.6959247649","posttest_discrimination","1","631","iyu_step_3-step_1.wav","a","694","1903"
"62.8125","posttest_discrimination","1","632","iyu_step_7-step_5.wav","a","538","1903"
"62.9283489097","posttest_discrimination","1","633","iyu_step_6-step_6.wav","g","144","1903"
"63.0434782609","posttest_discrimination","1","634","iyu_step_3-step_5.wav","a","982","1903"
"63.1578947368","posttest_discrimination","1","635","iyu_step_4-step_2.wav","a","299","1903"
"63.2716049383","posttest_discrimination","1","636","iyu_step_5-step_7.wav","a","962","1903"
"63.3846153846","posttest_discrimination","1","637","iyu_step_4-step_2.wav","a","312","1903"
"63.4969325153","posttest_discrimination","1","638","iyu_step_5-step_3.wav","a","417","1903"
"63.6085626911","posttest_discrimination","1","639","iyu_step_4-step_4.wav","g","877","1903"
"63.7195121951","posttest_discrimination","1","640","iyu_step_7-step_5.wav","a","1382","1903"
"63.829787234","posttest_discrimination","1","641","iyu_step_7-step_7.wav","g","333","1903"
"63.9393939394","posttest_discrimination","1","642","iyu_step_6-step_4.wav","a","530","1903"
"64.0483383686","posttest_discrimination","1","643","iyu_step_1-step_1.wav","g","331","1903"
"64.156626506","posttest_discrimination","1","644","iyu_step_5-step_7.wav","a","710","1903"
"64.2642642643","posttest_discrimination","1","645","iyu_step_4-step_2.wav","a","312","1903"
"64.371257485","posttest_discrimination","1","646","iyu_step_6-step_6.wav","g","398","1903"
"64.4776119403","posttest_discrimination","1","647","iyu_step_2-step_2.wav","g","494","1903"
"64.5833333333","posttest_discrimination","1","648","iyu_step_1-step_1.wav","g","1476","1903"
"64.6884272997","posttest_discrimination","1","649","iyu_step_4-step_4.wav","g","543","1903"
"64.7928994083","posttest_discrimination","1","650","iyu_step_2-step_4.wav","a","465","1903"
"64.8967551622","posttest_discrimination","1","651","iyu_step_4-step_4.wav","g","341","1903"
"65","posttest_discrimination","1","652","iyu_step_5-step_5.wav","g","659","1903"
"65.1026392962","posttest_discrimination","1","653","iyu_step_7-step_5.wav","a","1215","1903"
"65.2046783626","posttest_discrimination","1","654","iyu_step_7-step_7.wav","g","386","1903"
"65.306122449","posttest_discrimination","1","655","iyu_step_5-step_5.wav","g","778","1903"
"65.4069767442","posttest_discrimination","1","656","iyu_step_3-step_5.wav","a","300","1903"
"65.5072463768","posttest_discrimination","1","657","iyu_step_2-step_4.wav","a","880","1903"
"65.6069364162","posttest_discrimination","1","658","iyu_step_6-step_4.wav","a","2563","1903"
"65.7060518732","posttest_discrimination","1","659","iyu_step_4-step_6.wav","a","218","1903"
"65.8045977011","posttest_discrimination","1","660","iyu_step_4-step_2.wav","a","75","1903"
"65.9025787966","posttest_discrimination","1","661","iyu_step_5-step_7.wav","a","706","1903"
"66","posttest_discrimination","1","662","iyu_step_4-step_4.wav","g","371","1903"
"66.0968660969","posttest_discrimination","1","663","iyu_step_4-step_2.wav","a","233","1903"
"66.1931818182","posttest_discrimination","1","664","iyu_step_4-step_6.wav","a","842","1903"
"66.2889518414","posttest_discrimination","1","665","iyu_step_5-step_5.wav","g","265","1903"
"66.384180791","posttest_discrimination","1","666","iyu_step_6-step_6.wav","g","239","1903"
"66.4788732394","posttest_discrimination","1","667","iyu_step_4-step_4.wav","g","969","1903"
"66.5730337079","posttest_discrimination","1","668","iyu_step_3-step_1.wav","a","459","1903"
"66.6666666667","posttest_discrimination","1","669","iyu_step_1-step_3.wav","a","998","1903"
"66.7597765363","posttest_discrimination","1","670","iyu_step_7-step_7.wav","g","365","1903"
"66.852367688","posttest_discrimination","1","671","iyu_step_5-step_3.wav","a","431","1903"
"66.6666666667","posttest_discrimination","0","672","iyu_step_6-step_6.wav","a","2397","1903"
"66.7590027701","posttest_discrimination","1","673","iyu_step_7-step_5.wav","a","2137","1903"
"66.8508287293","posttest_discrimination","1","674","iyu_step_5-step_7.wav","a","838","1903"
"66.9421487603","posttest_discrimination","1","675","iyu_step_1-step_3.wav","a","625","1903"
"67.032967033","posttest_discrimination","1","676","iyu_step_3-step_5.wav","a","416","1903"
"67.1232876712","posttest_discrimination","1","677","iyu_step_4-step_2.wav","a","339","1903"
"66.9398907104","posttest_discrimination","0","678","iyu_step_1-step_3.wav","g","274","1903"
"67.029972752","posttest_discrimination","1","679","iyu_step_4-step_4.wav","g","658","1903"
"67.1195652174","posttest_discrimination","1","680","iyu_step_6-step_4.wav","a","740","1903"
"66.9376693767","posttest_discrimination","0","681","iyu_step_6-step_6.wav","a","1645","1903"
"67.027027027","posttest_discrimination","1","682","iyu_step_5-step_3.wav","a","1097","1903"
"66.846361186","posttest_discrimination","0","683","iyu_step_3-step_3.wav","a","578","1903"
"66.6666666667","posttest_discrimination","0","684","iyu_step_7-step_5.wav","g","790","1903"
"66.7560321716","posttest_discrimination","1","685","iyu_step_5-step_3.wav","a","971","1903"
"66.8449197861","posttest_discrimination","1","686","iyu_step_1-step_1.wav","g","100","1903"
"66.9333333333","posttest_discrimination","1","687","iyu_step_5-step_5.wav","g","510","1903"
"66.7553191489","posttest_discrimination","0","688","iyu_step_7-step_7.wav","a","3991","1903"
"66.8435013263","posttest_discrimination","1","689","iyu_step_4-step_2.wav","a","712","1903"
"66.6666666667","posttest_discrimination","0","690","iyu_step_1-step_3.wav","g","320","1903"
"66.4907651715","posttest_discrimination","0","691","iyu_step_7-step_5.wav","g","876","1903"
"66.5789473684","posttest_discrimination","1","692","iyu_step_5-step_5.wav","g","493","1903"
"66.6666666667","posttest_discrimination","1","693","iyu_step_5-step_3.wav","a","414","1903"
"66.7539267016","posttest_discrimination","1","694","iyu_step_1-step_3.wav","a","565","1903"
"66.8407310705","posttest_discrimination","1","695","iyu_step_5-step_7.wav","a","469","1903"
"66.9270833333","posttest_discrimination","1","696","iyu_step_7-step_7.wav","g","515","1903"
"67.012987013","posttest_discrimination","1","697","iyu_step_2-step_4.wav","a","575","1903"
"67.0984455959","posttest_discrimination","1","698","iyu_step_3-step_5.wav","a","592","1903"
"67.1834625323","posttest_discrimination","1","699","iyu_step_5-step_5.wav","g","590","1903"
"67.2680412371","posttest_discrimination","1","700","iyu_step_6-step_4.wav","a","1158","1903"
"67.35218509","posttest_discrimination","1","701","iyu_step_4-step_2.wav","a","291","1903"
"67.4358974359","posttest_discrimination","1","702","iyu_step_4-step_4.wav","g","373","1903"
"67.5191815857","posttest_discrimination","1","703","iyu_step_3-step_5.wav","a","1403","1903"
"67.6020408163","posttest_discrimination","1","704","iyu_step_2-step_2.wav","g","448","1903"
"67.6844783715","posttest_discrimination","1","705","iyu_step_7-step_7.wav","g","429","1903"
"67.7664974619","posttest_discrimination","1","706","iyu_step_7-step_7.wav","g","200","1903"
"67.8481012658","posttest_discrimination","1","707","iyu_step_6-step_6.wav","g","159","1903"
"67.9292929293","posttest_discrimination","1","708","iyu_step_3-step_3.wav","g","331","1903"
"68.0100755668","posttest_discrimination","1","709","iyu_step_5-step_5.wav","g","503","1903"
"68.0904522613","posttest_discrimination","1","710","iyu_step_1-step_3.wav","a","496","1903"
"68.1704260652","posttest_discrimination","1","711","iyu_step_2-step_2.wav","g","385","1903"
"68.25","posttest_discrimination","1","712","iyu_step_6-step_6.wav","g","306","1903"
"68.3291770574","posttest_discrimination","1","713","iyu_step_1-step_3.wav","a","461","1903"
"68.407960199","posttest_discrimination","1","714","iyu_step_5-step_7.wav","a","717","1903"
"68.4863523573","posttest_discrimination","1","715","iyu_step_2-step_2.wav","g","1389","1903"
"68.3168316832","posttest_discrimination","0","716","iyu_step_5-step_3.wav","g","532","1903"
"68.3950617284","posttest_discrimination","1","717","iyu_step_4-step_2.wav","a","181","1903"
"68.4729064039","posttest_discrimination","1","718","iyu_step_2-step_2.wav","g","277","1903"
"68.5503685504","posttest_discrimination","1","719","iyu_step_6-step_4.wav","a","382","1903"
"68.6274509804","posttest_discrimination","1","720","iyu_step_4-step_6.wav","a","983","1903"
"68.7041564792","posttest_discrimination","1","721","iyu_step_2-step_4.wav","a","1112","1903"
"68.7804878049","posttest_discrimination","1","722","iyu_step_6-step_4.wav","a","1335","1903"
"68.8564476886","posttest_discrimination","1","723","iyu_step_2-step_4.wav","a","381","1903"
"68.932038835","posttest_discrimination","1","724","iyu_step_1-step_1.wav","g","392","1903"
"69.0072639225","posttest_discrimination","1","725","iyu_step_3-step_1.wav","a","1269","1903"
"69.0821256039","posttest_discrimination","1","726","iyu_step_6-step_4.wav","a","924","1903"
"69.156626506","posttest_discrimination","1","727","iyu_step_4-step_6.wav","a","337","1903"
"69.2307692308","posttest_discrimination","1","728","iyu_step_7-step_5.wav","a","947","1903"
"69.3045563549","posttest_discrimination","1","729","iyu_step_5-step_5.wav","g","519","1903"
"69.3779904306","posttest_discrimination","1","730","iyu_step_7-step_5.wav","a","335","1903"
"69.4510739857","posttest_discrimination","1","731","iyu_step_3-step_5.wav","a","670","1903"
"69.5238095238","posttest_discrimination","1","732","iyu_step_4-step_2.wav","a","301","1903"
"69.5961995249","posttest_discrimination","1","733","iyu_step_5-step_7.wav","a","1832","1903"
"69.6682464455","posttest_discrimination","1","734","iyu_step_3-step_5.wav","a","1090","1903"
"69.7399527187","posttest_discrimination","1","735","iyu_step_1-step_1.wav","g","587","1903"
"69.8113207547","posttest_discrimination","1","736","iyu_step_3-step_3.wav","g","1293","1903"
"69.8823529412","posttest_discrimination","1","737","iyu_step_5-step_5.wav","g","827","1903"
"69.9530516432","posttest_discrimination","1","738","iyu_step_7-step_7.wav","g","851","1903"
"70.0234192037","posttest_discrimination","1","739","iyu_step_1-step_1.wav","g","1206","1903"
"70.0934579439","posttest_discrimination","1","740","iyu_step_2-step_4.wav","a","947","1903"
"70.1631701632","posttest_discrimination","1","741","iyu_step_3-step_5.wav","a","1997","1903"
"70.2325581395","posttest_discrimination","1","742","iyu_step_5-step_3.wav","a","1416","1903"
"70.0696055684","posttest_discrimination","0","743","iyu_step_2-step_2.wav","a","1241","1903"
"70.1388888889","posttest_discrimination","1","744","iyu_step_4-step_4.wav","g","677","1903"
"70.207852194","posttest_discrimination","1","745","iyu_step_1-step_1.wav","g","561","1903"
"70.2764976959","posttest_discrimination","1","746","iyu_step_3-step_3.wav","g","564","1903"
"70.3448275862","posttest_discrimination","1","747","iyu_step_3-step_1.wav","a","337","1903"
"70.1834862385","posttest_discrimination","0","748","iyu_step_6-step_4.wav","g","101","1903"
"70.2517162471","posttest_discrimination","1","749","iyu_step_1-step_3.wav","a","895","1903"
