"acc","block","correct_response","count_logger","fname","response_response","response_time_response","session_number","subject_nr"
"0","training_vowel","0","0","vowelstep7.wav","a","464","4","1504"
"0","training_vowel","0","1","vowelstep5.wav","a","547","4","1504"
"33.3333333333","training_vowel","1","2","vowelstep5.wav","g","99","4","1504"
"25","training_vowel","0","3","vowelstep1.wav","g","483","4","1504"
"40","training_vowel","1","4","vowelstep5.wav","g","325","4","1504"
"33.3333333333","training_vowel","0","5","vowelstep5.wav","a","168","4","1504"
"28.5714285714","training_vowel","0","6","vowelstep1.wav","g","98","4","1504"
"37.5","training_vowel","1","7","vowelstep3.wav","a","557","4","1504"
"33.3333333333","training_vowel","0","8","vowelstep1.wav","g","427","4","1504"
"30","training_vowel","0","9","vowelstep7.wav","a","487","4","1504"
"36.3636363636","training_vowel","1","10","vowelstep1.wav","a","590","4","1504"
"33.3333333333","training_vowel","0","11","vowelstep1.wav","g","589","4","1504"
"30.7692307692","training_vowel","0","12","vowelstep7.wav","a","106","4","1504"
"35.7142857143","training_vowel","1","13","vowelstep1.wav","a","1044","4","1504"
"40","training_vowel","1","14","vowelstep5.wav","g","587","4","1504"
"37.5","training_vowel","0","15","vowelstep3.wav","g","750","4","1504"
"35.2941176471","training_vowel","0","16","vowelstep3.wav","g","498","4","1504"
"38.8888888889","training_vowel","1","17","vowelstep7.wav","g","372","4","1504"
"42.1052631579","training_vowel","1","18","vowelstep5.wav","g","923","4","1504"
"40","training_vowel","0","19","vowelstep3.wav","g","327","4","1504"
"42.8571428571","training_vowel","1","20","vowelstep3.wav","a","1094","4","1504"
"45.4545454545","training_vowel","1","21","vowelstep1.wav","a","152","4","1504"
"43.4782608696","training_vowel","0","22","vowelstep3.wav","g","137","4","1504"
"45.8333333333","training_vowel","1","23","vowelstep5.wav","g","160","4","1504"
"48","training_vowel","1","24","vowelstep3.wav","a","435","4","1504"
"46.1538461538","training_vowel","0","25","vowelstep3.wav","g","822","4","1504"
"48.1481481481","training_vowel","1","26","vowelstep5.wav","g","136","4","1504"
"46.4285714286","training_vowel","0","27","vowelstep7.wav","a","54","4","1504"
"48.275862069","training_vowel","1","28","vowelstep5.wav","g","260","4","1504"
"50","training_vowel","1","29","vowelstep1.wav","a","259","4","1504"
"51.6129032258","training_vowel","1","30","vowelstep5.wav","g","168","4","1504"
"53.125","training_vowel","1","31","vowelstep5.wav","g","356","4","1504"
"51.5151515152","training_vowel","0","32","vowelstep3.wav","g","257","4","1504"
"50","training_vowel","0","33","vowelstep1.wav","g","434","4","1504"
"51.4285714286","training_vowel","1","34","vowelstep5.wav","g","147","4","1504"
"52.7777777778","training_vowel","1","35","vowelstep7.wav","g","208","4","1504"
"51.3513513514","training_vowel","0","36","vowelstep3.wav","g","226","4","1504"
"52.6315789474","training_vowel","1","37","vowelstep3.wav","a","241","4","1504"
"51.2820512821","training_vowel","0","38","vowelstep7.wav","a","324","4","1504"
"50","training_vowel","0","39","vowelstep7.wav","a","228","4","1504"
"51.2195121951","training_vowel","1","40","vowelstep1.wav","a","269","4","1504"
"52.380952381","training_vowel","1","41","vowelstep3.wav","a","417","4","1504"
"51.1627906977","training_vowel","0","42","vowelstep5.wav","a","651","4","1504"
"52.2727272727","training_vowel","1","43","vowelstep3.wav","a","620","4","1504"
"51.1111111111","training_vowel","0","44","vowelstep7.wav","a","424","4","1504"
"52.1739130435","training_vowel","1","45","vowelstep1.wav","a","480","4","1504"
"53.1914893617","training_vowel","1","46","vowelstep1.wav","a","740","4","1504"
"54.1666666667","training_vowel","1","47","vowelstep1.wav","a","728","4","1504"
"55.1020408163","training_vowel","1","48","vowelstep7.wav","g","169","4","1504"
"56","training_vowel","1","49","vowelstep3.wav","a","371","4","1504"
"56.862745098","training_vowel","1","50","vowelstep3.wav","a","1360","4","1504"
"57.6923076923","training_vowel","1","51","vowelstep7.wav","g","343","4","1504"
"58.4905660377","training_vowel","1","52","vowelstep3.wav","a","810","4","1504"
"59.2592592593","training_vowel","1","53","vowelstep3.wav","a","868","4","1504"
"60","training_vowel","1","54","vowelstep5.wav","g","314","4","1504"
"60.7142857143","training_vowel","1","55","vowelstep3.wav","a","1267","4","1504"
"59.649122807","training_vowel","0","56","vowelstep3.wav","g","254","4","1504"
"60.3448275862","training_vowel","1","57","vowelstep1.wav","a","239","4","1504"
"59.3220338983","training_vowel","0","58","vowelstep5.wav","a","416","4","1504"
"60","training_vowel","1","59","vowelstep1.wav","a","128","4","1504"
"60.6557377049","training_vowel","1","60","vowelstep7.wav","g","474","4","1504"
"61.2903225806","training_vowel","1","61","vowelstep7.wav","g","21","4","1504"
"60.3174603175","training_vowel","0","62","vowelstep5.wav","a","287","4","1504"
"60.9375","training_vowel","1","63","vowelstep5.wav","g","195","4","1504"
"61.5384615385","training_vowel","1","64","vowelstep7.wav","g","37","4","1504"
"62.1212121212","training_vowel","1","65","vowelstep3.wav","a","932","4","1504"
"62.6865671642","training_vowel","1","66","vowelstep5.wav","g","2032","4","1504"
"63.2352941176","training_vowel","1","67","vowelstep7.wav","g","7","4","1504"
"63.768115942","training_vowel","1","68","vowelstep7.wav","g","377","4","1504"
"64.2857142857","training_vowel","1","69","vowelstep7.wav","g","495","4","1504"
"64.7887323944","training_vowel","1","70","vowelstep1.wav","a","118","4","1504"
"65.2777777778","training_vowel","1","71","vowelstep1.wav","a","370","4","1504"
"65.7534246575","training_vowel","1","72","vowelstep1.wav","a","262","4","1504"
"64.8648648649","training_vowel","0","73","vowelstep7.wav","a","253","4","1504"
"65.3333333333","training_vowel","1","74","vowelstep5.wav","g","496","4","1504"
"65.7894736842","training_vowel","1","75","vowelstep7.wav","g","25","4","1504"
"66.2337662338","training_vowel","1","76","vowelstep7.wav","g","31","4","1504"
"66.6666666667","training_vowel","1","77","vowelstep7.wav","g","59","4","1504"
"67.0886075949","training_vowel","1","78","vowelstep7.wav","g","57","4","1504"
"67.5","training_vowel","1","79","vowelstep5.wav","g","65","4","1504"
"66.6666666667","training_vowel","0","80","vowelstep3.wav","g","772","4","1504"
"67.0731707317","training_vowel","1","81","vowelstep1.wav","a","189","4","1504"
"67.4698795181","training_vowel","1","82","vowelstep1.wav","a","114","4","1504"
"67.8571428571","training_vowel","1","83","vowelstep3.wav","a","1050","4","1504"
"68.2352941176","training_vowel","1","84","vowelstep1.wav","a","209","4","1504"
"68.6046511628","training_vowel","1","85","vowelstep1.wav","a","124","4","1504"
"68.9655172414","training_vowel","1","86","vowelstep3.wav","a","355","4","1504"
"69.3181818182","training_vowel","1","87","vowelstep3.wav","a","171","4","1504"
"68.5393258427","training_vowel","0","88","vowelstep5.wav","a","24","4","1504"
"67.7777777778","training_vowel","0","89","vowelstep3.wav","g","152","4","1504"
"67.032967033","training_vowel","0","90","vowelstep1.wav","g","240","4","1504"
"67.3913043478","training_vowel","1","91","vowelstep5.wav","g","468","4","1504"
