"acc","block","correct_response","count_logger","fname","response_response","response_time_response","session_number","subject_nr"
"100","pretest_discrimination","1","0","i-y-u_step6-step6.wav","g","853","3","303"
"50","pretest_discrimination","0","1","i-y-u_step_1-step_3.wav","g","938","3","303"
"33.3333333333","pretest_discrimination","0","2","i-y-u_step_1-step_3.wav","g","743","3","303"
"50","pretest_discrimination","1","3","i-y-u_step7-step7.wav","g","578","3","303"
"60","pretest_discrimination","1","4","i-y-u_step_3-step_5.wav","a","559","3","303"
"66.6666666667","pretest_discrimination","1","5","i-y-u_step_3-step_5.wav","a","499","3","303"
"57.1428571429","pretest_discrimination","0","6","i-y-u_step_6-step_4.wav","g","3399","3","303"
"62.5","pretest_discrimination","1","7","i-y-u_step_5-step_3.wav","a","515","3","303"
"66.6666666667","pretest_discrimination","1","8","i-y-u_step_4-step_6.wav","a","874","3","303"
"60","pretest_discrimination","0","9","i-y-u_step_3-step_1.wav","g","567","3","303"
"54.5454545455","pretest_discrimination","0","10","i-y-u_step_3-step_1.wav","g","509","3","303"
"58.3333333333","pretest_discrimination","1","11","i-y-u_step2-step2.wav","g","501","3","303"
"61.5384615385","pretest_discrimination","1","12","i-y-u_step5-step5.wav","g","548","3","303"
"64.2857142857","pretest_discrimination","1","13","i-y-u_step_5-step_3.wav","a","672","3","303"
"60","pretest_discrimination","0","14","i-y-u_step_4-step_6.wav","g","637","3","303"
"62.5","pretest_discrimination","1","15","i-y-u_step_7-step_5.wav","a","709","3","303"
"64.7058823529","pretest_discrimination","1","16","i-y-u_step7-step7.wav","g","1074","3","303"
"66.6666666667","pretest_discrimination","1","17","i-y-u_step_5-step_7.wav","a","597","3","303"
"68.4210526316","pretest_discrimination","1","18","i-y-u_step3-step3.wav","g","431","3","303"
"70","pretest_discrimination","1","19","i-y-u_step_6-step_4.wav","a","618","3","303"
"66.6666666667","pretest_discrimination","0","20","i-y-u_step_4-step_6.wav","g","963","3","303"
"63.6363636364","pretest_discrimination","0","21","i-y-u_step_7-step_5.wav","g","1030","3","303"
"65.2173913043","pretest_discrimination","1","22","i-y-u_step5-step5.wav","g","560","3","303"
"62.5","pretest_discrimination","0","23","i-y-u_step_4-step_2.wav","g","1270","3","303"
"64","pretest_discrimination","1","24","i-y-u_step1-step1.wav","g","709","3","303"
"65.3846153846","pretest_discrimination","1","25","i-y-u_step4-step4.wav","g","736","3","303"
"66.6666666667","pretest_discrimination","1","26","i-y-u_step_6-step_4.wav","a","313","3","303"
"64.2857142857","pretest_discrimination","0","27","i-y-u_step_1-step_3.wav","g","742","3","303"
"65.5172413793","pretest_discrimination","1","28","i-y-u_step_4-step_6.wav","a","704","3","303"
"66.6666666667","pretest_discrimination","1","29","i-y-u_step1-step1.wav","g","490","3","303"
"67.7419354839","pretest_discrimination","1","30","i-y-u_step7-step7.wav","g","605","3","303"
"68.75","pretest_discrimination","1","31","i-y-u_step2-step2.wav","g","630","3","303"
"69.696969697","pretest_discrimination","1","32","i-y-u_step_4-step_2.wav","a","742","3","303"
"70.5882352941","pretest_discrimination","1","33","i-y-u_step3-step3.wav","g","693","3","303"
"71.4285714286","pretest_discrimination","1","34","i-y-u_step_5-step_3.wav","a","543","3","303"
"72.2222222222","pretest_discrimination","1","35","i-y-u_step_2-step_4.wav","a","895","3","303"
"70.2702702703","pretest_discrimination","0","36","i-y-u_step_5-step_7.wav","g","715","3","303"
"71.0526315789","pretest_discrimination","1","37","i-y-u_step4-step4.wav","g","583","3","303"
"71.7948717949","pretest_discrimination","1","38","i-y-u_step_3-step_5.wav","a","532","3","303"
"72.5","pretest_discrimination","1","39","i-y-u_step5-step5.wav","g","576","3","303"
"73.1707317073","pretest_discrimination","1","40","i-y-u_step_5-step_3.wav","a","627","3","303"
"73.8095238095","pretest_discrimination","1","41","i-y-u_step4-step4.wav","g","611","3","303"
"74.4186046512","pretest_discrimination","1","42","i-y-u_step3-step3.wav","g","591","3","303"
"75","pretest_discrimination","1","43","i-y-u_step7-step7.wav","g","520","3","303"
"75.5555555556","pretest_discrimination","1","44","i-y-u_step_6-step_4.wav","a","600","3","303"
"76.0869565217","pretest_discrimination","1","45","i-y-u_step5-step5.wav","g","560","3","303"
"76.5957446809","pretest_discrimination","1","46","i-y-u_step_4-step_2.wav","a","616","3","303"
"77.0833333333","pretest_discrimination","1","47","i-y-u_step2-step2.wav","g","580","3","303"
"77.5510204082","pretest_discrimination","1","48","i-y-u_step_7-step_5.wav","a","1237","3","303"
"78","pretest_discrimination","1","49","i-y-u_step1-step1.wav","g","690","3","303"
"78.431372549","pretest_discrimination","1","50","i-y-u_step_2-step_4.wav","a","848","3","303"
"76.9230769231","pretest_discrimination","0","51","i-y-u_step_5-step_7.wav","g","398","3","303"
"77.358490566","pretest_discrimination","1","52","i-y-u_step3-step3.wav","g","482","3","303"
"77.7777777778","pretest_discrimination","1","53","i-y-u_step2-step2.wav","g","318","3","303"
"76.3636363636","pretest_discrimination","0","54","i-y-u_step_3-step_1.wav","g","333","3","303"
"75","pretest_discrimination","0","55","i-y-u_step4-step4.wav","a","1213","3","303"
"73.6842105263","pretest_discrimination","0","56","i-y-u_step_4-step_6.wav","g","467","3","303"
"74.1379310345","pretest_discrimination","1","57","i-y-u_step4-step4.wav","g","413","3","303"
"72.8813559322","pretest_discrimination","0","58","i-y-u_step_7-step_5.wav","g","370","3","303"
"73.3333333333","pretest_discrimination","1","59","i-y-u_step5-step5.wav","g","567","3","303"
"73.7704918033","pretest_discrimination","1","60","i-y-u_step1-step1.wav","g","537","3","303"
"74.1935483871","pretest_discrimination","1","61","i-y-u_step_4-step_2.wav","a","560","3","303"
"74.6031746032","pretest_discrimination","1","62","i-y-u_step_3-step_1.wav","a","967","3","303"
"75","pretest_discrimination","1","63","i-y-u_step_5-step_3.wav","a","938","3","303"
"75.3846153846","pretest_discrimination","1","64","i-y-u_step6-step6.wav","g","806","3","303"
"75.7575757576","pretest_discrimination","1","65","i-y-u_step_4-step_6.wav","a","397","3","303"
"74.6268656716","pretest_discrimination","0","66","i-y-u_step_3-step_5.wav","g","894","3","303"
"73.5294117647","pretest_discrimination","0","67","i-y-u_step_2-step_4.wav","g","369","3","303"
"72.4637681159","pretest_discrimination","0","68","i-y-u_step_2-step_4.wav","g","368","3","303"
"72.8571428571","pretest_discrimination","1","69","i-y-u_step_6-step_4.wav","a","579","3","303"
"71.8309859155","pretest_discrimination","0","70","i-y-u_step_1-step_3.wav","g","963","3","303"
"72.2222222222","pretest_discrimination","1","71","i-y-u_step_5-step_3.wav","a","563","3","303"
"71.2328767123","pretest_discrimination","0","72","i-y-u_step_4-step_2.wav","g","375","3","303"
"71.6216216216","pretest_discrimination","1","73","i-y-u_step_5-step_3.wav","a","351","3","303"
"72","pretest_discrimination","1","74","i-y-u_step3-step3.wav","g","668","3","303"
"72.3684210526","pretest_discrimination","1","75","i-y-u_step_1-step_3.wav","a","408","3","303"
"72.7272727273","pretest_discrimination","1","76","i-y-u_step_4-step_2.wav","a","697","3","303"
"71.7948717949","pretest_discrimination","0","77","i-y-u_step_5-step_7.wav","g","1230","3","303"
"70.8860759494","pretest_discrimination","0","78","i-y-u_step_7-step_5.wav","g","2434","3","303"
"71.25","pretest_discrimination","1","79","i-y-u_step2-step2.wav","g","395","3","303"
"71.6049382716","pretest_discrimination","1","80","i-y-u_step7-step7.wav","g","366","3","303"
"71.9512195122","pretest_discrimination","1","81","i-y-u_step_7-step_5.wav","a","773","3","303"
"71.0843373494","pretest_discrimination","0","82","i-y-u_step_7-step_5.wav","g","666","3","303"
"71.4285714286","pretest_discrimination","1","83","i-y-u_step_3-step_1.wav","a","833","3","303"
"70.5882352941","pretest_discrimination","0","84","i-y-u_step7-step7.wav","a","1009","3","303"
"70.9302325581","pretest_discrimination","1","85","i-y-u_step_2-step_4.wav","a","2882","3","303"
"71.2643678161","pretest_discrimination","1","86","i-y-u_step_4-step_6.wav","a","411","3","303"
"70.4545454545","pretest_discrimination","0","87","i-y-u_step2-step2.wav","a","332","3","303"
"69.6629213483","pretest_discrimination","0","88","i-y-u_step_5-step_7.wav","g","459","3","303"
"70","pretest_discrimination","1","89","i-y-u_step_4-step_2.wav","a","2204","3","303"
"70.3296703297","pretest_discrimination","1","90","i-y-u_step_4-step_2.wav","a","1244","3","303"
"70.652173913","pretest_discrimination","1","91","i-y-u_step_2-step_4.wav","a","288","3","303"
"69.8924731183","pretest_discrimination","0","92","i-y-u_step_7-step_5.wav","g","317","3","303"
"69.1489361702","pretest_discrimination","0","93","i-y-u_step_1-step_3.wav","g","499","3","303"
"68.4210526316","pretest_discrimination","0","94","i-y-u_step5-step5.wav","a","3063","3","303"
"67.7083333333","pretest_discrimination","0","95","i-y-u_step_7-step_5.wav","g","340","3","303"
"68.0412371134","pretest_discrimination","1","96","i-y-u_step6-step6.wav","g","535","3","303"
"68.3673469388","pretest_discrimination","1","97","i-y-u_step5-step5.wav","g","1194","3","303"
"68.6868686869","pretest_discrimination","1","98","i-y-u_step6-step6.wav","g","827","3","303"
"69","pretest_discrimination","1","99","i-y-u_step_7-step_5.wav","a","641","3","303"
"69.3069306931","pretest_discrimination","1","100","i-y-u_step7-step7.wav","g","671","3","303"
"69.6078431373","pretest_discrimination","1","101","i-y-u_step_4-step_6.wav","a","560","3","303"
"69.9029126214","pretest_discrimination","1","102","i-y-u_step_5-step_7.wav","a","475","3","303"
"70.1923076923","pretest_discrimination","1","103","i-y-u_step_5-step_7.wav","a","510","3","303"
"70.4761904762","pretest_discrimination","1","104","i-y-u_step_5-step_7.wav","a","594","3","303"
"70.7547169811","pretest_discrimination","1","105","i-y-u_step2-step2.wav","g","367","3","303"
"71.0280373832","pretest_discrimination","1","106","i-y-u_step_3-step_5.wav","a","447","3","303"
"71.2962962963","pretest_discrimination","1","107","i-y-u_step_5-step_3.wav","a","909","3","303"
"71.5596330275","pretest_discrimination","1","108","i-y-u_step_2-step_4.wav","a","2847","3","303"
"71.8181818182","pretest_discrimination","1","109","i-y-u_step_5-step_3.wav","a","805","3","303"
"72.0720720721","pretest_discrimination","1","110","i-y-u_step3-step3.wav","g","379","3","303"
"72.3214285714","pretest_discrimination","1","111","i-y-u_step_3-step_5.wav","a","453","3","303"
"71.6814159292","pretest_discrimination","0","112","i-y-u_step5-step5.wav","a","689","3","303"
"71.0526315789","pretest_discrimination","0","113","i-y-u_step_3-step_5.wav","g","570","3","303"
"71.3043478261","pretest_discrimination","1","114","i-y-u_step5-step5.wav","g","747","3","303"
"70.6896551724","pretest_discrimination","0","115","i-y-u_step_2-step_4.wav","g","511","3","303"
"70.9401709402","pretest_discrimination","1","116","i-y-u_step5-step5.wav","g","305","3","303"
"71.186440678","pretest_discrimination","1","117","i-y-u_step_5-step_3.wav","a","616","3","303"
"71.4285714286","pretest_discrimination","1","118","i-y-u_step_6-step_4.wav","a","426","3","303"
"71.6666666667","pretest_discrimination","1","119","i-y-u_step_3-step_1.wav","a","396","3","303"
"71.9008264463","pretest_discrimination","1","120","i-y-u_step1-step1.wav","g","722","3","303"
"72.131147541","pretest_discrimination","1","121","i-y-u_step7-step7.wav","g","495","3","303"
"71.5447154472","pretest_discrimination","0","122","i-y-u_step_7-step_5.wav","g","542","3","303"
"71.7741935484","pretest_discrimination","1","123","i-y-u_step_1-step_3.wav","a","2558","3","303"
"72","pretest_discrimination","1","124","i-y-u_step_3-step_5.wav","a","380","3","303"
"72.2222222222","pretest_discrimination","1","125","i-y-u_step_2-step_4.wav","a","568","3","303"
"71.6535433071","pretest_discrimination","0","126","i-y-u_step_6-step_4.wav","g","528","3","303"
"71.09375","pretest_discrimination","0","127","i-y-u_step7-step7.wav","a","355","3","303"
"71.3178294574","pretest_discrimination","1","128","i-y-u_step6-step6.wav","g","636","3","303"
"71.5384615385","pretest_discrimination","1","129","i-y-u_step4-step4.wav","g","1062","3","303"
