"acc","block","correct_response","count_logger","fname","response_response","response_time_response","session_number","subject_nr"
"100","pretest_discrimination","1","0","i-y-u_step2-step2.wav","a","2170","1","1401"
"50","pretest_discrimination","0","1","i-y-u_step_4-step_6.wav","a","2717","1","1401"
"33.3333333333","pretest_discrimination","0","2","i-y-u_step_1-step_3.wav","a","417","1","1401"
"50","pretest_discrimination","1","3","i-y-u_step_5-step_7.wav","g","2904","1","1401"
"60","pretest_discrimination","1","4","i-y-u_step_2-step_4.wav","g","3565","1","1401"
"50","pretest_discrimination","0","5","i-y-u_step5-step5.wav","g","1198","1","1401"
"57.1428571429","pretest_discrimination","1","6","i-y-u_step3-step3.wav","a","260","1","1401"
"62.5","pretest_discrimination","1","7","i-y-u_step3-step3.wav","a","479","1","1401"
"66.6666666667","pretest_discrimination","1","8","i-y-u_step_7-step_5.wav","g","649","1","1401"
"60","pretest_discrimination","0","9","i-y-u_step_4-step_6.wav","a","450","1","1401"
"54.5454545455","pretest_discrimination","0","10","i-y-u_step_4-step_6.wav","a","930","1","1401"
"50","pretest_discrimination","0","11","i-y-u_step_5-step_7.wav","a","693","1","1401"
"53.8461538462","pretest_discrimination","1","12","i-y-u_step_5-step_3.wav","g","599","1","1401"
"57.1428571429","pretest_discrimination","1","13","i-y-u_step4-step4.wav","a","735","1","1401"
"60","pretest_discrimination","1","14","i-y-u_step1-step1.wav","a","409","1","1401"
"56.25","pretest_discrimination","0","15","i-y-u_step_2-step_4.wav","a","2425","1","1401"
"58.8235294118","pretest_discrimination","1","16","i-y-u_step4-step4.wav","a","1185","1","1401"
"61.1111111111","pretest_discrimination","1","17","i-y-u_step5-step5.wav","a","2707","1","1401"
"63.1578947368","pretest_discrimination","1","18","i-y-u_step2-step2.wav","a","350","1","1401"
"65","pretest_discrimination","1","19","i-y-u_step4-step4.wav","a","1105","1","1401"
"66.6666666667","pretest_discrimination","1","20","i-y-u_step_5-step_3.wav","g","495","1","1401"
"63.6363636364","pretest_discrimination","0","21","i-y-u_step_7-step_5.wav","a","1047","1","1401"
"65.2173913043","pretest_discrimination","1","22","i-y-u_step1-step1.wav","a","1485","1","1401"
"66.6666666667","pretest_discrimination","1","23","i-y-u_step_6-step_4.wav","g","540","1","1401"
"68","pretest_discrimination","1","24","i-y-u_step_3-step_1.wav","g","453","1","1401"
"69.2307692308","pretest_discrimination","1","25","i-y-u_step_4-step_2.wav","g","692","1","1401"
"70.3703703704","pretest_discrimination","1","26","i-y-u_step2-step2.wav","a","508","1","1401"
"67.8571428571","pretest_discrimination","0","27","i-y-u_step_5-step_7.wav","a","1649","1","1401"
"65.5172413793","pretest_discrimination","0","28","i-y-u_step_5-step_7.wav","a","717","1","1401"
"66.6666666667","pretest_discrimination","1","29","i-y-u_step1-step1.wav","a","286","1","1401"
"64.5161290323","pretest_discrimination","0","30","i-y-u_step_1-step_3.wav","a","2057","1","1401"
