accuracy,block,correct_response,count_logger,fname,response_response,response_time_response,session,subject_nr
100,training2,1,271,sinestep2.wav,a,90,S3,3403
100,training2,1,272,sinestep6.wav,g,98,S3,3403
100,training2,1,273,sinestep6.wav,g,90,S3,3403
100,training2,1,274,sinestep6.wav,g,196,S3,3403
100,training2,1,275,sinestep6.wav,g,133,S3,3403
100,training2,1,276,sinestep6.wav,g,367,S3,3403
100,training2,1,277,sinestep2.wav,a,116,S3,3403
100,training2,1,278,sinestep6.wav,g,34,S3,3403
100,training2,1,279,sinestep6.wav,g,54,S3,3403
100,training2,1,280,sinestep2.wav,a,74,S3,3403
100,training2,1,281,sinestep6.wav,g,54,S3,3403
100,training2,1,282,sinestep6.wav,g,504,S3,3403
100,training2,1,283,sinestep6.wav,g,352,S3,3403
100,training2,1,284,sinestep6.wav,g,72,S3,3403
100,training2,1,285,sinestep2.wav,a,1,S3,3403
100,training2,1,286,sinestep2.wav,a,5,S3,3403
100,training2,1,287,sinestep2.wav,a,91,S3,3403
100,training2,1,288,sinestep2.wav,a,114,S3,3403
100,training2,1,289,sinestep2.wav,a,104,S3,3403
100,training2,1,290,sinestep6.wav,g,163,S3,3403
100,training2,1,291,sinestep6.wav,g,183,S3,3403
100,training2,1,292,sinestep6.wav,g,808,S3,3403
100,training2,1,293,sinestep6.wav,g,158,S3,3403
100,training2,1,294,sinestep6.wav,g,195,S3,3403
100,training2,1,295,sinestep6.wav,g,253,S3,3403
100,training2,1,296,sinestep2.wav,a,457,S3,3403
100,training2,1,297,sinestep6.wav,g,2122,S3,3403
100,training2,1,298,sinestep6.wav,g,305,S3,3403
100,training2,1,299,sinestep2.wav,a,35,S3,3403
100,training2,1,300,sinestep2.wav,a,426,S3,3403
100,training2,1,301,sinestep2.wav,a,1026,S3,3403
100,training2,1,302,sinestep2.wav,a,112,S3,3403
100,training2,1,303,sinestep2.wav,a,108,S3,3403
100,training2,1,304,sinestep2.wav,a,129,S3,3403
100,training2,1,305,sinestep2.wav,a,59,S3,3403
100,training2,1,306,sinestep6.wav,g,76,S3,3403
100,training3,1,307,sinestep3.wav,a,270,S3,3403
100,training3,1,308,sinestep5.wav,g,268,S3,3403
100,training3,1,309,sinestep3.wav,a,145,S3,3403
100,training3,1,310,sinestep5.wav,g,233,S3,3403
100,training3,1,311,sinestep3.wav,a,129,S3,3403
100,training3,1,312,sinestep5.wav,g,213,S3,3403
100,training3,1,313,sinestep5.wav,g,162,S3,3403
100,training3,1,314,sinestep5.wav,g,181,S3,3403
100,training3,1,315,sinestep5.wav,g,227,S3,3403
100,training3,1,316,sinestep5.wav,g,181,S3,3403
100,training3,1,317,sinestep3.wav,a,150,S3,3403
100,training3,1,318,sinestep5.wav,g,238,S3,3403
100,training3,1,319,sinestep3.wav,a,64,S3,3403
100,training3,1,320,sinestep3.wav,a,181,S3,3403
100,training3,1,321,sinestep5.wav,g,186,S3,3403
100,training3,1,322,sinestep3.wav,a,189,S3,3403
100,training3,1,323,sinestep3.wav,a,902,S3,3403
100,training3,1,324,sinestep3.wav,a,541,S3,3403
100,training3,1,325,sinestep3.wav,a,165,S3,3403
100,training3,1,326,sinestep3.wav,a,139,S3,3403
100,training3,1,327,sinestep3.wav,a,71,S3,3403
100,training3,1,328,sinestep5.wav,g,99,S3,3403
100,training3,1,329,sinestep3.wav,a,34,S3,3403
100,training3,1,330,sinestep3.wav,a,92,S3,3403
100,training3,1,331,sinestep5.wav,g,4,S3,3403
100,training3,1,332,sinestep5.wav,g,148,S3,3403
100,training3,1,333,sinestep5.wav,g,120,S3,3403
100,training3,1,334,sinestep5.wav,g,167,S3,3403
100,training3,1,335,sinestep3.wav,a,213,S3,3403
100,training3,1,336,sinestep5.wav,g,174,S3,3403
100,training3,1,337,sinestep3.wav,a,166,S3,3403
100,training3,1,338,sinestep3.wav,a,120,S3,3403
100,training3,1,339,sinestep5.wav,g,105,S3,3403
100,training3,1,340,sinestep3.wav,a,119,S3,3403
100,training3,1,341,sinestep5.wav,g,136,S3,3403
100,training3,1,342,sinestep3.wav,a,1083,S3,3403
100,training3,1,343,sinestep3.wav,a,131,S3,3403
100,training3,1,344,sinestep5.wav,g,124,S3,3403
100,training3,1,345,sinestep3.wav,a,92,S3,3403
100,training3,1,346,sinestep5.wav,g,125,S3,3403
100,training3,1,347,sinestep5.wav,g,167,S3,3403
100,training3,1,348,sinestep3.wav,a,121,S3,3403
100,training3,1,349,sinestep3.wav,a,148,S3,3403
100,training3,1,350,sinestep5.wav,g,133,S3,3403
100,training3,1,351,sinestep5.wav,g,273,S3,3403
100,training3,1,352,sinestep5.wav,g,66,S3,3403
100,training3,1,353,sinestep5.wav,g,53,S3,3403
100,training3,1,354,sinestep3.wav,a,19,S3,3403
100,training3,1,355,sinestep5.wav,g,125,S3,3403
100,training3,1,356,sinestep3.wav,a,116,S3,3403
100,training3,1,357,sinestep5.wav,g,111,S3,3403
100,training3,1,358,sinestep5.wav,g,190,S3,3403
100,training3,1,359,sinestep3.wav,a,150,S3,3403
100,training3,1,360,sinestep3.wav,a,118,S3,3403
100,training3,1,361,sinestep3.wav,a,161,S3,3403
100,training3,1,362,sinestep5.wav,g,135,S3,3403
100,training3,1,363,sinestep3.wav,a,666,S3,3403
100,training3,1,364,sinestep3.wav,a,1142,S3,3403
100,training3,1,365,sinestep5.wav,g,104,S3,3403
100,training3,1,366,sinestep5.wav,g,137,S3,3403
98.33333333,continuum,0,367,sinestep6.wav,a,542,S3,3403
96.72131148,continuum,0,368,sinestep5.wav,a,673,S3,3403
95.16129032,continuum,0,369,sinestep1.wav,a,616,S3,3403
93.65079365,continuum,0,370,sinestep2.wav,a,521,S3,3403
92.1875,continuum,0,371,sinestep5.wav,g,323,S3,3403
90.76923077,continuum,0,372,sinestep4.wav,g,598,S3,3403
89.39393939,continuum,0,373,sinestep7.wav,g,456,S3,3403
88.05970149,continuum,0,374,sinestep3.wav,g,443,S3,3403
86.76470588,continuum,0,375,sinestep6.wav,g,598,S3,3403
85.50724638,continuum,0,376,sinestep3.wav,a,428,S3,3403
84.28571429,continuum,0,377,sinestep2.wav,a,487,S3,3403
83.09859155,continuum,0,378,sinestep1.wav,a,698,S3,3403
81.94444444,continuum,0,379,sinestep3.wav,g,573,S3,3403
80.82191781,continuum,0,380,sinestep2.wav,a,523,S3,3403
79.72972973,continuum,0,381,sinestep2.wav,a,1949,S3,3403
78.66666667,continuum,0,382,sinestep2.wav,a,927,S3,3403
77.63157895,continuum,0,383,sinestep5.wav,g,545,S3,3403
76.62337662,continuum,0,384,sinestep6.wav,g,543,S3,3403
