acc,block,correct_response,count_logger,fname,response_response,response_time_response,session_number,subject_nr
0,training_vowel,0,0,vowelstep7.wav,a,442,4,2804
0,training_vowel,0,1,vowelstep1.wav,g,117,4,2804
0,training_vowel,0,2,vowelstep7.wav,a,401,4,2804
25,training_vowel,1,3,vowelstep3.wav,a,1021,4,2804
20,training_vowel,0,4,vowelstep3.wav,g,307,4,2804
16.66666667,training_vowel,0,5,vowelstep5.wav,a,1140,4,2804
14.28571429,training_vowel,0,6,vowelstep3.wav,g,848,4,2804
12.5,training_vowel,0,7,vowelstep5.wav,a,1480,4,2804
11.11111111,training_vowel,0,8,vowelstep3.wav,g,2212,4,2804
20,training_vowel,1,9,vowelstep5.wav,g,1070,4,2804
27.27272727,training_vowel,1,10,vowelstep1.wav,a,914,4,2804
33.33333333,training_vowel,1,11,vowelstep1.wav,a,520,4,2804
30.76923077,training_vowel,0,12,vowelstep3.wav,g,1479,4,2804
28.57142857,training_vowel,0,13,vowelstep3.wav,g,738,4,2804
33.33333333,training_vowel,1,14,vowelstep5.wav,g,758,4,2804
37.5,training_vowel,1,15,vowelstep3.wav,a,842,4,2804
35.29411765,training_vowel,0,16,vowelstep3.wav,g,2508,4,2804
38.88888889,training_vowel,1,17,vowelstep3.wav,a,838,4,2804
42.10526316,training_vowel,1,18,vowelstep1.wav,a,458,4,2804
45,training_vowel,1,19,vowelstep5.wav,g,381,4,2804
47.61904762,training_vowel,1,20,vowelstep1.wav,a,161,4,2804
50,training_vowel,1,21,vowelstep1.wav,a,109,4,2804
52.17391304,training_vowel,1,22,vowelstep3.wav,a,347,4,2804
54.16666667,training_vowel,1,23,vowelstep7.wav,g,127,4,2804
56,training_vowel,1,24,vowelstep1.wav,a,484,4,2804
57.69230769,training_vowel,1,25,vowelstep5.wav,g,462,4,2804
59.25925926,training_vowel,1,26,vowelstep7.wav,g,708,4,2804
60.71428571,training_vowel,1,27,vowelstep7.wav,g,497,4,2804
62.06896552,training_vowel,1,28,vowelstep7.wav,g,437,4,2804
60,training_vowel,0,29,vowelstep5.wav,a,252,4,2804
61.29032258,training_vowel,1,30,vowelstep7.wav,g,208,4,2804
62.5,training_vowel,1,31,vowelstep3.wav,a,382,4,2804
60.60606061,training_vowel,0,32,vowelstep5.wav,a,698,4,2804
61.76470588,training_vowel,1,33,vowelstep7.wav,g,362,4,2804
62.85714286,training_vowel,1,34,vowelstep7.wav,g,539,4,2804
61.11111111,training_vowel,0,35,vowelstep5.wav,a,1708,4,2804
62.16216216,training_vowel,1,36,vowelstep1.wav,a,215,4,2804
63.15789474,training_vowel,1,37,vowelstep1.wav,a,187,4,2804
64.1025641,training_vowel,1,38,vowelstep7.wav,g,481,4,2804
65,training_vowel,1,39,vowelstep1.wav,a,470,4,2804
65.85365854,training_vowel,1,40,vowelstep5.wav,g,719,4,2804
66.66666667,training_vowel,1,41,vowelstep3.wav,a,341,4,2804
65.11627907,training_vowel,0,42,vowelstep5.wav,a,164,4,2804
65.90909091,training_vowel,1,43,vowelstep3.wav,a,371,4,2804
66.66666667,training_vowel,1,44,vowelstep1.wav,a,64,4,2804
67.39130435,training_vowel,1,45,vowelstep5.wav,g,147,4,2804
68.08510638,training_vowel,1,46,vowelstep1.wav,a,192,4,2804
68.75,training_vowel,1,47,vowelstep7.wav,g,126,4,2804
69.3877551,training_vowel,1,48,vowelstep7.wav,g,321,4,2804
70,training_vowel,1,49,vowelstep1.wav,a,104,4,2804
70.58823529,training_vowel,1,50,vowelstep1.wav,a,915,4,2804
71.15384615,training_vowel,1,51,vowelstep5.wav,g,337,4,2804
71.69811321,training_vowel,1,52,vowelstep5.wav,g,164,4,2804
72.22222222,training_vowel,1,53,vowelstep1.wav,a,197,4,2804
72.72727273,training_vowel,1,54,vowelstep1.wav,a,206,4,2804
73.21428571,training_vowel,1,55,vowelstep5.wav,g,233,4,2804
73.68421053,training_vowel,1,56,vowelstep3.wav,a,632,4,2804
74.13793103,training_vowel,1,57,vowelstep3.wav,a,201,4,2804
74.57627119,training_vowel,1,58,vowelstep3.wav,a,217,4,2804
75,training_vowel,1,59,vowelstep1.wav,a,186,4,2804
75.40983607,training_vowel,1,60,vowelstep5.wav,g,395,4,2804
75.80645161,training_vowel,1,61,vowelstep1.wav,a,184,4,2804
76.19047619,training_vowel,1,62,vowelstep3.wav,a,86,4,2804
76.5625,training_vowel,1,63,vowelstep5.wav,g,231,4,2804
76.92307692,training_vowel,1,64,vowelstep5.wav,g,171,4,2804
77.27272727,training_vowel,1,65,vowelstep1.wav,a,470,4,2804
77.6119403,training_vowel,1,66,vowelstep5.wav,g,1476,4,2804
77.94117647,training_vowel,1,67,vowelstep3.wav,a,172,4,2804
78.26086957,training_vowel,1,68,vowelstep1.wav,a,85,4,2804
78.57142857,training_vowel,1,69,vowelstep1.wav,a,161,4,2804
78.87323944,training_vowel,1,70,vowelstep5.wav,g,283,4,2804
79.16666667,training_vowel,1,71,vowelstep7.wav,g,327,4,2804
79.45205479,training_vowel,1,72,vowelstep3.wav,a,213,4,2804
79.72972973,training_vowel,1,73,vowelstep1.wav,a,293,4,2804
80,training_vowel,1,74,vowelstep7.wav,g,145,4,2804
80.26315789,training_vowel,1,75,vowelstep7.wav,g,173,4,2804
80.51948052,training_vowel,1,76,vowelstep5.wav,g,246,4,2804
80.76923077,training_vowel,1,77,vowelstep5.wav,g,249,4,2804
81.01265823,training_vowel,1,78,vowelstep5.wav,g,156,4,2804
81.25,training_vowel,1,79,vowelstep3.wav,a,260,4,2804
