"acc","block","correct_response","count_logger","fname","response_response","response_time_response","session_number","subject_nr"
"0","training_vowel","0","0","vowelstep3.wav","g","361","4","3104"
"0","training_vowel","0","1","vowelstep1.wav","g","525","4","3104"
"0","training_vowel","0","2","vowelstep7.wav","a","328","4","3104"
"25","training_vowel","1","3","vowelstep5.wav","g","858","4","3104"
"40","training_vowel","1","4","vowelstep3.wav","a","1173","4","3104"
"50","training_vowel","1","5","vowelstep7.wav","g","523","4","3104"
"57.1428571429","training_vowel","1","6","vowelstep5.wav","g","485","4","3104"
"62.5","training_vowel","1","7","vowelstep3.wav","a","549","4","3104"
"66.6666666667","training_vowel","1","8","vowelstep1.wav","a","3208","4","3104"
"70","training_vowel","1","9","vowelstep7.wav","g","347","4","3104"
"72.7272727273","training_vowel","1","10","vowelstep7.wav","g","206","4","3104"
"75","training_vowel","1","11","vowelstep7.wav","g","285","4","3104"
"76.9230769231","training_vowel","1","12","vowelstep5.wav","g","542","4","3104"
"78.5714285714","training_vowel","1","13","vowelstep5.wav","g","316","4","3104"
"80","training_vowel","1","14","vowelstep5.wav","g","221","4","3104"
"81.25","training_vowel","1","15","vowelstep5.wav","g","166","4","3104"
"82.3529411765","training_vowel","1","16","vowelstep3.wav","a","276","4","3104"
"83.3333333333","training_vowel","1","17","vowelstep3.wav","a","178","4","3104"
"84.2105263158","training_vowel","1","18","vowelstep3.wav","a","118","4","3104"
"85","training_vowel","1","19","vowelstep7.wav","g","189","4","3104"
"85.7142857143","training_vowel","1","20","vowelstep1.wav","a","262","4","3104"
"86.3636363636","training_vowel","1","21","vowelstep1.wav","a","300","4","3104"
"82.6086956522","training_vowel","0","22","vowelstep3.wav","g","257","4","3104"
"83.3333333333","training_vowel","1","23","vowelstep1.wav","a","564","4","3104"
"84","training_vowel","1","24","vowelstep1.wav","a","263","4","3104"
"84.6153846154","training_vowel","1","25","vowelstep3.wav","a","300","4","3104"
"85.1851851852","training_vowel","1","26","vowelstep7.wav","g","228","4","3104"
"85.7142857143","training_vowel","1","27","vowelstep7.wav","g","354","4","3104"
"86.2068965517","training_vowel","1","28","vowelstep7.wav","g","294","4","3104"
"86.6666666667","training_vowel","1","29","vowelstep5.wav","g","255","4","3104"
"87.0967741935","training_vowel","1","30","vowelstep7.wav","g","236","4","3104"
"87.5","training_vowel","1","31","vowelstep5.wav","g","287","4","3104"
"87.8787878788","training_vowel","1","32","vowelstep3.wav","a","421","4","3104"
"88.2352941176","training_vowel","1","33","vowelstep7.wav","g","271","4","3104"
