acc,block,correct_response,count_logger,fname,response_response,response_time_response,session_number,subject_nr
100,training_vowel,1,0,vowelstep5.wav,g,261,4,1204
50,training_vowel,0,1,vowelstep3.wav,g,227,4,1204
33.33333333,training_vowel,0,2,vowelstep7.wav,a,321,4,1204
25,training_vowel,0,3,vowelstep5.wav,a,536,4,1204
40,training_vowel,1,4,vowelstep5.wav,g,284,4,1204
33.33333333,training_vowel,0,5,vowelstep7.wav,a,227,4,1204
28.57142857,training_vowel,0,6,vowelstep3.wav,g,306,4,1204
25,training_vowel,0,7,vowelstep7.wav,a,280,4,1204
22.22222222,training_vowel,0,8,vowelstep1.wav,g,946,4,1204
20,training_vowel,0,9,vowelstep7.wav,a,1323,4,1204
18.18181818,training_vowel,0,10,vowelstep3.wav,g,316,4,1204
16.66666667,training_vowel,0,11,vowelstep1.wav,g,471,4,1204
15.38461538,training_vowel,0,12,vowelstep7.wav,a,616,4,1204
14.28571429,training_vowel,0,13,vowelstep5.wav,a,891,4,1204
20,training_vowel,1,14,vowelstep5.wav,g,268,4,1204
25,training_vowel,1,15,vowelstep5.wav,g,465,4,1204
29.41176471,training_vowel,1,16,vowelstep3.wav,a,314,4,1204
33.33333333,training_vowel,1,17,vowelstep3.wav,a,270,4,1204
36.84210526,training_vowel,1,18,vowelstep1.wav,a,246,4,1204
35,training_vowel,0,19,vowelstep5.wav,a,199,4,1204
33.33333333,training_vowel,0,20,vowelstep3.wav,g,274,4,1204
36.36363636,training_vowel,1,21,vowelstep3.wav,a,161,4,1204
39.13043478,training_vowel,1,22,vowelstep7.wav,g,269,4,1204
37.5,training_vowel,0,23,vowelstep5.wav,a,514,4,1204
40,training_vowel,1,24,vowelstep7.wav,g,2256,4,1204
42.30769231,training_vowel,1,25,vowelstep1.wav,a,218,4,1204
44.44444444,training_vowel,1,26,vowelstep7.wav,g,279,4,1204
46.42857143,training_vowel,1,27,vowelstep5.wav,g,1301,4,1204
48.27586207,training_vowel,1,28,vowelstep3.wav,a,142,4,1204
50,training_vowel,1,29,vowelstep7.wav,g,542,4,1204
51.61290323,training_vowel,1,30,vowelstep5.wav,g,632,4,1204
53.125,training_vowel,1,31,vowelstep7.wav,g,240,4,1204
54.54545455,training_vowel,1,32,vowelstep1.wav,a,131,4,1204
55.88235294,training_vowel,1,33,vowelstep7.wav,g,324,4,1204
57.14285714,training_vowel,1,34,vowelstep3.wav,a,329,4,1204
58.33333333,training_vowel,1,35,vowelstep7.wav,g,333,4,1204
59.45945946,training_vowel,1,36,vowelstep7.wav,g,365,4,1204
60.52631579,training_vowel,1,37,vowelstep3.wav,a,127,4,1204
61.53846154,training_vowel,1,38,vowelstep3.wav,a,189,4,1204
62.5,training_vowel,1,39,vowelstep1.wav,a,72,4,1204
63.41463415,training_vowel,1,40,vowelstep7.wav,g,177,4,1204
64.28571429,training_vowel,1,41,vowelstep3.wav,a,1608,4,1204
65.11627907,training_vowel,1,42,vowelstep3.wav,a,238,4,1204
