acc,block,correct_response,count_logger,fname,response_response,response_time_response,session_number,subject_nr
100,training_vowel,1,0,vowelstep7.wav,g,921,4,1004
100,training_vowel,1,1,vowelstep5.wav,g,335,4,1004
66.66666667,training_vowel,0,2,vowelstep3.wav,g,386,4,1004
75,training_vowel,1,3,vowelstep5.wav,g,172,4,1004
80,training_vowel,1,4,vowelstep1.wav,a,101,4,1004
83.33333333,training_vowel,1,5,vowelstep1.wav,a,296,4,1004
85.71428571,training_vowel,1,6,vowelstep5.wav,g,113,4,1004
87.5,training_vowel,1,7,vowelstep7.wav,g,241,4,1004
88.88888889,training_vowel,1,8,vowelstep1.wav,a,112,4,1004
90,training_vowel,1,9,vowelstep5.wav,g,348,4,1004
90.90909091,training_vowel,1,10,vowelstep7.wav,g,1035,4,1004
91.66666667,training_vowel,1,11,vowelstep3.wav,a,536,4,1004
92.30769231,training_vowel,1,12,vowelstep5.wav,g,165,4,1004
92.85714286,training_vowel,1,13,vowelstep7.wav,g,315,4,1004
93.33333333,training_vowel,1,14,vowelstep1.wav,a,83,4,1004
93.75,training_vowel,1,15,vowelstep7.wav,g,95,4,1004
94.11764706,training_vowel,1,16,vowelstep3.wav,a,1301,4,1004
94.44444444,training_vowel,1,17,vowelstep5.wav,g,120,4,1004
89.47368421,training_vowel,0,18,vowelstep3.wav,g,288,4,1004
90,training_vowel,1,19,vowelstep5.wav,g,528,4,1004
90.47619048,training_vowel,1,20,vowelstep7.wav,g,228,4,1004
86.36363636,training_vowel,0,21,vowelstep5.wav,a,330,4,1004
86.95652174,training_vowel,1,22,vowelstep5.wav,g,106,4,1004
87.5,training_vowel,1,23,vowelstep5.wav,g,109,4,1004
84,training_vowel,0,24,vowelstep3.wav,g,107,4,1004
84.61538462,training_vowel,1,25,vowelstep7.wav,g,185,4,1004
85.18518519,training_vowel,1,26,vowelstep7.wav,g,161,4,1004
85.71428571,training_vowel,1,27,vowelstep5.wav,g,171,4,1004
86.20689655,training_vowel,1,28,vowelstep1.wav,a,27,4,1004
86.66666667,training_vowel,1,29,vowelstep1.wav,a,212,4,1004
87.09677419,training_vowel,1,30,vowelstep5.wav,g,85,4,1004
84.375,training_vowel,0,31,vowelstep1.wav,g,330,4,1004
84.84848485,training_vowel,1,32,vowelstep5.wav,g,235,4,1004
82.35294118,training_vowel,0,33,vowelstep7.wav,a,30,4,1004
82.85714286,training_vowel,1,34,vowelstep5.wav,g,74,4,1004
83.33333333,training_vowel,1,35,vowelstep3.wav,a,114,4,1004
83.78378378,training_vowel,1,36,vowelstep5.wav,g,113,4,1004
84.21052632,training_vowel,1,37,vowelstep7.wav,g,441,4,1004
84.61538462,training_vowel,1,38,vowelstep7.wav,g,332,4,1004
85,training_vowel,1,39,vowelstep1.wav,a,80,4,1004
85.36585366,training_vowel,1,40,vowelstep1.wav,a,486,4,1004
85.71428571,training_vowel,1,41,vowelstep1.wav,a,179,4,1004
86.04651163,training_vowel,1,42,vowelstep7.wav,g,138,4,1004
86.36363636,training_vowel,1,43,vowelstep3.wav,a,589,4,1004
86.66666667,training_vowel,1,44,vowelstep7.wav,g,190,4,1004
86.95652174,training_vowel,1,45,vowelstep1.wav,a,91,4,1004
87.23404255,training_vowel,1,46,vowelstep1.wav,a,219,4,1004
87.5,training_vowel,1,47,vowelstep3.wav,a,284,4,1004
87.75510204,training_vowel,1,48,vowelstep1.wav,a,152,4,1004
88,training_vowel,1,49,vowelstep3.wav,a,76,4,1004
