accuracy,block,correct_response,count_logger,fname,response_response,response_time_response,session_number,subject_nr
63.33333333,pretest_discrimination,1,59,iyu_step_3-step_3.wav,G,110,S3,1503
63.93442623,pretest_discrimination,1,60,iyu_step_6-step_6.wav,G,76,S3,1503
64.51612903,pretest_discrimination,1,61,iyu_step_1-step_1.wav,G,84,S3,1503
65.07936508,pretest_discrimination,1,62,iyu_step_5-step_5.wav,G,128,S3,1503
64.0625,pretest_discrimination,0,63,iyu_step_4-step_6.wav,G,39,S3,1503
64.61538462,pretest_discrimination,1,64,iyu_step_3-step_3.wav,G,106,S3,1503
63.63636364,pretest_discrimination,0,65,iyu_step_3-step_5.wav,G,775,S3,1503
62.68656716,pretest_discrimination,0,66,iyu_step_5-step_3.wav,G,866,S3,1503
63.23529412,pretest_discrimination,1,67,iyu_step_6-step_6.wav,G,122,S3,1503
62.31884058,pretest_discrimination,0,68,iyu_step_3-step_5.wav,G,1076,S3,1503
61.42857143,pretest_discrimination,0,69,iyu_step_4-step_6.wav,G,42,S3,1503
61.97183099,pretest_discrimination,1,70,iyu_step_3-step_3.wav,G,99,S3,1503
62.5,pretest_discrimination,1,71,iyu_step_6-step_4.wav,A,88,S3,1503
61.64383562,pretest_discrimination,0,72,iyu_step_4-step_2.wav,G,135,S3,1503
60.81081081,pretest_discrimination,0,73,iyu_step_2-step_4.wav,G,135,S3,1503
61.33333333,pretest_discrimination,1,74,iyu_step_6-step_6.wav,G,65,S3,1503
60.52631579,pretest_discrimination,0,75,iyu_step_3-step_5.wav,G,53,S3,1503
59.74025974,pretest_discrimination,0,76,iyu_step_1-step_3.wav,G,889,S3,1503
60.25641026,pretest_discrimination,1,77,iyu_step_7-step_7.wav,G,1001,S3,1503
60.75949367,pretest_discrimination,1,78,iyu_step_1-step_1.wav,G,18,S3,1503
61.25,pretest_discrimination,1,79,iyu_step_5-step_5.wav,G,5,S3,1503
61.72839506,pretest_discrimination,1,80,iyu_step_7-step_7.wav,G,770,S3,1503
62.19512195,pretest_discrimination,1,81,iyu_step_3-step_3.wav,G,863,S3,1503
61.44578313,pretest_discrimination,0,82,iyu_step_5-step_7.wav,G,122,S3,1503
61.9047619,pretest_discrimination,1,83,iyu_step_6-step_4.wav,A,40,S3,1503
62.35294118,pretest_discrimination,1,84,iyu_step_1-step_1.wav,G,682,S3,1503
62.79069767,pretest_discrimination,1,85,iyu_step_7-step_5.wav,A,99,S3,1503
62.06896552,pretest_discrimination,0,86,iyu_step_1-step_3.wav,G,123,S3,1503
61.36363636,pretest_discrimination,0,87,iyu_step_6-step_6.wav,A,187,S3,1503
61.79775281,pretest_discrimination,1,88,iyu_step_6-step_4.wav,A,47,S3,1503
62.22222222,pretest_discrimination,1,89,iyu_step_5-step_7.wav,A,3,S3,1503
62.63736264,pretest_discrimination,1,90,iyu_step_3-step_1.wav,A,77,S3,1503
63.04347826,pretest_discrimination,1,91,iyu_step_5-step_5.wav,G,82,S3,1503
63.44086022,pretest_discrimination,1,92,iyu_step_2-step_2.wav,G,295,S3,1503
63.82978723,pretest_discrimination,1,93,iyu_step_5-step_7.wav,A,300,S3,1503
63.15789474,pretest_discrimination,0,94,iyu_step_6-step_6.wav,A,56,S3,1503
62.5,pretest_discrimination,0,95,iyu_step_1-step_1.wav,A,145,S3,1503
61.8556701,pretest_discrimination,0,96,iyu_step_7-step_7.wav,A,136,S3,1503
61.2244898,pretest_discrimination,0,97,iyu_step_6-step_6.wav,A,8,S3,1503
60.60606061,pretest_discrimination,0,98,iyu_step_5-step_5.wav,A,112,S3,1503
61,pretest_discrimination,1,99,iyu_step_5-step_3.wav,A,218,S3,1503
61.38613861,pretest_discrimination,1,100,iyu_step_1-step_3.wav,A,229,S3,1503
60.78431373,pretest_discrimination,0,101,iyu_step_4-step_4.wav,A,112,S3,1503
60.19417476,pretest_discrimination,0,102,iyu_step_1-step_1.wav,A,96,S3,1503
60.57692308,pretest_discrimination,1,103,iyu_step_4-step_4.wav,G,861,S3,1503
60.95238095,pretest_discrimination,1,104,iyu_step_7-step_7.wav,G,3,S3,1503
61.32075472,pretest_discrimination,1,105,iyu_step_4-step_2.wav,A,24,S3,1503
60.74766355,pretest_discrimination,0,106,iyu_step_4-step_2.wav,G,409,S3,1503
61.11111111,pretest_discrimination,1,107,iyu_step_4-step_2.wav,A,363,S3,1503
61.46788991,pretest_discrimination,1,108,iyu_step_5-step_7.wav,A,232,S3,1503
61.81818182,pretest_discrimination,1,109,iyu_step_2-step_2.wav,G,79,S3,1503
62.16216216,pretest_discrimination,1,110,iyu_step_4-step_2.wav,A,113,S3,1503
62.5,pretest_discrimination,1,111,iyu_step_1-step_1.wav,G,277,S3,1503
62.83185841,pretest_discrimination,1,112,iyu_step_2-step_2.wav,G,112,S3,1503
63.15789474,pretest_discrimination,1,113,iyu_step_7-step_5.wav,A,138,S3,1503
63.47826087,pretest_discrimination,1,114,iyu_step_1-step_1.wav,G,35,S3,1503
63.79310345,pretest_discrimination,1,115,iyu_step_6-step_6.wav,G,326,S3,1503
64.1025641,pretest_discrimination,1,116,iyu_step_3-step_5.wav,A,341,S3,1503
63.55932203,pretest_discrimination,0,117,iyu_step_5-step_5.wav,A,117,S3,1503
63.02521008,pretest_discrimination,0,118,iyu_step_6-step_4.wav,G,995,S3,1503
63.33333333,pretest_discrimination,1,119,iyu_step_2-step_4.wav,A,105,S3,1503
63.63636364,pretest_discrimination,1,120,iyu_step_1-step_1.wav,G,91,S3,1503
63.93442623,pretest_discrimination,1,121,iyu_step_4-step_2.wav,A,402,S3,1503
64.22764228,pretest_discrimination,1,122,iyu_step_5-step_3.wav,A,223,S3,1503
64.51612903,pretest_discrimination,1,123,iyu_step_1-step_3.wav,A,191,S3,1503
64.8,pretest_discrimination,1,124,iyu_step_3-step_1.wav,A,190,S3,1503
65.07936508,pretest_discrimination,1,125,iyu_step_7-step_5.wav,A,127,S3,1503
65.35433071,pretest_discrimination,1,126,iyu_step_4-step_4.wav,G,210,S3,1503
65.625,pretest_discrimination,1,127,iyu_step_7-step_5.wav,A,96,S3,1503
65.89147287,pretest_discrimination,1,128,iyu_step_6-step_6.wav,G,314,S3,1503
66.15384615,pretest_discrimination,1,129,iyu_step_2-step_2.wav,G,196,S3,1503
66.41221374,pretest_discrimination,1,130,iyu_step_3-step_5.wav,A,74,S3,1503
66.66666667,pretest_discrimination,1,131,iyu_step_6-step_4.wav,A,226,S3,1503
66.91729323,pretest_discrimination,1,132,iyu_step_7-step_5.wav,A,186,S3,1503
67.1641791,pretest_discrimination,1,133,iyu_step_6-step_4.wav,A,405,S3,1503
67.40740741,pretest_discrimination,1,134,iyu_step_3-step_5.wav,A,154,S3,1503
67.64705882,pretest_discrimination,1,135,iyu_step_5-step_7.wav,A,459,S3,1503
67.88321168,pretest_discrimination,1,136,iyu_step_6-step_6.wav,G,269,S3,1503
68.11594203,pretest_discrimination,1,137,iyu_step_5-step_3.wav,A,228,S3,1503
68.34532374,pretest_discrimination,1,138,iyu_step_7-step_5.wav,A,194,S3,1503
67.85714286,pretest_discrimination,0,139,iyu_step_4-step_2.wav,G,326,S3,1503
68.08510638,pretest_discrimination,1,140,iyu_step_3-step_3.wav,G,175,S3,1503
68.30985915,pretest_discrimination,1,141,iyu_step_6-step_4.wav,A,163,S3,1503
68.53146853,pretest_discrimination,1,142,iyu_step_3-step_1.wav,A,267,S3,1503
68.05555556,pretest_discrimination,0,143,iyu_step_3-step_3.wav,A,149,S3,1503
68.27586207,pretest_discrimination,1,144,iyu_step_6-step_6.wav,G,297,S3,1503
68.49315068,pretest_discrimination,1,145,iyu_step_2-step_4.wav,A,180,S3,1503
68.70748299,pretest_discrimination,1,146,iyu_step_3-step_3.wav,G,287,S3,1503
68.91891892,pretest_discrimination,1,147,iyu_step_4-step_6.wav,A,1179,S3,1503
69.12751678,pretest_discrimination,1,148,iyu_step_2-step_2.wav,G,269,S3,1503
69.33333333,pretest_discrimination,1,149,iyu_step_3-step_5.wav,A,34,S3,1503
69.53642384,pretest_discrimination,1,150,iyu_step_3-step_5.wav,A,122,S3,1503
69.73684211,pretest_discrimination,1,151,iyu_step_5-step_7.wav,A,290,S3,1503
69.93464052,pretest_discrimination,1,152,iyu_step_7-step_5.wav,A,267,S3,1503
70.12987013,pretest_discrimination,1,153,iyu_step_2-step_2.wav,G,252,S3,1503
70.32258065,pretest_discrimination,1,154,iyu_step_7-step_5.wav,A,72,S3,1503
70.51282051,pretest_discrimination,1,155,iyu_step_5-step_3.wav,A,370,S3,1503
70.06369427,pretest_discrimination,0,156,iyu_step_1-step_3.wav,G,288,S3,1503
70.25316456,pretest_discrimination,1,157,iyu_step_7-step_7.wav,G,202,S3,1503
69.81132075,pretest_discrimination,0,158,iyu_step_4-step_4.wav,A,153,S3,1503
69.375,pretest_discrimination,0,159,iyu_step_2-step_2.wav,A,338,S3,1503
69.56521739,pretest_discrimination,1,160,iyu_step_5-step_3.wav,A,164,S3,1503
69.75308642,pretest_discrimination,1,161,iyu_step_4-step_6.wav,A,329,S3,1503
69.93865031,pretest_discrimination,1,162,iyu_step_4-step_4.wav,G,526,S3,1503
70.12195122,pretest_discrimination,1,163,iyu_step_4-step_2.wav,A,166,S3,1503
70.3030303,pretest_discrimination,1,164,iyu_step_7-step_5.wav,A,341,S3,1503
69.87951807,pretest_discrimination,0,165,iyu_step_3-step_5.wav,G,187,S3,1503
70.05988024,pretest_discrimination,1,166,iyu_step_1-step_3.wav,A,157,S3,1503
69.64285714,pretest_discrimination,0,167,iyu_step_1-step_3.wav,G,210,S3,1503
69.82248521,pretest_discrimination,1,168,iyu_step_3-step_5.wav,A,174,S3,1503
69.41176471,pretest_discrimination,0,169,iyu_step_3-step_1.wav,G,131,S3,1503
69.59064327,pretest_discrimination,1,170,iyu_step_4-step_6.wav,A,261,S3,1503
69.18604651,pretest_discrimination,0,171,iyu_step_6-step_4.wav,G,135,S3,1503
68.78612717,pretest_discrimination,0,172,iyu_step_3-step_1.wav,G,318,S3,1503
68.3908046,pretest_discrimination,0,173,iyu_step_4-step_2.wav,G,454,S3,1503
68.57142857,pretest_discrimination,1,174,iyu_step_3-step_1.wav,A,270,S3,1503
68.18181818,pretest_discrimination,0,175,iyu_step_2-step_2.wav,A,214,S3,1503
68.36158192,pretest_discrimination,1,176,iyu_step_5-step_5.wav,G,103,S3,1503
68.53932584,pretest_discrimination,1,177,iyu_step_1-step_1.wav,G,45,S3,1503
68.7150838,pretest_discrimination,1,178,iyu_step_5-step_7.wav,A,7,S3,1503
68.88888889,pretest_discrimination,1,179,iyu_step_4-step_4.wav,G,240,S3,1503
69.06077348,pretest_discrimination,1,180,iyu_step_7-step_7.wav,G,103,S3,1503
69.23076923,pretest_discrimination,1,181,iyu_step_3-step_1.wav,A,119,S3,1503
69.3989071,pretest_discrimination,1,182,iyu_step_6-step_4.wav,A,276,S3,1503
69.56521739,pretest_discrimination,1,183,iyu_step_1-step_1.wav,G,99,S3,1503
69.72972973,pretest_discrimination,1,184,iyu_step_5-step_5.wav,G,289,S3,1503
69.89247312,pretest_discrimination,1,185,iyu_step_6-step_4.wav,A,207,S3,1503
70.05347594,pretest_discrimination,1,186,iyu_step_1-step_1.wav,G,267,S3,1503
70.21276596,training1,1,187,sinestep7.wav,A,1228,S3,1503
100,training1,1,188,sinestep7.wav,A,191,S3,1503
100,training1,1,189,sinestep1.wav,G,114,S3,1503
100,training1,1,190,sinestep7.wav,A,119,S3,1503
100,training1,1,191,sinestep1.wav,G,125,S3,1503
100,training1,1,192,sinestep7.wav,A,355,S3,1503
100,training1,1,193,sinestep1.wav,G,265,S3,1503
100,training1,1,194,sinestep7.wav,A,193,S3,1503
100,training1,1,195,sinestep1.wav,G,269,S3,1503
100,training1,1,196,sinestep1.wav,G,254,S3,1503
100,training1,1,197,sinestep7.wav,A,82,S3,1503
100,training1,1,198,sinestep7.wav,A,387,S3,1503
100,training1,1,199,sinestep7.wav,A,395,S3,1503
100,training1,1,200,sinestep7.wav,A,326,S3,1503
100,training1,1,201,sinestep1.wav,G,225,S3,1503
100,training1,1,202,sinestep7.wav,A,151,S3,1503
100,training1,1,203,sinestep1.wav,G,121,S3,1503
100,training1,1,204,sinestep7.wav,A,278,S3,1503
100,training1,1,205,sinestep1.wav,G,91,S3,1503
100,training1,1,206,sinestep7.wav,A,71,S3,1503
100,training1,1,207,sinestep7.wav,A,295,S3,1503
100,training1,1,208,sinestep1.wav,G,137,S3,1503
100,training1,1,209,sinestep1.wav,G,90,S3,1503
100,training1,1,210,sinestep1.wav,G,75,S3,1503
100,training1,1,211,sinestep1.wav,G,84,S3,1503
100,training1,1,212,sinestep7.wav,A,245,S3,1503
100,training1,1,213,sinestep1.wav,G,192,S3,1503
100,training1,1,214,sinestep7.wav,A,193,S3,1503
100,training1,1,215,sinestep7.wav,A,164,S3,1503
100,training1,1,216,sinestep7.wav,A,129,S3,1503
96.66666667,training1,0,217,sinestep1.wav,A,493,S3,1503
96.77419355,training1,1,218,sinestep7.wav,A,176,S3,1503
96.875,training1,1,219,sinestep1.wav,G,79,S3,1503
96.96969697,training1,1,220,sinestep7.wav,A,26,S3,1503
97.05882353,training1,1,221,sinestep1.wav,G,167,S3,1503
97.14285714,training1,1,222,sinestep7.wav,A,265,S3,1503
97.22222222,training1,1,223,sinestep1.wav,G,22,S3,1503
97.2972973,training1,1,224,sinestep1.wav,G,178,S3,1503
97.36842105,training1,1,225,sinestep7.wav,A,140,S3,1503
97.43589744,training1,1,226,sinestep1.wav,G,160,S3,1503
97.5,training1,1,227,sinestep7.wav,A,146,S3,1503
97.56097561,training1,1,228,sinestep1.wav,G,85,S3,1503
97.61904762,training1,1,229,sinestep1.wav,G,154,S3,1503
97.6744186,training1,1,230,sinestep1.wav,G,208,S3,1503
97.72727273,training1,1,231,sinestep7.wav,A,107,S3,1503
97.77777778,training1,1,232,sinestep7.wav,A,247,S3,1503
97.82608696,training1,1,233,sinestep7.wav,A,158,S3,1503
97.87234043,training1,1,234,sinestep7.wav,A,116,S3,1503
97.91666667,training1,1,235,sinestep7.wav,A,55,S3,1503
97.95918367,training1,1,236,sinestep7.wav,A,26,S3,1503
98,training1,1,237,sinestep1.wav,G,87,S3,1503
98.03921569,training1,1,238,sinestep1.wav,G,97,S3,1503
98.07692308,training1,1,239,sinestep7.wav,A,71,S3,1503
98.11320755,training1,1,240,sinestep7.wav,A,31,S3,1503
98.14814815,training1,1,241,sinestep1.wav,G,76,S3,1503
98.18181818,training1,1,242,sinestep1.wav,G,43,S3,1503
98.21428571,training1,1,243,sinestep7.wav,A,4,S3,1503
98.24561404,training1,1,244,sinestep1.wav,G,227,S3,1503
98.27586207,training1,1,245,sinestep1.wav,G,4899,S3,1503
98.30508475,training1,1,246,sinestep1.wav,G,163,S3,1503
98.33333333,training1,1,247,sinestep1.wav,G,83,S3,1503
98.36065574,training2,1,248,sinestep2.wav,G,104,S3,1503
100,training2,1,249,sinestep2.wav,G,107,S3,1503
100,training2,1,250,sinestep6.wav,A,141,S3,1503
100,training2,1,251,sinestep6.wav,A,65,S3,1503
100,training2,1,252,sinestep6.wav,A,38,S3,1503
100,training2,1,253,sinestep2.wav,G,137,S3,1503
100,training2,1,254,sinestep6.wav,A,246,S3,1503
100,training2,1,255,sinestep6.wav,A,124,S3,1503
100,training2,1,256,sinestep6.wav,A,123,S3,1503
100,training2,1,257,sinestep6.wav,A,94,S3,1503
100,training2,1,258,sinestep2.wav,G,142,S3,1503
100,training2,1,259,sinestep2.wav,G,150,S3,1503
100,training2,1,260,sinestep2.wav,G,132,S3,1503
100,training2,1,261,sinestep2.wav,G,128,S3,1503
100,training2,1,262,sinestep6.wav,A,97,S3,1503
100,training2,1,263,sinestep2.wav,G,126,S3,1503
100,training2,1,264,sinestep6.wav,A,234,S3,1503
100,training2,1,265,sinestep2.wav,G,336,S3,1503
100,training2,1,266,sinestep2.wav,G,134,S3,1503
100,training2,1,267,sinestep2.wav,G,64,S3,1503
100,training2,1,268,sinestep6.wav,A,198,S3,1503
100,training2,1,269,sinestep6.wav,A,56,S3,1503
100,training2,1,270,sinestep2.wav,G,62,S3,1503
100,training2,1,271,sinestep6.wav,A,72,S3,1503
100,training2,1,272,sinestep2.wav,G,59,S3,1503
100,training2,1,273,sinestep2.wav,G,84,S3,1503
100,training2,1,274,sinestep6.wav,A,7,S3,1503
96.2962963,training2,0,275,sinestep2.wav,A,2080,S3,1503
96.42857143,training2,1,276,sinestep6.wav,A,145,S3,1503
96.55172414,training2,1,277,sinestep6.wav,A,139,S3,1503
96.66666667,training2,1,278,sinestep6.wav,A,1266,S3,1503
96.77419355,training2,1,279,sinestep6.wav,A,98,S3,1503
96.875,training2,1,280,sinestep2.wav,G,83,S3,1503
96.96969697,training2,1,281,sinestep2.wav,G,44,S3,1503
97.05882353,training2,1,282,sinestep6.wav,A,607,S3,1503
94.28571429,training2,0,283,sinestep6.wav,G,460,S3,1503
94.44444444,training2,1,284,sinestep2.wav,G,20,S3,1503
94.59459459,training2,1,285,sinestep2.wav,G,55,S3,1503
94.73684211,training2,1,286,sinestep6.wav,A,29,S3,1503
94.87179487,training2,1,287,sinestep6.wav,A,142,S3,1503
95,training2,1,288,sinestep2.wav,G,27,S3,1503
95.12195122,training2,1,289,sinestep2.wav,G,501,S3,1503
95.23809524,training2,1,290,sinestep6.wav,A,164,S3,1503
95.34883721,training2,1,291,sinestep2.wav,G,104,S3,1503
95.45454545,training2,1,292,sinestep6.wav,A,210,S3,1503
95.55555556,training2,1,293,sinestep2.wav,G,53,S3,1503
95.65217391,training2,1,294,sinestep6.wav,A,231,S3,1503
95.74468085,training2,1,295,sinestep2.wav,G,85,S3,1503
95.83333333,training2,1,296,sinestep6.wav,A,180,S3,1503
95.91836735,training2,1,297,sinestep2.wav,G,154,S3,1503
96,training2,1,298,sinestep2.wav,G,108,S3,1503
96.07843137,training2,1,299,sinestep2.wav,G,138,S3,1503
96.15384615,training2,1,300,sinestep6.wav,A,124,S3,1503
96.22641509,training2,1,301,sinestep6.wav,A,97,S3,1503
96.2962963,training2,1,302,sinestep6.wav,A,104,S3,1503
96.36363636,training2,1,303,sinestep2.wav,G,41,S3,1503
96.42857143,training2,1,304,sinestep6.wav,A,155,S3,1503
96.49122807,training2,1,305,sinestep2.wav,G,3771,S3,1503
96.55172414,training2,1,306,sinestep2.wav,G,127,S3,1503
96.61016949,training2,1,307,sinestep6.wav,A,86,S3,1503
95,training3,0,308,sinestep3.wav,A,405,S3,1503
100,training3,1,309,sinestep3.wav,G,222,S3,1503
100,training3,1,310,sinestep3.wav,G,4,S3,1503
100,training3,1,311,sinestep5.wav,A,100,S3,1503
100,training3,1,312,sinestep3.wav,G,666,S3,1503
100,training3,1,313,sinestep5.wav,A,122,S3,1503
100,training3,1,314,sinestep3.wav,G,81,S3,1503
100,training3,1,315,sinestep3.wav,G,45,S3,1503
100,training3,1,316,sinestep3.wav,G,101,S3,1503
100,training3,1,317,sinestep3.wav,G,132,S3,1503
100,training3,1,318,sinestep3.wav,G,92,S3,1503
100,training3,1,319,sinestep3.wav,G,105,S3,1503
100,training3,1,320,sinestep5.wav,A,286,S3,1503
100,training3,1,321,sinestep3.wav,G,270,S3,1503
100,training3,1,322,sinestep5.wav,A,171,S3,1503
100,training3,1,323,sinestep5.wav,A,279,S3,1503
100,training3,1,324,sinestep3.wav,G,107,S3,1503
100,training3,1,325,sinestep3.wav,G,165,S3,1503
100,training3,1,326,sinestep5.wav,A,36,S3,1503
100,training3,1,327,sinestep3.wav,G,87,S3,1503
100,training3,1,328,sinestep5.wav,A,391,S3,1503
100,training3,1,329,sinestep3.wav,G,177,S3,1503
100,training3,1,330,sinestep3.wav,G,140,S3,1503
100,training3,1,331,sinestep5.wav,A,34,S3,1503
100,training3,1,332,sinestep3.wav,G,103,S3,1503
100,training3,1,333,sinestep3.wav,G,85,S3,1503
100,training3,1,334,sinestep5.wav,A,150,S3,1503
100,training3,1,335,sinestep5.wav,A,202,S3,1503
100,training3,1,336,sinestep3.wav,G,73,S3,1503
96.55172414,training3,0,337,sinestep5.wav,G,741,S3,1503
96.66666667,training3,1,338,sinestep3.wav,G,157,S3,1503
96.77419355,training3,1,339,sinestep3.wav,G,86,S3,1503
96.875,training3,1,340,sinestep5.wav,A,176,S3,1503
96.96969697,training3,1,341,sinestep5.wav,A,168,S3,1503
97.05882353,training3,1,342,sinestep5.wav,A,192,S3,1503
97.14285714,training3,1,343,sinestep3.wav,G,164,S3,1503
97.22222222,training3,1,344,sinestep5.wav,A,192,S3,1503
97.2972973,training3,1,345,sinestep5.wav,A,122,S3,1503
97.36842105,training3,1,346,sinestep3.wav,G,270,S3,1503
97.43589744,training3,1,347,sinestep5.wav,A,543,S3,1503
97.5,training3,1,348,sinestep5.wav,A,351,S3,1503
97.56097561,training3,1,349,sinestep5.wav,A,135,S3,1503
97.61904762,training3,1,350,sinestep5.wav,A,80,S3,1503
97.6744186,training3,1,351,sinestep3.wav,G,90,S3,1503
97.72727273,training3,1,352,sinestep3.wav,G,117,S3,1503
97.77777778,training3,1,353,sinestep3.wav,G,112,S3,1503
97.82608696,training3,1,354,sinestep5.wav,A,138,S3,1503
97.87234043,training3,1,355,sinestep5.wav,A,141,S3,1503
97.91666667,training3,1,356,sinestep5.wav,A,60,S3,1503
97.95918367,training3,1,357,sinestep3.wav,G,64,S3,1503
98,training3,1,358,sinestep5.wav,A,270,S3,1503
98.03921569,training3,1,359,sinestep5.wav,A,107,S3,1503
98.07692308,training3,1,360,sinestep5.wav,A,101,S3,1503
98.11320755,training3,1,361,sinestep3.wav,G,222,S3,1503
98.14814815,training3,1,362,sinestep5.wav,A,353,S3,1503
98.18181818,training3,1,363,sinestep5.wav,A,156,S3,1503
98.21428571,training3,1,364,sinestep3.wav,G,19,S3,1503
98.24561404,training3,1,365,sinestep3.wav,G,50,S3,1503
98.27586207,training3,1,366,sinestep5.wav,A,103,S3,1503
98.30508475,training3,1,367,sinestep5.wav,A,138,S3,1503
96.66666667,continuum,0,368,sinestep4.wav,G,576,S3,1503
95.08196721,continuum,0,369,sinestep1.wav,G,417,S3,1503
93.5483871,continuum,0,370,sinestep3.wav,G,620,S3,1503
92.06349206,continuum,0,371,sinestep3.wav,G,437,S3,1503
90.625,continuum,0,372,sinestep5.wav,A,211,S3,1503
89.23076923,continuum,0,373,sinestep7.wav,A,848,S3,1503
87.87878788,continuum,0,374,sinestep6.wav,A,239,S3,1503
86.56716418,continuum,0,375,sinestep1.wav,G,453,S3,1503
85.29411765,continuum,0,376,sinestep2.wav,G,171,S3,1503
