block,count_main_sequence,first_trial_timestamp,fname,response_catch_response,response_time_catch_response,subject_nr,time_stimulus,time_to_pad,timing
P,NA,198619,vowelstep1_catch.wav,1,925,9,198639,0,
P,NA,198619,sinestep7_catch.wav,None,1000,9,200623,512,
P,NA,198619,vowelstep5_catch.wav,None,1000,9,202622,441,
P,NA,198619,sinestep7.wav,None,1000,9,204622,450,
P,NA,198619,sinestep7.wav,None,1000,9,206622,450,
P,NA,198619,sinestep3.wav,None,1000,9,208622,450,
P,NA,198619,sinestep1.wav,None,1000,9,210622,460,
P,NA,198619,vowelstep7.wav,None,1000,9,212622,440,
P,NA,198619,vowelstep3.wav,None,1000,9,214623,441,
P,NA,198619,silence.wav,None,1000,9,216623,438,
P,NA,198619,sinestep1.wav,None,1000,9,218623,440,
P,NA,198619,vowelstep1.wav,None,1000,9,220623,448,
P,NA,198619,sinestep5.wav,None,1000,9,222623,450,
P,NA,198619,sinestep1.wav,None,1000,9,224623,459,
P,NA,198619,sinestep1.wav,None,1000,9,226622,428,
P,NA,198619,vowelstep1.wav,None,1000,9,228622,438,
P,NA,198619,silence.wav,None,1000,9,230622,440,
P,NA,198619,silence.wav,None,1000,9,232623,449,
P,NA,198619,silence.wav,None,1000,9,234623,448,
P,NA,198619,sinestep3_catch.wav,1,276,9,236623,449,
P,NA,198619,vowelstep7.wav,None,1000,9,238623,1170,
P,NA,198619,silence.wav,None,1000,9,240623,430,
P,NA,198619,vowelstep7.wav,None,1000,9,242623,437,
P,NA,198619,vowelstep3.wav,None,1000,9,244623,438,
P,NA,198619,silence.wav,None,1000,9,246623,438,
P,NA,198619,vowelstep1.wav,None,1000,9,248624,448,
P,NA,198619,sinestep3.wav,None,1000,9,250623,448,
P,NA,198619,vowelstep1.wav,None,1000,9,252623,457,
P,NA,198619,silence.wav,None,1000,9,254623,458,
P,NA,198619,sinestep7.wav,None,1000,9,256623,457,
P,NA,198619,sinestep5_catch.wav,1,212,9,258623,456,
P,NA,198619,silence.wav,None,1000,9,260623,1233,
P,NA,198619,sinestep7.wav,None,1000,9,262623,447,
P,NA,198619,sinestep5.wav,None,1000,9,264623,448,
P,NA,198619,sinestep3.wav,None,1000,9,266624,447,
P,NA,198619,sinestep1_catch.wav,1,405,9,268624,456,
P,NA,198619,vowelstep3_catch.wav,1,541,9,270624,1030,
P,NA,198619,vowelstep5_catch.wav,1,406,9,272624,896,
P,NA,198619,vowelstep7.wav,None,1000,9,274624,1059,
P,NA,198619,silence.wav,None,1000,9,276623,446,
P,NA,198619,vowelstep7_catch.wav,1,496,9,278623,444,
P,NA,198619,vowelstep3.wav,None,1000,9,280623,947,
P,NA,198619,silence.wav,None,1000,9,282623,455,
P,NA,198619,sinestep7_catch.wav,1,657,9,284624,456,
P,NA,198619,sinestep7.wav,None,1000,9,286624,797,
P,NA,198619,vowelstep5.wav,None,1000,9,288624,435,
P,NA,198619,vowelstep3.wav,None,1000,9,290624,445,
P,NA,198619,sinestep5.wav,None,1000,9,292624,442,
P,NA,198619,sinestep5_catch.wav,1,413,9,294624,444,
P,NA,198619,sinestep3.wav,None,1000,9,296624,1041,
P,NA,198619,silence.wav,None,1000,9,298623,455,
P,NA,198619,vowelstep7.wav,None,1000,9,300623,455,
P,NA,198619,sinestep3_catch.wav,1,787,9,302624,462,
P,NA,198619,vowelstep5.wav,None,1000,9,304624,656,
P,NA,198619,silence.wav,None,1000,9,306624,444,
P,NA,198619,sinestep1.wav,None,1000,9,308624,444,
P,NA,198619,vowelstep1.wav,None,1000,9,310624,444,
P,NA,198619,silence.wav,None,1000,9,312624,455,
P,NA,198619,silence.wav,None,1000,9,314624,454,
P,NA,198619,silence.wav,None,1000,9,316624,434,
P,NA,198619,sinestep1_catch.wav,1,328,9,318625,440,
P,NA,198619,sinestep1.wav,None,1000,9,320625,1112,
P,NA,198619,silence.wav,None,1000,9,322625,451,
P,NA,198619,vowelstep1_catch.wav,1,446,9,324624,451,
P,NA,198619,vowelstep5.wav,None,1000,9,326624,1001,
P,NA,198619,sinestep5.wav,None,1000,9,328624,451,
P,NA,198619,vowelstep3.wav,None,1000,9,330624,440,
P,NA,198619,silence.wav,None,1000,9,332624,439,
P,NA,198619,silence.wav,None,1000,9,334624,441,
P,NA,198619,sinestep7.wav,None,1000,9,336625,442,
P,NA,198619,vowelstep5.wav,None,1000,9,338625,451,
P,NA,198619,silence.wav,None,1000,9,340625,450,
P,NA,198619,vowelstep3_catch.wav,1,312,9,342625,450,
P,NA,198619,silence.wav,None,1000,9,344625,1146,
P,NA,198619,vowelstep5.wav,None,1000,9,346625,440,
P,NA,198619,vowelstep5_catch.wav,1,291,9,348624,440,
P,NA,198619,vowelstep7_catch.wav,1,663,9,350624,1149,
P,NA,198619,sinestep3.wav,None,1000,9,352624,785,
P,NA,198619,vowelstep5.wav,None,1000,9,354625,450,
P,NA,198619,vowelstep3.wav,None,1000,9,356625,449,
P,NA,198619,silence.wav,None,1000,9,358625,429,
P,NA,198619,sinestep3.wav,None,1000,9,360625,439,
P,NA,198619,silence.wav,None,1000,9,362625,439,
P,NA,198619,sinestep7_catch.wav,None,1000,9,364625,439,
P,NA,198619,sinestep5_catch.wav,1,639,9,366625,449,
P,NA,198619,sinestep5.wav,None,1000,9,368625,808,
P,NA,198619,sinestep5.wav,None,1000,9,370626,449,
P,NA,198619,vowelstep7.wav,None,1000,9,372625,456,
P,NA,198619,sinestep3_catch.wav,1,699,9,374625,436,
P,NA,198619,vowelstep1.wav,None,1000,9,376625,738,
I,0,803470,vowelstep7.wav,None,1000,9,803482,0,1.285
I,0,803470,sinestep1_catch.wav,1,372,9,805482,328,3.285
I,0,803470,sinestep3.wav,None,1000,9,807482,956,5.285
I,0,803470,silence.wav,None,1000,9,809482,331,7.285
I,0,803470,vowelstep7.wav,None,1000,9,811482,333,9.285
I,0,803470,sinestep3_catch.wav,1,397,9,813482,341,11.285
I,0,803470,vowelstep3.wav,None,1000,9,815482,942,13.285
I,0,803470,vowelstep3.wav,None,1000,9,817482,352,15.285
I,0,803470,silence.wav,None,1000,9,819482,333,17.285
I,0,803470,vowelstep1.wav,None,1000,9,821482,328,19.285
I,0,803470,vowelstep5.wav,None,1000,9,823482,332,21.285
I,0,803470,vowelstep7.wav,None,1000,9,825483,341,23.285
I,0,803470,sinestep1.wav,None,1000,9,827483,341,25.285
I,0,803470,vowelstep1.wav,None,1000,9,829483,342,27.285
I,0,803470,sinestep5_catch.wav,1,325,9,831483,351,29.285
I,0,803470,sinestep5.wav,None,1000,9,833483,1004,31.285
I,0,803470,vowelstep1.wav,None,1000,9,835482,331,33.285
I,0,803470,sinestep7.wav,None,1000,9,837482,333,35.285
I,0,803470,vowelstep3.wav,None,1000,9,839482,332,37.285
I,0,803470,vowelstep1.wav,None,1000,9,841482,339,39.285
I,0,803470,vowelstep1.wav,None,1000,9,843483,340,41.285
I,0,803470,sinestep3.wav,None,1000,9,845483,350,43.285
I,0,803470,sinestep5.wav,None,1000,9,847483,350,45.285
I,0,803470,sinestep5.wav,None,1000,9,849483,332,47.285
I,0,803470,vowelstep3.wav,None,1000,9,851483,330,49.285
I,0,803470,silence.wav,None,1000,9,853483,330,51.285
I,0,803470,sinestep7_catch.wav,1,322,9,855483,338,53.285
I,0,803470,silence.wav,None,1000,9,857483,1014,55.285
I,0,803470,sinestep1.wav,None,1000,9,859482,339,57.285
I,0,803470,vowelstep1.wav,None,1000,9,861483,321,59.285
I,0,803470,sinestep1.wav,None,1000,9,863483,330,61.285
I,0,803470,sinestep1.wav,None,1000,9,865483,330,63.285
I,0,803470,vowelstep7.wav,None,1000,9,867483,329,65.285
I,0,803470,sinestep5.wav,None,1000,9,869483,341,67.285
I,0,803470,sinestep5_catch.wav,1,217,9,871483,338,69.285
I,0,803470,vowelstep7.wav,None,1000,9,873483,1114,71.285
I,0,803470,vowelstep5.wav,None,1000,9,875483,351,73.285
I,0,803470,sinestep3.wav,None,1000,9,877483,326,75.285
I,0,803470,vowelstep1.wav,None,1000,9,879484,327,77.285
I,0,803470,sinestep3.wav,None,1000,9,881484,329,79.285
I,0,803470,sinestep5.wav,None,1000,9,883483,339,81.285
I,0,803470,sinestep5.wav,None,1000,9,885483,339,83.285
I,0,803470,vowelstep5.wav,None,1000,9,887483,339,85.285
I,0,803470,vowelstep7.wav,None,1000,9,889483,318,87.285
I,0,803470,sinestep3.wav,None,1000,9,891483,328,89.285
I,0,803470,vowelstep3.wav,None,1000,9,893483,327,91.285
I,0,803470,sinestep3.wav,None,1000,9,895484,328,93.285
I,0,803470,vowelstep5.wav,None,1000,9,897484,337,95.285
I,0,803470,sinestep7.wav,None,1000,9,899484,333,97.285
I,0,803470,sinestep3_catch.wav,1,210,9,901484,334,99.285
I,0,803470,sinestep1_catch.wav,1,204,9,903484,1104,101.285
I,0,803470,vowelstep3.wav,None,1000,9,905484,1123,103.285
I,0,803470,vowelstep3.wav,None,1000,9,907483,327,105.285
I,0,803470,vowelstep5.wav,None,1000,9,909483,326,107.285
I,0,803470,sinestep5.wav,None,1000,9,911483,327,109.285
I,0,803470,vowelstep5.wav,None,1000,9,913484,336,111.285
I,0,803470,vowelstep5.wav,None,1000,9,915484,337,113.285
I,0,803470,vowelstep1.wav,None,1000,9,917484,346,115.285
I,0,803470,vowelstep1_catch.wav,1,335,9,919484,326,117.285
I,0,803470,sinestep7.wav,None,1000,9,921484,989,119.285
I,0,803470,vowelstep3.wav,None,1000,9,923484,324,121.285
I,0,803470,sinestep7.wav,None,1000,9,925484,336,123.285
I,0,803470,sinestep7.wav,None,1000,9,927484,337,125.285
I,0,803470,vowelstep7.wav,None,1000,9,929484,334,127.285
I,0,803470,vowelstep3.wav,None,1000,9,931484,346,129.285
I,0,803470,sinestep5.wav,None,1000,9,933484,325,131.285
I,0,803470,sinestep5.wav,None,1000,9,935484,325,133.285
I,0,803470,vowelstep3.wav,None,1000,9,937484,325,135.285
I,0,803470,sinestep5.wav,None,1000,9,939484,325,137.285
I,0,803470,sinestep1.wav,None,1000,9,941484,334,139.285
