block,count_main_sequence,first_trial_timestamp,fname,response_catch_response,response_time_catch_response,subject_nr,time_stimulus,time_to_pad,timing
P,NA,226800,vowelstep1_catch.wav,1,736,34,226819,0,
P,NA,226800,sinestep7_catch.wav,None,1000,34,228819,697,
P,NA,226800,vowelstep5_catch.wav,None,1000,34,230819,448,
P,NA,226800,sinestep7.wav,None,1000,34,232819,418,
P,NA,226800,sinestep7.wav,None,1000,34,234819,429,
P,NA,226800,sinestep3.wav,None,1000,34,236819,429,
P,NA,226800,sinestep1.wav,None,1000,34,238819,439,
P,NA,226800,vowelstep7.wav,None,1000,34,240819,439,
P,NA,226800,vowelstep3.wav,None,1000,34,242803,438,
P,NA,226800,silence.wav,None,1000,34,244803,438,
P,NA,226800,sinestep1.wav,None,1000,34,246803,448,
P,NA,226800,vowelstep1.wav,None,1000,34,248803,449,
P,NA,226800,sinestep5.wav,None,1000,34,250803,448,
P,NA,226800,sinestep1.wav,None,1000,34,252819,458,
P,NA,226800,sinestep1.wav,None,1000,34,254819,434,
P,NA,226800,vowelstep1.wav,None,1000,34,256819,434,
P,NA,226800,silence.wav,1,755,34,258819,419,
P,NA,226800,silence.wav,None,1000,34,260803,671,
P,NA,226800,silence.wav,1,362,34,262803,448,
P,NA,226800,sinestep3_catch.wav,1,378,34,264803,1084,
P,NA,226800,vowelstep7.wav,None,1000,34,266803,1079,
P,NA,226800,silence.wav,None,1000,34,268803,457,
P,NA,226800,vowelstep7.wav,None,1000,34,270803,466,
P,NA,226800,vowelstep3.wav,None,1000,34,272819,435,
P,NA,226800,silence.wav,None,1000,34,274819,425,
P,NA,226800,vowelstep1.wav,None,1000,34,276804,425,
P,NA,226800,sinestep3.wav,None,1000,34,278804,454,
P,NA,226800,vowelstep1.wav,None,1000,34,280803,454,
P,NA,226800,silence.wav,None,1000,34,282803,454,
P,NA,226800,sinestep7.wav,None,1000,34,284803,460,
P,NA,226800,sinestep5_catch.wav,1,198,34,286803,444,
P,NA,226800,silence.wav,None,1000,34,288803,1245,
P,NA,226800,sinestep7.wav,None,1000,34,290803,444,
P,NA,226800,sinestep5.wav,None,1000,34,292803,455,
P,NA,226800,sinestep3.wav,None,1000,34,294804,454,
P,NA,226800,sinestep1_catch.wav,1,254,34,296804,453,
P,NA,226800,vowelstep3_catch.wav,1,324,34,298804,1199,
P,NA,226800,vowelstep5_catch.wav,1,267,34,300804,1139,
P,NA,226800,vowelstep7.wav,None,1000,34,302803,1176,
P,NA,226800,silence.wav,None,1000,34,304803,443,
P,NA,226800,vowelstep7_catch.wav,1,209,34,306803,443,
P,NA,226800,vowelstep3.wav,None,1000,34,308803,1243,
P,NA,226800,silence.wav,None,1000,34,310803,453,
P,NA,226800,sinestep7_catch.wav,1,201,34,312804,454,
P,NA,226800,sinestep7.wav,None,1000,34,314804,1232,
P,NA,226800,vowelstep5.wav,None,1000,34,316804,432,
P,NA,226800,vowelstep3.wav,None,1000,34,318804,443,
P,NA,226800,sinestep5.wav,None,1000,34,320804,442,
P,NA,226800,sinestep5_catch.wav,1,132,34,322804,454,
P,NA,226800,sinestep3.wav,None,1000,34,324804,1320,
P,NA,226800,silence.wav,None,1000,34,326803,452,
P,NA,226800,vowelstep7.wav,None,1000,34,328803,453,
P,NA,226800,sinestep3_catch.wav,1,216,34,330804,442,
P,NA,226800,vowelstep5.wav,None,1000,34,332804,1225,
P,NA,226800,silence.wav,None,1000,34,334804,442,
P,NA,226800,sinestep1.wav,None,1000,34,336804,451,
P,NA,226800,vowelstep1.wav,None,1000,34,338804,451,
P,NA,226800,silence.wav,None,1000,34,340804,451,
P,NA,226800,silence.wav,None,1000,34,342804,431,
P,NA,226800,silence.wav,None,1000,34,344804,441,
P,NA,226800,sinestep1_catch.wav,1,99,34,346805,441,
P,NA,226800,sinestep1.wav,None,1000,34,348805,1340,
P,NA,226800,silence.wav,None,1000,34,350804,450,
P,NA,226800,vowelstep1_catch.wav,1,23,34,352804,450,
P,NA,226800,vowelstep5.wav,None,1000,34,354804,1427,
P,NA,226800,sinestep5.wav,None,1000,34,356804,450,
P,NA,226800,vowelstep3.wav,None,1000,34,358804,440,
P,NA,226800,silence.wav,None,1000,34,360804,440,
P,NA,226800,silence.wav,None,1000,34,362804,440,
P,NA,226800,sinestep7.wav,None,1000,34,364805,450,
P,NA,226800,vowelstep5.wav,None,1000,34,366805,450,
P,NA,226800,silence.wav,None,1000,34,368805,449,
P,NA,226800,vowelstep3_catch.wav,1,358,34,370805,459,
P,NA,226800,silence.wav,None,1000,34,372805,1081,
P,NA,226800,vowelstep5.wav,None,1000,34,374804,439,
P,NA,226800,vowelstep5_catch.wav,1,492,34,376804,439,
P,NA,226800,vowelstep7_catch.wav,1,347,34,378804,956,
P,NA,226800,sinestep3.wav,None,1000,34,380804,1101,
P,NA,226800,vowelstep5.wav,None,1000,34,382805,449,
P,NA,226800,vowelstep3.wav,None,1000,34,384805,448,
P,NA,226800,silence.wav,None,1000,34,386805,429,
P,NA,226800,sinestep3.wav,None,1000,34,388805,439,
P,NA,226800,silence.wav,None,1000,34,390805,438,
P,NA,226800,sinestep7_catch.wav,1,147,34,392805,448,
P,NA,226800,sinestep5_catch.wav,1,383,34,394805,1300,
P,NA,226800,sinestep5.wav,None,1000,34,396804,1064,
P,NA,226800,sinestep5.wav,None,1000,34,398804,449,
P,NA,226800,vowelstep7.wav,None,1000,34,400805,458,
P,NA,226800,sinestep3_catch.wav,1,320,34,402805,437,
P,NA,226800,vowelstep1.wav,None,1000,34,404805,1137,
F,0,808566,sinestep1.wav,None,1000,34,808578,0,1.285
F,0,808566,vowelstep5.wav,None,1000,34,810577,339,3.285
F,0,808566,vowelstep3.wav,None,1000,34,812577,355,5.285
F,0,808566,sinestep5.wav,None,1000,34,814577,334,7.285
F,0,808566,vowelstep7.wav,None,1000,34,816577,335,9.285
F,0,808566,silence.wav,None,1000,34,818577,165,11.285
F,0,808566,vowelstep5.wav,None,1000,34,820578,335,13.285
F,0,808566,sinestep3.wav,None,1000,34,822578,344,15.285
F,0,808566,sinestep3.wav,None,1000,34,824578,343,17.285
F,0,808566,silence.wav,None,1000,34,826578,344,19.285
F,0,808566,vowelstep7.wav,None,1000,34,828578,334,21.285
F,0,808566,vowelstep7.wav,None,1000,34,830578,331,23.285
F,0,808566,vowelstep1_catch.wav,1,187,34,832577,332,25.285
F,0,808566,vowelstep3_catch.wav,1,252,34,834577,1146,27.285
F,0,808566,vowelstep1.wav,None,1000,34,836578,1091,29.285
F,0,808566,sinestep5.wav,None,1000,34,838578,345,31.285
F,0,808566,sinestep5.wav,None,1000,34,840578,353,33.285
F,0,808566,vowelstep7.wav,None,1000,34,842578,322,35.285
F,0,808566,sinestep3.wav,None,1000,34,844578,334,37.285
F,0,808566,sinestep7.wav,None,1000,34,846578,333,39.285
