block,count_main_sequence,first_trial_timestamp,fname,response_catch_response,response_time_catch_response,subject_nr,time_stimulus,time_to_pad,timing
P,NA,263569,vowelstep1_catch.wav,None,1000,18,263575,0,
P,NA,263569,sinestep7_catch.wav,1,414,18,265575,451,
P,NA,263569,vowelstep5_catch.wav,1,296,18,267575,1019,
P,NA,263569,sinestep7.wav,None,1000,18,269575,1148,
P,NA,263569,sinestep7.wav,None,1000,18,271576,444,
P,NA,263569,sinestep3.wav,None,1000,18,273576,453,
P,NA,263569,sinestep1.wav,None,1000,18,275576,453,
P,NA,263569,vowelstep7.wav,None,1000,18,277576,453,
P,NA,263569,vowelstep3.wav,None,1000,18,279576,455,
P,NA,263569,silence.wav,None,1000,18,281576,433,
P,NA,263569,sinestep1.wav,None,1000,18,283575,443,
P,NA,263569,vowelstep1.wav,None,1000,18,285575,444,
P,NA,263569,sinestep5.wav,None,1000,18,287575,443,
P,NA,263569,sinestep1.wav,None,1000,18,289576,453,
P,NA,263569,sinestep1.wav,None,1000,18,291576,452,
P,NA,263569,vowelstep1.wav,None,1000,18,293576,452,
P,NA,263569,silence.wav,None,1000,18,295576,462,
P,NA,263569,silence.wav,None,1000,18,297576,443,
P,NA,263569,silence.wav,None,1000,18,299576,442,
P,NA,263569,sinestep3_catch.wav,1,226,18,301576,441,
P,NA,263569,vowelstep7.wav,None,1000,18,303576,1215,
P,NA,263569,silence.wav,None,1000,18,305577,452,
P,NA,263569,vowelstep7.wav,None,1000,18,307576,451,
P,NA,263569,vowelstep3.wav,None,1000,18,309576,431,
P,NA,263569,silence.wav,None,1000,18,311576,441,
P,NA,263569,vowelstep1.wav,None,1000,18,313576,442,
P,NA,263569,sinestep3.wav,None,1000,18,315576,441,
P,NA,263569,vowelstep1.wav,None,1000,18,317576,451,
P,NA,263569,silence.wav,None,1000,18,319576,451,
P,NA,263569,sinestep7.wav,None,1000,18,321576,451,
P,NA,263569,sinestep5_catch.wav,1,275,18,323577,460,
P,NA,263569,silence.wav,None,1000,18,325577,1185,
P,NA,263569,sinestep7.wav,None,1000,18,327577,440,
P,NA,263569,sinestep5.wav,None,1000,18,329577,440,
P,NA,263569,sinestep3.wav,None,1000,18,331576,440,
P,NA,263569,sinestep1_catch.wav,1,254,18,333576,450,
P,NA,263569,vowelstep3_catch.wav,1,404,18,335576,1195,
P,NA,263569,vowelstep5_catch.wav,1,287,18,337576,1055,
P,NA,263569,vowelstep7.wav,None,1000,18,339576,1142,
P,NA,263569,silence.wav,None,1000,18,341577,440,
P,NA,263569,vowelstep7_catch.wav,1,354,18,343577,438,
P,NA,263569,vowelstep3.wav,None,1000,18,345577,1094,
P,NA,263569,silence.wav,None,1000,18,347577,449,
P,NA,263569,sinestep7_catch.wav,1,264,18,349577,449,
P,NA,263569,sinestep7.wav,None,1000,18,351577,1193,
P,NA,263569,vowelstep5.wav,None,1000,18,353577,430,
P,NA,263569,vowelstep3.wav,None,1000,18,355576,439,
P,NA,263569,sinestep5.wav,None,1000,18,357576,438,
P,NA,263569,sinestep5_catch.wav,1,361,18,359577,448,
P,NA,263569,sinestep3.wav,None,1000,18,361577,1086,
P,NA,263569,silence.wav,None,1000,18,363577,448,
P,NA,263569,vowelstep7.wav,None,1000,18,365577,458,
P,NA,263569,sinestep3_catch.wav,1,240,18,367577,458,
P,NA,263569,vowelstep5.wav,None,1000,18,369577,1197,
P,NA,263569,silence.wav,None,1000,18,371577,437,
P,NA,263569,sinestep1.wav,None,1000,18,373577,438,
P,NA,263569,vowelstep1.wav,None,1000,18,375578,447,
P,NA,263569,silence.wav,None,1000,18,377578,447,
P,NA,263569,silence.wav,None,1000,18,379578,457,
P,NA,263569,silence.wav,None,1000,18,381577,427,
P,NA,263569,sinestep1_catch.wav,1,414,18,383577,436,
P,NA,263569,sinestep1.wav,None,1000,18,385577,1022,
P,NA,263569,silence.wav,None,1000,18,387577,435,
P,NA,263569,vowelstep1_catch.wav,1,296,18,389577,446,
P,NA,263569,vowelstep5.wav,None,1000,18,391577,1150,
P,NA,263569,sinestep5.wav,None,1000,18,393578,447,
P,NA,263569,vowelstep3.wav,None,1000,18,395578,456,
P,NA,263569,silence.wav,None,1000,18,397578,434,
P,NA,263569,silence.wav,None,1000,18,399578,435,
P,NA,263569,sinestep7.wav,None,1000,18,401578,436,
P,NA,263569,vowelstep5.wav,None,1000,18,403578,445,
P,NA,263569,silence.wav,None,1000,18,405577,445,
P,NA,263569,vowelstep3_catch.wav,1,320,18,407577,446,
P,NA,263569,silence.wav,None,1000,18,409577,1105,
P,NA,263569,vowelstep5.wav,None,1000,18,411578,435,
P,NA,263569,vowelstep5_catch.wav,1,295,18,413578,434,
