block,count_main_sequence,first_trial_timestamp,fname,response_catch_response,response_time_catch_response,subject_nr,time_stimulus,time_to_pad,timing
P,NA,257417,vowelstep1_catch.wav,1,768,22,257437,0,
P,NA,257417,sinestep7_catch.wav,None,1000,22,259420,650,
P,NA,257417,vowelstep5_catch.wav,1,570,22,261421,453,
P,NA,257417,sinestep7.wav,None,1000,22,263421,881,
P,NA,257417,sinestep7.wav,None,1000,22,265421,452,
P,NA,257417,sinestep3.wav,None,1000,22,267421,441,
P,NA,257417,sinestep1.wav,None,1000,22,269421,442,
P,NA,257417,vowelstep7.wav,1,826,22,271420,443,
P,NA,257417,vowelstep3.wav,None,1000,22,273420,615,
P,NA,257417,silence.wav,None,1000,22,275420,452,
P,NA,257417,sinestep1.wav,None,1000,22,277420,453,
P,NA,257417,vowelstep1.wav,None,1000,22,279421,453,
P,NA,257417,sinestep5.wav,None,1000,22,281421,442,
P,NA,257417,sinestep1.wav,None,1000,22,283421,442,
P,NA,257417,sinestep1.wav,None,1000,22,285421,441,
P,NA,257417,vowelstep1.wav,1,382,22,287421,452,
P,NA,257417,silence.wav,None,1000,22,289421,1069,
P,NA,257417,silence.wav,None,1000,22,291421,451,
P,NA,257417,silence.wav,None,1000,22,293421,450,
P,NA,257417,sinestep3_catch.wav,1,353,22,295420,441,
P,NA,257417,vowelstep7.wav,None,1000,22,297421,1086,
P,NA,257417,silence.wav,None,1000,22,299421,440,
P,NA,257417,vowelstep7.wav,None,1000,22,301421,439,
P,NA,257417,vowelstep3.wav,None,1000,22,303421,456,
P,NA,257417,silence.wav,None,1000,22,305421,456,
P,NA,257417,vowelstep1.wav,None,1000,22,307421,464,
P,NA,257417,sinestep3.wav,None,1000,22,309421,466,
P,NA,257417,vowelstep1.wav,None,1000,22,311421,446,
P,NA,257417,silence.wav,None,1000,22,313422,444,
P,NA,257417,sinestep7.wav,None,1000,22,315422,445,
P,NA,257417,sinestep5_catch.wav,1,412,22,317422,456,
P,NA,257417,silence.wav,None,1000,22,319421,1044,
P,NA,257417,sinestep7.wav,None,1000,22,321421,466,
P,NA,257417,sinestep5.wav,None,1000,22,323421,435,
P,NA,257417,sinestep3.wav,None,1000,22,325421,445,
P,NA,257417,sinestep1_catch.wav,1,139,22,327421,445,
P,NA,257417,vowelstep3_catch.wav,1,452,22,329421,1305,
P,NA,257417,vowelstep5_catch.wav,1,312,22,331422,1002,
P,NA,257417,vowelstep7.wav,None,1000,22,333422,1141,
P,NA,257417,silence.wav,None,1000,22,335422,453,
P,NA,257417,vowelstep7_catch.wav,1,352,22,337422,463,
P,NA,257417,vowelstep3.wav,None,1000,22,339422,1090,
P,NA,257417,silence.wav,None,1000,22,341422,445,
P,NA,257417,sinestep7_catch.wav,1,235,22,343421,444,
P,NA,257417,sinestep7.wav,None,1000,22,345421,1208,
P,NA,257417,vowelstep5.wav,None,1000,22,347421,454,
P,NA,257417,vowelstep3.wav,None,1000,22,349422,454,
P,NA,257417,sinestep5.wav,None,1000,22,351422,431,
P,NA,257417,sinestep5_catch.wav,1,402,22,353422,442,
P,NA,257417,sinestep3.wav,None,1000,22,355422,1040,
P,NA,257417,silence.wav,None,1000,22,357422,443,
P,NA,257417,vowelstep7.wav,1,336,22,359422,452,
P,NA,257417,sinestep3_catch.wav,1,984,22,361422,1115,
P,NA,257417,vowelstep5.wav,None,1000,22,363422,468,
P,NA,257417,silence.wav,None,1000,22,365422,462,
P,NA,257417,sinestep1.wav,None,1000,22,367422,441,
P,NA,257417,vowelstep1.wav,None,1000,22,369422,439,
P,NA,257417,silence.wav,None,1000,22,371422,440,
P,NA,257417,silence.wav,None,1000,22,373422,451,
P,NA,257417,silence.wav,None,1000,22,375422,451,
P,NA,257417,sinestep1_catch.wav,1,102,22,377422,450,
P,NA,257417,sinestep1.wav,None,1000,22,379422,1358,
P,NA,257417,silence.wav,None,1000,22,381422,441,
P,NA,257417,vowelstep1_catch.wav,1,413,22,383423,439,
P,NA,257417,vowelstep5.wav,None,1000,22,385423,1025,
P,NA,257417,sinestep5.wav,None,1000,22,387423,450,
P,NA,257417,vowelstep3.wav,None,1000,22,389423,449,
P,NA,257417,silence.wav,None,1000,22,391423,450,
P,NA,257417,silence.wav,None,1000,22,393422,459,
P,NA,257417,sinestep7.wav,None,1000,22,395422,429,
P,NA,257417,vowelstep5.wav,None,1000,22,397422,438,
P,NA,257417,silence.wav,None,1000,22,399422,439,
P,NA,257417,vowelstep3_catch.wav,1,400,22,401423,449,
P,NA,257417,silence.wav,None,1000,22,403423,1047,
P,NA,257417,vowelstep5.wav,None,1000,22,405423,448,
P,NA,257417,vowelstep5_catch.wav,None,1000,22,407423,447,
P,NA,257417,vowelstep7_catch.wav,1,435,22,409423,437,
P,NA,257417,sinestep3.wav,None,1000,22,411423,1003,
P,NA,257417,vowelstep5.wav,None,1000,22,413423,437,
P,NA,257417,vowelstep3.wav,None,1000,22,415423,431,
P,NA,257417,silence.wav,None,1000,22,417422,450,
P,NA,257417,sinestep3.wav,None,1000,22,419423,451,
P,NA,257417,silence.wav,None,1000,22,421423,448,
P,NA,257417,sinestep7_catch.wav,1,166,22,423423,430,
P,NA,257417,sinestep5_catch.wav,1,402,22,425423,1274,
P,NA,257417,sinestep5.wav,None,1000,22,427423,1038,
P,NA,257417,sinestep5.wav,None,1000,22,429423,439,
P,NA,257417,vowelstep7.wav,None,1000,22,431423,449,
P,NA,257417,sinestep3_catch.wav,1,597,22,433423,449,
P,NA,257417,vowelstep1.wav,None,1000,22,435424,852,
G,0,854730,vowelstep3.wav,None,1000,22,854746,0,1.285
G,0,854730,vowelstep3.wav,None,1000,22,856747,323,3.285
G,0,854730,vowelstep7.wav,None,1000,22,858747,325,5.285
