block,count_main_sequence,first_trial_timestamp,fname,response_catch_response,response_time_catch_response,subject_nr,time_stimulus,time_to_pad,timing
P,NA,197720,vowelstep1_catch.wav,None,1000,32,197724,0,
P,NA,197720,sinestep7_catch.wav,1,913,32,199724,439,
P,NA,197720,vowelstep5_catch.wav,None,1000,32,201724,529,
P,NA,197720,sinestep7.wav,None,1000,32,203724,443,
P,NA,197720,sinestep7.wav,None,1000,32,205725,453,
P,NA,197720,sinestep3.wav,None,1000,32,207725,452,
P,NA,197720,sinestep1.wav,None,1000,32,209725,452,
P,NA,197720,vowelstep7.wav,None,1000,32,211725,462,
P,NA,197720,vowelstep3.wav,None,1000,32,213725,442,
P,NA,197720,silence.wav,None,1000,32,215725,442,
P,NA,197720,sinestep1.wav,None,1000,32,217725,443,
P,NA,197720,vowelstep1.wav,None,1000,32,219724,452,
P,NA,197720,sinestep5.wav,None,1000,32,221724,452,
P,NA,197720,sinestep1.wav,None,1000,32,223725,452,
P,NA,197720,sinestep1.wav,None,1000,32,225725,451,
P,NA,197720,vowelstep1.wav,None,1000,32,227725,441,
P,NA,197720,silence.wav,None,1000,32,229725,441,
P,NA,197720,silence.wav,None,1000,32,231725,441,
P,NA,197720,silence.wav,None,1000,32,233725,271,
P,NA,197720,sinestep3_catch.wav,1,294,32,235725,452,
P,NA,197720,vowelstep7.wav,None,1000,32,237725,1156,
P,NA,197720,silence.wav,None,1000,32,239725,461,
P,NA,197720,vowelstep7.wav,None,1000,32,241726,430,
P,NA,197720,vowelstep3.wav,None,1000,32,243725,441,
P,NA,197720,silence.wav,None,1000,32,245725,440,
P,NA,197720,vowelstep1.wav,None,1000,32,247725,450,
P,NA,197720,sinestep3.wav,None,1000,32,249725,450,
P,NA,197720,vowelstep1.wav,None,1000,32,251725,450,
P,NA,197720,silence.wav,None,1000,32,253725,450,
P,NA,197720,sinestep7.wav,None,1000,32,255725,440,
P,NA,197720,sinestep5_catch.wav,1,344,32,257726,440,
P,NA,197720,silence.wav,None,1000,32,259726,1095,
P,NA,197720,sinestep7.wav,None,1000,32,261726,439,
P,NA,197720,sinestep5.wav,None,1000,32,263726,449,
P,NA,197720,sinestep3.wav,None,1000,32,265725,449,
P,NA,197720,sinestep1_catch.wav,1,329,32,267725,449,
P,NA,197720,vowelstep3_catch.wav,1,448,32,269725,1130,
P,NA,197720,vowelstep5_catch.wav,1,327,32,271725,991,
P,NA,197720,vowelstep7.wav,None,1000,32,273725,1112,
P,NA,197720,silence.wav,None,1000,32,275726,439,
P,NA,197720,vowelstep7_catch.wav,1,288,32,277726,448,
P,NA,197720,vowelstep3.wav,None,1000,32,279726,1159,
P,NA,197720,silence.wav,None,1000,32,281726,448,
P,NA,197720,sinestep7_catch.wav,1,321,32,283726,428,
P,NA,197720,sinestep7.wav,None,1000,32,285726,1116,
P,NA,197720,vowelstep5.wav,None,1000,32,287726,438,
P,NA,197720,vowelstep3.wav,None,1000,32,289725,438,
P,NA,197720,sinestep5.wav,None,1000,32,291725,448,
P,NA,197720,sinestep5_catch.wav,1,281,32,293726,448,
P,NA,197720,sinestep3.wav,None,1000,32,295726,1165,
P,NA,197720,silence.wav,None,1000,32,297726,457,
P,NA,197720,vowelstep7.wav,None,1000,32,299726,457,
P,NA,197720,sinestep3_catch.wav,1,404,32,301726,437,
P,NA,197720,vowelstep5.wav,None,1000,32,303726,1033,
P,NA,197720,silence.wav,None,1000,32,305726,447,
P,NA,197720,sinestep1.wav,None,1000,32,307726,447,
P,NA,197720,vowelstep1.wav,None,1000,32,309726,447,
P,NA,197720,silence.wav,None,1000,32,311727,456,
P,NA,197720,silence.wav,None,1000,32,313726,455,
