"acc","block","correct_response","count_logger","fname","response_response","response_time_response","session_number","subject_nr"
"0","pretest_discrimination","0","0","i-y-u_step_4-step_6.wav","a","5413","1","401"
"0","pretest_discrimination","0","1","i-y-u_step_2-step_4.wav","a","473","1","401"
"0","pretest_discrimination","0","2","i-y-u_step_4-step_6.wav","a","645","1","401"
"25","pretest_discrimination","1","3","i-y-u_step7-step7.wav","a","522","1","401"
"20","pretest_discrimination","0","4","i-y-u_step_5-step_7.wav","a","353","1","401"
"33.3333333333","pretest_discrimination","1","5","i-y-u_step1-step1.wav","a","290","1","401"
"42.8571428571","pretest_discrimination","1","6","i-y-u_step6-step6.wav","a","844","1","401"
"37.5","pretest_discrimination","0","7","i-y-u_step_7-step_5.wav","a","551","1","401"
"44.4444444444","pretest_discrimination","1","8","i-y-u_step6-step6.wav","a","1014","1","401"
"50","pretest_discrimination","1","9","i-y-u_step_5-step_7.wav","g","1591","1","401"
"54.5454545455","pretest_discrimination","1","10","i-y-u_step6-step6.wav","a","822","1","401"
"50","pretest_discrimination","0","11","i-y-u_step_3-step_1.wav","a","669","1","401"
"46.1538461538","pretest_discrimination","0","12","i-y-u_step_3-step_5.wav","a","523","1","401"
"42.8571428571","pretest_discrimination","0","13","i-y-u_step_2-step_4.wav","a","385","1","401"
"40","pretest_discrimination","0","14","i-y-u_step_7-step_5.wav","a","413","1","401"
"37.5","pretest_discrimination","0","15","i-y-u_step_4-step_2.wav","a","677","1","401"
"35.2941176471","pretest_discrimination","0","16","i-y-u_step_5-step_7.wav","a","974","1","401"
"33.3333333333","pretest_discrimination","0","17","i-y-u_step_4-step_6.wav","a","1252","1","401"
"36.8421052632","pretest_discrimination","1","18","i-y-u_step3-step3.wav","a","1281","1","401"
"40","pretest_discrimination","1","19","i-y-u_step5-step5.wav","a","1931","1","401"
"42.8571428571","pretest_discrimination","1","20","i-y-u_step2-step2.wav","a","846","1","401"
"45.4545454545","pretest_discrimination","1","21","i-y-u_step5-step5.wav","a","1899","1","401"
"43.4782608696","pretest_discrimination","0","22","i-y-u_step_4-step_6.wav","a","1526","1","401"
"41.6666666667","pretest_discrimination","0","23","i-y-u_step_5-step_7.wav","a","1386","1","401"
"44","pretest_discrimination","1","24","i-y-u_step1-step1.wav","a","785","1","401"
"46.1538461538","pretest_discrimination","1","25","i-y-u_step4-step4.wav","a","451","1","401"
"48.1481481481","pretest_discrimination","1","26","i-y-u_step2-step2.wav","a","516","1","401"
"50","pretest_discrimination","1","27","i-y-u_step7-step7.wav","a","841","1","401"
"48.275862069","pretest_discrimination","0","28","i-y-u_step_6-step_4.wav","a","521","1","401"
"46.6666666667","pretest_discrimination","0","29","i-y-u_step_1-step_3.wav","a","407","1","401"
"48.3870967742","pretest_discrimination","1","30","i-y-u_step4-step4.wav","a","313","1","401"
"50","pretest_discrimination","1","31","i-y-u_step2-step2.wav","a","336","1","401"
"48.4848484848","pretest_discrimination","0","32","i-y-u_step_7-step_5.wav","a","2167","1","401"
"47.0588235294","pretest_discrimination","0","33","i-y-u_step_4-step_2.wav","a","729","1","401"
"45.7142857143","pretest_discrimination","0","34","i-y-u_step_2-step_4.wav","a","1740","1","401"
"47.2222222222","pretest_discrimination","1","35","i-y-u_step2-step2.wav","a","927","1","401"
"45.9459459459","pretest_discrimination","0","36","i-y-u_step_5-step_3.wav","a","252","1","401"
"44.7368421053","pretest_discrimination","0","37","i-y-u_step_2-step_4.wav","a","237","1","401"
"46.1538461538","pretest_discrimination","1","38","i-y-u_step2-step2.wav","a","202","1","401"
"45","pretest_discrimination","0","39","i-y-u_step_5-step_3.wav","a","108","1","401"
"43.9024390244","pretest_discrimination","0","40","i-y-u_step_7-step_5.wav","a","84","1","401"
"45.2380952381","pretest_discrimination","1","41","i-y-u_step6-step6.wav","a","230","1","401"
